,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
2242,Lung,5,0.5,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell
2243,Lung,5,0.5,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,multiciliated epithelial cell
2244,Lung,5,0.5,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,dendritic cell
2245,Lung,5,0.5,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,club cell
2246,Lung,5,0.5,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,basal epithelial cell
2247,Lung,5,0.5,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,plasma cell
2248,Lung,5,0.5,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cell
2249,Lung,5,0.5,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,goblet cell
2250,Lung,5,0.5,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage
2251,Lung,5,0.5,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell
2252,Lung,5,0.5,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,endothelial cell
2253,Lung,5,0.5,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Club Cell
2254,Lung,5,0.5,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell
2255,Lung,5,0.5,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,fibroblast
2256,Lung,5,0.5,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,cell_type_name
2257,Lung,5,0.5,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,smooth muscle cell
2258,Lung,5,0.5,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,nonclassical monocyte
2259,Lung,5,0.5,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,"club cell, pulmonary alveolar type 2 cell"
2260,Lung,5,0.5,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell
2261,Lung,5,0.5,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,endothelial cell
2262,Lung,5,0.5,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,goblet cell
2263,Lung,5,0.5,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pulmonary endothelial cell
2264,Lung,5,0.5,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Goblet Cell
2265,Lung,5,0.5,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Fibroblast
2266,Lung,5,0.5,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,nonclassical monocyte
2267,Lung,5,0.5,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Clara cell
2268,Lung,5,0.75,"ARHGEF26,GENE19,LMO7,GENE98,AGER,EMP2,GENE93,RTKN2,GPRC5A,SPOCK2,GENE34,DST,SCEL,GENE84,GENE46,GENE31,LAMA3",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,alveolar type I epithelial cell
2269,Lung,5,0.75,"GENE21,MS4A1,LINC00926,BLK,GENE68,SP140,GENE18,CD79A,GENE84,BANK1,CD22,VPREB3,CD79B,GENE14,GENE4,GENE23,ADAM28",B,B cell,CL:0000236,mast cell
2270,Lung,5,0.75,"GENE45,CLDN1,S100A2,GENE66,GENE90,KRT15,KRT5,FHL2,GENE29,DST,KRT17,PERP,GENE85,GENE23,GENE16,ITGA2,KRT19",Basal,basal cell,CL:0000646,basal cell
2271,Lung,5,0.75,"GENE100,CSF3R,S100A9,S100A8,CTSS,METTL9,GENE93,GENE3,GENE90,CD99,GENE28,VCAN,S100A12,GENE6,GENE75,FCN1,CD300E",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,neutrophil
2272,Lung,5,0.75,"CD2,MALAT1,GENE22,GENE45,BCL11B,GENE3,GENE74,CD6,GENE10,CAMK4,LEF1,TRAT1,IL7R,ITK,MAL,GENE83,GENE73",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,T cell
2273,Lung,5,0.75,"GENE39,GENE52,GENE63,GENE36,C20orf85,DNAH6,FAM92B,GENE5,RSPH1,CCDC170,CAPS,ZMYND10,CDHR3,GENE43,SNTN,GENE97,FANK1",Ciliated,ciliated cell,CL:0000064,Ciliated Cells
2274,Lung,5,0.75,"FCGR2B,HLA-DMB,GENE30,HLA-DQA1,CLEC10A,CSF2RA,GENE80,GPR183,FPR3,GENE18,HLA-DPB1,RGS1,GENE91,GENE86,GENE6,GENE16,MS4A6A",Dendritic,dendritic cell,CL:0000451,basophil
2275,Lung,5,0.75,"GENE65,C1S,LUM,ABLIM1,CFD,GENE58,C3,C1R,GENE70,GENE14,FBLN1,DCN,SLIT2,GENE4,GENE23,GENE97,ADH1B",Fibroblast,fibroblast,CL:0000057,pulmonary alveolar type 2 cell
2276,Lung,5,0.75,"TFF3,GENE1,TFPI,GENE79,GENE98,CCL21,IGFBP7,MMRN1,PKHD1L1,PROX1,GENE71,PPFIBP1,GENE88,GENE96,TIMP3,GENE43,TBX1",Lymphatic,,,lymphatic endothelial cell
2277,Lung,5,0.75,"GENE1,APOC1,GENE7,GENE94,C1QB,GENE98,C1QA,VSIG4,SLCO2B1,GENE44,GENE24,ACP5,ITGAX,GENE74,GPD1,MARCO,OLR1",Macrophage,macrophage,CL:0000235,neutrophil
2278,Lung,5,0.75,"KLRF1,GNLY,GZMB,GENE54,GENE93,GENE11,GENE32,GENE88,FCGR3A,NKG7,PYHIN1,GENE6,GENE38,KLRD1,SPON2,PRF1,CD247",Natural Killer,natural killer cell,CL:0000623,natural killer (NK) cell
2279,Lung,5,0.75,"PRDX4,MANF,SSR4,GENE52,GENE30,XBP1,POU2AF1,TNFRSF17,HSP90B1,GENE5,GENE60,GENE43,GENE53,MZB1,DERL3,SEC11C,GENE73",Plasma,plasma cell,CL:0000786,b cell
2280,Lung,5,0.75,"GENE58,SFTPA2,GENE67,SLC34A2,GENE18,SFTPC,LAMP3,ABCA3,GENE12,GENE29,SFTPA1,SFTPD,GENE76,SFTPB,NAPSA,LPCAT1,GENE97",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,alveolar type II cell
2281,Lung,5,0.75,"KIT,GENE55,VWA5A,CPA3,HPGDS,GRAP2,GENE57,GENE36,HDC,GENE69,CD44,MS4A2,GENE77,GENE49,TPSAB1,GENE4,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",mast cell
2282,Lung,5,0.75,"GENE1,GENE50,LILRB2,GENE21,GENE40,COTL1,RPS19,GENE80,LST1,AIF1,FCGR3A,GENE60,GENE91,SAT1,RHOC,FCN1,IFITM2",CD16+ Monocyte,,,nonclassical monocyte
2283,Lung,5,0.75,"GENE45,GENE62,CDC42EP1,NOSTRIN,PODXL,CDH5,RAMP3,GENE86,BTNL9,GENE84,GENE85,CD81,GENE49,FCN3,EPAS1,FLNB,GENE73",Capillary,,,Endothelial cells
2284,Lung,5,0.75,"GENE7,CD3D,GZMH,CD3G,GENE37,CD8B,GENE34,GENE95,CCL5,RPL34,NKG7,CD8A,GZMA,RPS27,GENE76,GENE81,GENE53",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,T cell
2285,Lung,5,0.75,"GENE39,SCGB3A2,GENE61,DSTN,GENE37,CYB5A,GENE70,CEACAM6,GENE83,PIGR,GENE85,CTSE,SFTPB,GENE23,WFDC2,C16orf89,KIAA1324",Club,club cell,CL:0000158,club cell
2286,Lung,5,0.75,"GENE45,CALD1,GENE8,ASPN,COL6A3,POSTN,LTBP1,BGN,GENE89,GENE12,GENE95,COL3A1,COL1A1,COL1A2,GENE31,GENE88,ITGBL1",Myofibroblast,myofibroblast cell,CL:0000186,fibroblast
2287,Lung,5,0.75,"GENE1,GENE62,PTPRE,GZMB,IRF7,GENE6,TYROBP,GENE68,GENE95,GENE70,GENE92,PLD4,NPC2,PPP1R14B,IL3RA,IRF4,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,natural killer t cell
2288,Lung,5,0.75,"TPX2,BIRC5,GENE45,GENE100,NUSAP1,STMN1,GENE9,UBE2C,TYMS,ANLN,KPNA2,GENE17,CDK1,GENE92,GENE74,H2AFZ,GENE41",Proliferating Macrophage,,,cell_type_name
2289,Lung,5,0.75,"GENE13,BIRC5,GENE97,GENE65,NUSAP1,KIF2C,SMC4,GENE66,UBE2C,GENE53,H2AFV,GENE70,AURKB,GENE49,CENPF,HMGB2,TOP2A",Proliferating NK/T,,,pulmonary alveolar type 2 cell
2290,Lung,5,0.75,"GENE82,GENE39,GENE52,POSTN,GENE37,VWF,GENE71,COL15A1,GENE48,ZNF385D,ENPP2,PLVAP,EMCN,INHBB,SPARCL1,SPRY1,GENE55",Bronchial Vessel,,,endothelial cell
2291,Lung,5,0.75,"GENE50,GENE3,BPIFB1,GENE40,SAA1,SCGB1A1,RARRES1,MSMB,GENE14,GENE76,SCGB3A1,GENE49,SLPI,LCN2,GENE64,WFDC2,MUC5B",Mucous,,,goblet cell
2292,Lung,5,0.75,"PTPRB,GENE82,GENE47,GENE36,GENE54,GENE67,PRSS23,GENE18,GENE70,TGM2,VWF,LIFR,SELP,PLA1A,CPE,SRPX,SLCO2A1",Vein,,,pulmonary endothelial cell
2293,Lung,5,0.75,"CHN1,CALD1,COL4A2,GENE47,GENE59,GENE78,GENE68,GENE40,NID1,COL4A1,LAMB1,COX4I2,GENE2,TACC1,GENE64,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,cell_type_name
2294,Lung,5,0.75,"CALD1,TPM2,PLN,GENE41,GENE62,GENE27,DSTN,GENE33,GENE93,GENE92,GENE31,CSRP1,ACTA2,CNN1,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
2295,Lung,5,0.75,"PTPRB,DKK2,HEY1,GENE19,GENE55,GENE57,GJA5,FBLN5,SEMA3G,GENE14,GENE34,EFNB2,BMX,GENE74,GENE2,EPAS1,ARGLU1",Artery,,,endothelial cell
2296,Lung,5,0.75,"GENE65,GENE99,HPGD,CYP3A5,CLDN5,GENE63,GENE33,APP,GENE34,STXBP6,GENE96,TBX2,GENE83,EMCN,SOSTDC1,ESAM,EDNRB",Capillary Aerocyte,,,endothelial cell of artery
2297,Lung,5,0.75,"IPO7,SH3BP5,GENE15,GENE66,GENE20,RALA,GALNT18,GENE34,GENE17,GENE77,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1,GENE2",Capillary Intermediate,,,capillary endothelial cell
2298,Lung,5,0.75,"C7,GENE19,GENE52,GENE6,GENE78,GENE89,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,GENE34,GENE12,CPXM1,HAS1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,pulmonary alveolar type 2 cell
2299,Lung,5,0.75,"ALDH1A3,GENE13,PRG4,GENE79,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE24,GENE80,GENE42,SLPI,GENE14,GENE59",Mesothelial,mesothelial cell,CL:0000077,cell_type_name
2300,Lung,5,0.75,"CMTM5,GENE52,TUBB1,GENE72,GRAP2,GENE90,ITGA2B,CABP5,GENE71,PF4,GENE74,GENE38,ACRBP,GP6,GENE97,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",platelet
2301,Lung,5,0.75,"CD2,GNLY,GENE59,CTSW,S100A6,GENE64,GENE54,GENE69,CCL5,CEBPB,GENE38,CXCR4,GENE81,CD7,LGALS1,GENE16,ZFP36L2",Natural Killer T,,,T cell
2302,Lung,5,0.75,"CLU,GENE26,CST5,GENE21,GENE86,MET,GENE32,FAM150A,HSPB3,RAMP1,CSRP1,IGF1,SCX,GENE85,GENE2,CNN1,GENE97",Fibromyocyte,,,endothelial cell of artery
2303,Lung,5,0.75,"CXCL17,S100P,PSCA,COX5A,GENE59,TXN,GENE20,AGR2,GENE42,GENE85,FAM3D,GABRP,CLIC1,GENE23,GENE31,WFDC2,GENE83",Goblet,goblet cell,CL:0000160,pulmonary alveolar type 2 cell
2304,Lung,5,0.75,"TFF3,TMPRSS11E,PHGR1,BSND,GENE33,GENE12,FOXI1,GENE88,HEPACAM2,ATP6V1B1,GENE84,STAC2,GENE74,MFSD6L,GENE16,ASCL3,GENE41",Ionocyte,ionocyte,CL:0005006,goblet cell
2305,Lung,5,0.75,"GENE58,PCSK1N,EGR1,FAM46A,PRDX2,CHGA,GENE27,GENE51,GENE34,SEC11C,GENE18,GENE90,SCGN,GENE28,CPE,BEX1,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,neuroendocrine cell
2306,Lung,5,0.75,"TCN1,GENE9,LPO,PHB,LYZ,GENE47,TESC,GENE29,ZG16B,GENE71,PRR4,GENE81,PRB3,PRH2,GENE99,GENE23,PRB4",Serous,serous secreting cell,CL:0000313,neutrophil
2307,Lung,5,0.75,"GENE26,GENE73,C1QB,LYZ,FCER1G,GENE68,C1QA,LAPTM5,GENE12,AIF1,GENE48,GENE38,C1QC,HLA-DRB1,CTSZ,GENE23,CTSL",Macrophages,macrophage,CL:0000235,mixed macrophage and monocyte cell types
2308,Lung,5,0.75,"GENE50,GNLY,GZMB,GENE8,CTSW,GENE72,GENE40,GENE51,CST7,GENE5,CD7,CCL5,NKG7,GZMA,GENE46,CCL4,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,cytotoxic T cell
2309,Lung,5,0.75,"S100A14,GENE19,GENE52,GENE61,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE80,GENE10,GENE92,GENE31,SFTPD,NAPSA,MUC1,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,alveolar epithelial cell
2310,Lung,5,0.75,"GENE65,GENE21,CLEC14A,ACKR1,MGP,RAMP3,RAMP2,GENE95,IGFBP7,GENE10,VWF,GNG11,GENE14,GENE76,PECAM1,SPARCL1,GENE31",EC venous,vein endothelial cell,CL:0002543,endothelial cell
2311,Lung,5,0.75,"CD2,CD3D,IL32,GENE36,GENE72,GENE70,GENE95,GENE14,GENE17,CD69,CCL5,TRAC,CXCR4,CD3E,TRBC2,GENE64,CORO1A",T cell lineage,T cell,CL:0000084,natural killer t cell
2312,Lung,5,0.75,"CLEC14A,TM4SF1,CLDN5,GENE15,GENE67,GENE44,IFI27,SOX17,GENE71,GENE4,A2M,CRIP2,GENE74,PECAM1,SPARCL1,GIMAP7,GENE59",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell
2313,Lung,5,0.75,"GENE19,CALD1,LUM,C1S,BGN,MGP,GENE70,IGFBP7,GENE32,COL6A1,DCN,COL1A2,SPARC,GENE4,GENE16,GENE55,GENE73",Fibroblasts,fibroblast,CL:0000057,lipofibroblast
2314,Lung,5,0.75,"GENE52,GENE98,AGER,EMP2,FXYD3,SFTA2,GENE25,CEACAM6,GENE5,GENE88,GENE48,ADIRF,GENE6,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,pulmonary alveolar type 2 cell
2315,Lung,5,0.75,"GENE26,RP11-356K23.1,GENE30,C12orf75,GENE79,GSTA1,CD24,FAM229B,TMEM231,RP11-295M3.4,GENE96,C11orf97,GENE49,C5orf49,GENE75,SNTN,GENE38",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Cannot determine the specific cell type based solely on the provided gene list.
2316,Lung,5,0.75,"GENE21,LTB,MS4A1,GENE15,IGHA1,GENE25,IGLC2,CD79A,GENE48,TSC22D3,GENE77,GENE76,IGKC,GENE20,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cell
2317,Lung,5,0.75,"CXCL17,GENE22,GENE39,KRT7,GENE3,GENE33,BPIFB1,GENE40,GENE89,CEACAM6,TACSTD2,GENE83,PIGR,MUC1,WFDC2,CP,KRT19",Secretory,secretory cell,CL:0000151,pulmonary alveolar type 2 cell
2318,Lung,5,0.75,"CD14,GENE100,GENE63,S100A9,S100A8,GENE36,FCER1G,GENE37,GENE86,COTL1,GENE80,LST1,AIF1,VCAN,S100A12,GENE20,FCN1",Monocytes,monocyte,CL:0000576,nonclassical monocyte
2319,Lung,5,0.75,"TCN1,GENE9,SELM,GENE8,MARCKSL1,GENE36,GENE41,GENE51,LTF,ZG16B,PIP,PIGR,GENE81,CCL28,GENE97,SEC11C,AZGP1",Submucosal Secretory,,,goblet cell
2320,Lung,5,0.75,"GENE39,GENE58,CLEC14A,TM4SF1,CLDN5,AQP1,GENE54,CDH5,GENE90,GENE98,GENE24,IFI27,GENE60,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell
2321,Lung,5,0.75,"SDPR,GENE58,TM4SF1,CLDN5,CCL21,RAMP2,ECSCR,GENE93,GENE12,IGFBP7,MMRN1,GNG11,GENE29,GENE80,PPFIBP1,GENE25,GENE4",Lymphatic EC mature,,,endothelial cell of artery
2322,Lung,5,0.75,"TFF3,SDPR,AKAP12,CLDN5,TCF4,CCL21,GENE87,IGFBP7,GENE12,GNG11,GENE10,TIMP3,GENE46,GENE2,GENE64,TFPI,GENE51",Lymphatic EC differentiating,,,Answer is not in the database
2323,Lung,5,0.75,"GENE45,GENE65,HLA-DQB1,GENE79,GENE89,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE11,HLA-DPB1,GENE71,GENE42,HLA-DRB1,HLA-DMA,CORO1A,MS4A6A",Dendritic cells,dendritic cell,CL:0000451,macrophage
2324,Lung,5,0.75,"GENE65,CALD1,TPM2,CYR61,GENE52,GENE21,GENE40,MT1X,CTGF,GPX3,GENE29,IGFBP5,SPARCL1,GENE16,PRELP,GENE51,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,endothelial cell
2325,Lung,5,0.75,"KIT,VWA5A,C1orf186,CPA3,HPGDS,GENE40,GENE69,GENE34,GENE32,MS4A2,TPSB2,GENE48,GENE71,GENE17,TPSAB1,RGS13,GATA2",Mast cells,mast cell,CL:0000097,mast cell
2326,Lung,5,0.75,"GENE47,TPM2,PLN,LMOD1,GENE98,GENE87,IGFBP7,GENE34,FLNA,GENE77,ACTG2,GENE74,SELM,PPP1R14A,DES,GENE53,NEXN",Fibromyocytes,,,smooth muscle cell
2327,Lung,5,0.75,"S100A16,EID1,GENE63,GENE58,GENE35,ECSCR,GENE90,MARCKS,TUBB,ARPC1A,GENE88,HMGN1,GENE49,GENE14,LSM2,COX20,HMGN2",Lymphatic EC proliferating,,,endothelial cell
2328,Lung,5,0.75,"GENE22,FBXL7,GENE55,GENE78,LDB2,TSHZ2,GENE37,MMRN1,PKHD1L1,SEMA3A,KALRN,ST6GALNAC3,PPFIBP1,CD36,GENE38,GENE31,GENE51",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Not identifiable with provided markers
2329,Lung,5,0.75,"GENE45,GENE1,GENE50,LMO7,RAB11FIP1,GENE72,GENE41,EMP2,GENE93,GENE12,NCKAP5,RBMS3,NTM,KHDRBS2,LIMCH1,LAMA3,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Basal Cell
2330,Lung,5,0.75,"GENE26,MACROD2,AUTS2,ZNF385B,GENE37,GENE69,SFTPC,GENE87,ABCA3,ANK3,GENE32,SFTPB,PDE4D,LRRK2,ERBB4,GENE16,GENE59",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,alveolar epithelial cell type II
2331,Lung,5,0.75,"MACROD2,GLIS3,GENE39,GENE72,SSBP2,GENE68,GENE18,EYA2,GENE12,XPR1,RBMS3,KRT17,GENE85,GENE81,TP63,FAF1,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,goblet cell
2332,Lung,5,0.75,"TMEM232,DNAH12,CFAP54,DNAH7,STK33,HYDIN,GENE86,GENE11,GENE95,CDHR3,GENE29,GENE5,LRRIQ1,GENE76,AGBL4,GENE4,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,ciliated epithelial cell
2333,Lung,5,0.75,"NEDD4L,MACROD2,SCGB3A2,CDK14,GENE41,GENE6,GENE57,GENE93,GENE86,MECOM,GENE12,BMPR1B,KIAA1217,SFTPB,GENE38,ERBB4,KIAA1324",Epithelial cell (club),club cell,CL:0000158,pulmonary alveolar type 2 cell
2334,Lung,5,0.75,"GENE39,PDK1,GENE30,FBXW7,GENE47,ARHGAP15,GENE27,PLCG2,GENE40,GENE44,ST6GAL1,CREB3L2,FCHSD2,GENE49,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,b cell
2335,Lung,5,0.75,"GENE13,GENE65,PIP4K2A,B2M,FYN,GENE3,GENE81,GENE32,GENE48,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,GENE53,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,cd4+ mem/eff cell
2336,Lung,5,0.75,"GENE100,GENE78,FYN,FKBP5,GENE40,GENE93,GENE11,BCL2,GENE95,PTPRC,GENE84,SYTL3,ARHGAP15,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,nonclassical monocyte
2337,Lung,5,0.75,"GENE1,ZEB2,DOCK8,GENE39,FMNL2,GPCPD1,SLC11A1,PPARG,GENE61,RNF149,GENE67,GENE18,TFRC,GENE48,PLXDC2,MSR1,GENE99",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,neutrophil
2338,Lung,5,0.75,"KIT,GENE47,SAMSN1,GENE58,GENE15,IL18R1,FER,TPSB2,SLC24A3,GENE84,SRGN,SYTL3,GENE76,ARHGAP15,TPSAB1,GENE31,GENE16",Immune (mast cell),mast cell,CL:0000097,mast cell
2339,Lung,5,0.75,"GENE13,GENE1,CALD1,INPP4B,GENE37,GENE81,GENE11,CACNA1C,TPM1,GENE84,PRKG1,ACTA2,DMD,EBF1,LPP,MYH11,GENE83",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",endothelial cell of artery
2340,Lung,5,0.75,"PTPRB,PTPRM,GENE9,TCF4,LDB2,GENE67,GENE40,GENE95,GENE88,GENE91,ST6GALNAC3,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7,GENE51",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell
2341,Lung,5,0.75,"GENE13,GENE22,GENE7,GENE62,GENE8,LAMA2,GENE18,PLEKHH2,ROBO2,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,SLIT2,PLXDC2,GENE55",Fibroblast,fibroblast,CL:0000057,mixture of unidentified cell types
2342,Lung,5,0.75,"TBXAS1,ZEB2,GENE45,GENE9,GENE19,GENE57,FKBP5,GENE64,GENE90,CD74,PIK3R5,CHST11,GENE24,SRGN,PLXDC2,SLC8A1,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",macrophages
2343,Lung,5,0.75,"GENE94,PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE40,GENE86,PLIN1,GENE77,FOXO1,GENE2,GENE46,EBF1,G0S2,ACSL1,GENE83",Adipocyte,fat cell,CL:0000136,adipocyte
2344,Lung,5,0.75,"AGER,EMP2,GENE37,GENE24,GENE70,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,alveolar type I cell
2345,Lung,5,0.75,"GENE1,NKX2-1,GENE27,SLC34A2,LAMP3,SFTPC,SFTPB,GENE97",Alveolar Type II,type II pneumocyte,CL:0002063,alveolar type II cell
2346,Lung,5,0.75,"GENE59,CD24,GENE80,CXCR3,CD1c,FAS,CR2,GENE83",B cell_memory,memory B cell,CL:0000787,B cell
2347,Lung,5,0.75,"GENE22,GENE100,TUBA1A,HYDIN,FAM92B,GENE25,GENE44,FOXJ1,DNAH5,DNAI1,DNAI2,GENE38,CDHR3,GENE83",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,ciliated epithelial cell
2348,Lung,5,0.75,"GENE82,SCGB3A2,GENE98,GENE10,SCGB1A1,GENE70,BPIFA1,SCGB3A1,SLPI,MUC5B,GENE31,CYP2F2",Club Epithelial,club cell,CL:0000158,"goblet cell, club cell"
2349,Lung,5,0.75,"GENE9,GENE33,GENE86,NEGR1,COL4A1,GENE53,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE46,GENE22,GENE47,GENE52,HGF,GENE50,GENE78,COL18A1,COL6A3,GENE35,GENE57,GENE69,GENE10,GENE17,FBLN1,DCN,GENE84,GENE38,SLIT2,FN1,DDR2,CCN2,IGFBP3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE48",Fibroblast,fibroblast,CL:0000057,cell_type_name
2350,Lung,5,0.75,"RELN,GENE52,GENE78,FLT4,GENE27,CCL21,GENE95,MMRN1,PROX1,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,lymphatic endothelial cell
