,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
421,1421,1421,1421,Lung,3,1.0,"PSCA,WFDC2,CXCL17,FAM3D,AGR2,GABRP,CLIC1,COX5A,S100P,TXN",Goblet,goblet cell,CL:0000160,epithelial cell,10. Epithelial Cells,Upper Airway Epithelial Cells,Goblet Cells,Lung epithelial cells,respiratory epithelial cell,CL:0002368,epithelial cell,CL:0000066,goblet cell,CL:0000160,epithelial cell of lung,CL:0000082,-1,1,0,-1,1.0000,0.4286,0.5000,0.7500
422,1422,1422,1422,Lung,3,1.0,"HEPACAM2,TMPRSS11E,STAC2,BSND,TFF3,ATP6V1B1,MFSD6L,ASCL3,FOXI1,PHGR1",Ionocyte,ionocyte,CL:0005006,epithelial cell,11. Epithelial Cells,Salivary Gland Epithelial Cells,Ciliated Cells,Clara cells,salivary gland cell,CL:0009005,epithelial cell,CL:0000066,ciliated cell,CL:0000064,club cell,CL:0000158,-1,1,-1,-1,0.4000,0.4286,0.4000,0.7500
423,1423,1423,1423,Lung,3,1.0,"BEX1,FAM46A,SCGN,PRDX2,CPE,CHGA,NENF,SEC11C,PCSK1N,EGR1",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,12. Endocrine Cells,Neuroendocrine Cells,Neuroendocrine Cells,Neuroendocrine cells,neuroendocrine cell,CL:0000165,endocrine cell,CL:0000163,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,0,1,0,0,1.0000,1.0000,1.0000,0.7500
424,1424,1424,1424,Lung,3,1.0,"TESC,ZG16B,PRB3,PHB,TCN1,PRR4,PRH2,PRB4,LPO,LYZ",Serous,serous secreting cell,CL:0000313,secretory cell,13. Salivary Gland Cells,Salivary Gland Epithelial Cells,Serous Cells,Mucous cells,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,serous secreting cell,CL:0000313,mucus secreting cell,CL:0000319,-1,-1,0,-1,1.0000,0.6000,0.1667,0.1667
425,1425,1425,1425,Lung,3,1.0,"C1QB,C1QA,FCER1G,CTSZ,AIF1,C1QC,HLA-DRB1,LAPTM5,LYZ,CTSL",Macrophages,macrophage,CL:0000235,macrophage/monocyte,14. Macrophages,Monocytes / Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0,1.0000,1.0000,1.0000,1.0000
426,1426,1426,1426,Lung,3,1.0,"PRF1,NKG7,CD7,CTSW,GZMA,CCL4,CCL5,GNLY,GZMB,CST7",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,15. Cytotoxic T Cells,Natural Killer Cells,Cytotoxic T Cells,T cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,t cell,CL:0000084,0,-1,-1,-1,0.4167,0.5556,1.0000,0.4167
427,1427,1427,1427,Lung,3,1.0,"SLC39A8,S100A14,SFTA3,SLC34A2,CYB5A,MUC1,SFTPD,NAPSA,SFTA2,PEBP4",AT2,type II pneumocyte,CL:0002063,epithelial cell,16. Epithelial Cells,Pneumocytes,Alveolar Epithelial Cells,Type II pneumocytes,pulmonary alveolar epithelial cell,CL:0000322,epithelial cell,CL:0000066,pulmonary alveolar epithelial cell,CL:0000322,type II pneumocyte differentiation,GO:0060510,1,3,1,-1,0.8333,-1,0.8333,0.5000
428,1428,1428,1428,Lung,3,1.0,"PECAM1,IGFBP7,SPARCL1,RAMP2,MGP,GNG11,VWF,ACKR1,CLEC14A,RAMP3",EC venous,vein endothelial cell,CL:0002543,endothelial cell,17. Endothelial Cells,Endothelial Cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3,0.5000,0.5000,0.5000,0.5000
429,1429,1429,1429,Lung,3,1.0,"CD2,CXCR4,IL32,TRBC2,CD3E,CCL5,CORO1A,TRAC,CD3D,CD69",T cell lineage,T cell,CL:0000084,t/nk cell,18. T Cells,T Lymphocytes,T Cells,T cells,T cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0,1.0000,1.0000,1.0000,1.0000
430,1430,1430,1430,Lung,3,1.0,"IFI27,GIMAP7,PECAM1,CRIP2,TM4SF1,CLEC14A,CLDN5,SPARCL1,A2M,SOX17",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,19. Endothelial Cells,Endothelial Cells,Endothelial cells,Type II alveolar epithelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,pulmonary alveolar type 2 cell,CL:0002063,3,3,3,-1,0.5000,0.2857,0.5000,0.5000
431,1431,1431,1431,Lung,3,1.0,"COL6A1,MGP,COL1A2,CALD1,C1S,LUM,SPARC,DCN,BGN,IGFBP7",Fibroblasts,fibroblast,CL:0000057,fibroblast,20. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0,1.0000,1.0000,1.0000,1.0000
432,1432,1432,1432,Lung,3,1.0,"SFTA2,CEACAM6,CAV1,HOPX,FXYD3,ADIRF,EMP2,TSPAN13,AGER,KRT7",AT1,type I pneumocyte,CL:0002062,epithelial cell,21. Alveolar Epithelial Cells,Pneumocytes,Alveolar type I cells,Alveolar type II cells,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 2 cell,CL:0002063,1,1,0,-1,1.0000,0.7143,0.8333,0.8333
433,1433,1433,1433,Lung,3,1.0,"C5orf49,C11orf97,RP11-295M3.4,GSTA1,CD24,FAM229B,SNTN,TMEM231,C12orf75,RP11-356K23.1",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,22. Unidentified (possible artifact or insufficient information for common databases),Upper Airway Epithelial Cells,Epithelial cells,Inflammatory cells,respiratory epithelial cell,CL:0002368,CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor,CL:0001030,epithelial cell,CL:0000066,inflammatory cell,CL:0009002,-1,-1,2,-1,0.6000,0.1667,0.4286,0.2500
434,1434,1434,1434,Lung,3,1.0,"IGHA1,IGLC2,CD37,TSC22D3,CD79A,MS4A1,LTB,IGKC,CORO1A,ISG20",B cell lineage,B cell,CL:0000236,b cell,23. B Cells,B Cells,B cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0,1.0000,1.0000,1.0000,1.0000
435,1435,1435,1435,Lung,3,1.0,"TACSTD2,CP,CEACAM6,KRT19,WFDC2,CXCL17,PIGR,KRT7,MUC1,BPIFB1",Secretory,secretory cell,CL:0000151,secretory cell,24. Epithelial Cells,Epithelial Cells,Epithelial cells,Goblet cells,epithelial cell,CL:0000066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,goblet cell,CL:0000160,12,12,12,-1,0.2500,0.2000,0.2500,0.2500
436,1436,1436,1436,Lung,3,1.0,"S100A8,CD14,FCER1G,AIF1,VCAN,S100A12,COTL1,FCN1,LST1,S100A9",Monocytes,monocyte,CL:0000576,macrophage/monocyte,25. Neutrophils,Neutrophils / Monocytes,Monocytes,Monocytes/Macrophages,monocyte,CL:0000576,neutrophil,CL:0000775,monocyte,CL:0000576,macrophage,CL:0000235,0,-1,0,2,1.0000,0.6667,1.0000,0.5714
437,1437,1437,1437,Lung,3,1.0,"SEC11C,CCL28,TCN1,SELM,AZGP1,ZG16B,MARCKSL1,LTF,PIGR,PIP",Submucosal Secretory,,,secretory cell,1. Enterocytes  ,Gastric mucous neck cells,Unknown,Dendritic cells,mucous neck cell of gastric gland,CL:0002181,enterocyte,CL:0000584,cyanophore,CL:0000747,dendritic cell,CL:0000451,-1,-1,-1,-1,0.2500,0.1667,0.5000,0.2000
438,1438,1438,1438,Lung,3,1.0,"TM4SF1,IFI27,CLDN5,SPARCL1,HYAL2,AQP1,PECAM1,CLEC14A,EGFL7,CDH5",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,2. Endothelial cells  ,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2,0.6000,0.6000,0.6000,0.6000
439,1439,1439,1439,Lung,3,1.0,"RAMP2,TM4SF1,IGFBP7,MMRN1,CLDN5,GNG11,CCL21,SDPR,ECSCR,PPFIBP1",Lymphatic EC mature,,,endothelial cell,3. Endothelial cells  ,Endothelial cells,Endothelial cells,Smooth muscle cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,smooth muscle cell,CL:0000192,-1,-1,-1,-1,0.2500,0.2000,0.2500,0.2500
440,1440,1440,1440,Lung,3,1.0,"TFF3,TIMP3,SDPR,CLDN5,TCF4,TFPI,IGFBP7,GNG11,CCL21,AKAP12",Lymphatic EC differentiating,,,endothelial cell,4. Endothelial cells  ,Colon cells,Endothelial Cells,Club cells,colon goblet cell,CL:0009039,endothelial cell,CL:0000115,endothelial cell,CL:0000115,club cell,CL:0000158,-1,-1,-1,-1,-1,-1,-1,-1
441,1441,1441,1441,Lung,3,1.0,"HLA-DPB1,GPR183,HLA-DQA1,MS4A6A,HLA-DMA,HLA-DPA1,HLA-DQB1,ITGB2,CORO1A,HLA-DRB1",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,5. B cells  ,B cell,Dendritic Cells,Dendritic cells,b cell,CL:0000236,b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,-1,0,0,1.0000,1.0000,0.4444,0.4444
442,1442,1442,1442,Lung,3,1.0,"TAGLN,PRELP,TPM2,CALD1,MT1X,SPARCL1,CYR61,IGFBP5,GPX3,CTGF",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,6. Fibroblasts  ,Chondrocyte cells,Fibroblasts,Smooth muscle cells,chondrocyte,CL:0000138,fibroblast,CL:0000057,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,-1,-1,-1,-1,0.6000,0.3333,0.3750,0.6000
443,1443,1443,1443,Lung,3,1.0,"C1orf186,HPGDS,CPA3,MS4A2,TPSB2,VWA5A,RGS13,KIT,TPSAB1,GATA2",Mast cells,mast cell,CL:0000097,granulocyte,7. Mast cells  ,Mast cells,Mast Cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0,1.0000,1.0000,1.0000,1.0000
