,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
1157,1157,1157,Lung,3,0.5,"SAA1,MUC5B,MSMB,SCGB3A1,WFDC2",Mucous,,,mucosal cell,Secretory mucosal cells,Mucus-Producing Cells,Secretory Cell,Goblet cells,mucus secreting cell,CL:0000319,secretory cell,CL:0000151,secretory cell,CL:0000151,goblet cell,CL:0000160,-1,-1,-1,-1
1158,1158,1158,Lung,3,0.5,"PRSS23,CPE,PLA1A,SELP,PTPRB",Vein,,,blood vessel cell,Endothelial cells,Endothelial Cells,Endothelial Cell,Immune cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,-1,-1,-1,-1
1159,1159,1159,Lung,3,0.5,"LAMC3,LAMB1,COL4A2,CHN1,CALD1",Pericyte,pericyte,CL:0000669,pericyte,Endothelial cells,Extracellular Matrix Cells,Mesenchymal Cell,Epithelial cells,extracellular matrix secreting cell,CL:0000327,endothelial cell,CL:0000115,mesenchymal cell,CL:0008019,epithelial cell,CL:0000066,-1,8,11,10
1160,1160,1160,Lung,3,0.5,"PLN,CNN1,CSRP1,MYL9,DES",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1161,1161,1161,Lung,3,0.5,"PTPRB,EPAS1,HEY1,BMX,FBLN5",Artery,,,blood vessel cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1162,1162,1162,Lung,3,0.5,"APP,EMCN,EDNRB,CLDN5,CYP3A5",Capillary Aerocyte,,,epithelial cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1163,1163,1163,Lung,3,0.5,"GALNT18,IPO7,EPAS1,SRSF11,WWTR1",Capillary Intermediate,,,blood vessel cell,Endothelial cells,Endothelial Cells,Mesenchymal Cells,Mesenchymal Stem Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,mesenchymal cell,CL:0008019,mesenchymal stem cell,CL:0000134,-1,-1,-1,-1
1164,1164,1164,Lung,3,0.5,"FGF7,CPXM1,CCDC71L,MEDAG,OSR1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,Epithelial cells,Lung Epithelial Cells,Fibroblasts,Clara Cells,epithelial cell of lung,CL:0000082,epithelial cell,CL:0000066,fibroblast,CL:0000057,club cell,CL:0000158,-1,6,2,-1
1165,1165,1165,Lung,3,0.5,"SLPI,DMKN,GALNT9,WT1,PRG4",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Epithelial cells,Epithelial Cells,Epithelial Cells,Goblet Cells,epithelial cell,CL:0000066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,goblet cell,CL:0000160,2,2,2,-1
1166,1166,1166,Lung,3,0.5,"TMEM40,PF4,CABP5,TUBB1,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelets,Platelets,Platelets,Platelet-derived Growth Factor Cells,platelet,CL:0000233,platelet,CL:0000233,platelet,CL:0000233,macrophage derived foam cell,CL:0000517,-1,-1,-1,-1
1167,1167,1167,Lung,3,0.5,"CEBPB,GNLY,S100A6,CCL5,CTSW",Natural Killer T,,,t/nk cell,Immune cells,Natural Killer Cells,Natural Killer Cells,Lymphocytes,natural killer cell,CL:0000623,leukocyte,CL:0000738,natural killer cell,CL:0000623,lymphocyte,CL:0000542,-1,-1,-1,-1
1168,1168,1168,Lung,3,0.5,"CLU,CSRP1,MET,FAM150A,IGF1",Fibromyocyte,,,muscle cell,Epithelial cells,Hepatocytes,Smooth Muscle Cells,Fibroblasts,hepatocyte,CL:0000182,epithelial cell,CL:0000066,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,-1,-1,-1,-1
1169,1169,1169,Lung,3,0.5,"S100P,CLIC1,FAM3D,AGR2,COX5A",Goblet,goblet cell,CL:0000160,epithelial cell,Epithelial cells,Epithelial Cells,Epithelial Cells,Neuroendocrine Cells,epithelial cell,CL:0000066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,neuroendocrine cell,CL:0000165,1,1,1,-1
1170,1170,1170,Lung,3,0.5,"PHGR1,HEPACAM2,FOXI1,MFSD6L,ATP6V1B1",Ionocyte,ionocyte,CL:0005006,epithelial cell,"Club cells, ionocytes",Alveolar type II cells,Intercalated cells,Alveolar type 2 cells,pulmonary alveolar type 2 cell,CL:0002063,ionocyte,CL:0005006,renal intercalated cell,CL:0005010,pulmonary alveolar type 2 cell,CL:0002063,-1,0,-1,-1
1171,1171,1171,Lung,3,0.5,"SEC11C,CPE,PCSK1N,BEX1,PRDX2",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine cells,Alveolar type II cells,Neuroendocrine cells,Neuroendocrine cells,pulmonary alveolar type 2 cell,CL:0002063,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,-1,0,0,0
1172,1172,1172,Lung,3,0.5,"PHB,LYZ,PRH2,PRB4,PRB3",Serous,serous secreting cell,CL:0000313,secretory cell,Macrophages,Airway epithelial cells,Serous cells,Goblet cells,respiratory epithelial cell,CL:0002368,macrophage,CL:0000235,serous secreting cell,CL:0000313,goblet cell,CL:0000160,-1,-1,0,-1
1173,1173,1173,Lung,3,0.5,"CTSZ,C1QB,FCER1G,C1QC,HLA-DRB1",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Alveolar macrophages,Macrophages,Macrophages,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,-1,0,0,0
1174,1174,1174,Lung,3,0.5,"CTSW,CCL4,PRF1,CCL5,GZMB",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Cytotoxic T cells,T cells/Natural killer cells,Cytotoxic T cells,Cytotoxic T cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,0,-1,-1,-1
1175,1175,1175,Lung,3,0.5,"S100A14,MUC1,PEBP4,SFTA2,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar epithelial type II cells,Alveolar type I cells,Alveolar epithelial cells,Clara cells,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,club cell,CL:0000158,3,0,1,-1
1176,1176,1176,Lung,3,0.5,"ACKR1,MGP,CLEC14A,RAMP2,VWF",EC venous,vein endothelial cell,CL:0002543,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
1177,1177,1177,Lung,3,0.5,"CORO1A,CD3D,CCL5,CD2,CD69",T cell lineage,T cell,CL:0000084,t/nk cell,T cells,T cells,T cells,T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
1178,1178,1178,Lung,3,0.5,"TM4SF1,CRIP2,CLDN5,CLEC14A,SOX17",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,Endothelial cells,Endothelial cells,Endothelial cells,Epithelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,epithelial cell,CL:0000066,3,3,3,5
1179,1179,1179,Lung,3,0.5,"C1S,LUM,CALD1,BGN,DCN",Fibroblasts,fibroblast,CL:0000057,fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
1180,1180,1180,Lung,3,0.5,"AGER,EMP2,TSPAN13,HOPX,SFTA2",AT1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Cells,Alveolar Type II Cells,Type I Pneumocytes,Alveolar Type II Cells,pulmonary alveolar type 2 cell,CL:0002063,alveolar macrophage,CL:0000583,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,0,-1
1181,1181,1181,Lung,3,0.5,"CD24,C11orf97,C12orf75,TMEM231,RP11-356K23.1",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Airway Epithelial Cells,Club Cells,Club Cells,"Epithelial Cells, Potential Cancer Stem Cells",club cell,CL:0000158,respiratory epithelial cell,CL:0002368,club cell,CL:0000158,epithelial fate stem cell,CL:0000036,-1,-1,-1,-1
1182,1182,1182,Lung,3,0.5,"CORO1A,ISG20,CD37,IGKC,CD79A",B cell lineage,B cell,CL:0000236,b cell,B cells,B Cells,B Cells,"B cells, Follicular B-cells",b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,follicular B cell,CL:0000843,0,0,0,-1
1183,1183,1183,Lung,3,0.5,"CXCL17,PIGR,TACSTD2,CP,MUC1",Secretory,secretory cell,CL:0000151,secretory cell,Airway Secretory Cells,Bronchial Epithelial Cells,Goblet Cells,"Goblet Cells, Epithelial Cells",bronchial epithelial cell,CL:0002328,secretory cell,CL:0000151,goblet cell,CL:0000160,respiratory goblet cell,CL:0002370,-1,0,-1,-1
1184,1184,1184,Lung,3,0.5,"AIF1,LST1,VCAN,CD14,S100A8",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Macrophages,Macrophages,Macrophages,"Macrophages, Monocytes",macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,monocyte,CL:0000576,2,2,2,0
1185,1185,1185,Lung,3,0.5,"CCL28,SELM,AZGP1,LTF,SEC11C",Submucosal Secretory,,,secretory cell,Airway Mucus-secreting Cells,Goblet Cells,Secretory Cells,Mucosal Epithelial Cells,goblet cell,CL:0000160,mucus secreting cell,CL:0000319,secretory cell,CL:0000151,epithelial cell,CL:0000066,-1,-1,-1,-1
1186,1186,1186,Lung,3,0.5,"CLEC14A,CLDN5,CDH5,AQP1,IFI27",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial Cells,Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
1187,1187,1187,Lung,3,0.5,"GNG11,CLDN5,CCL21,RAMP2,MMRN1",Lymphatic EC mature,,,endothelial cell,Lymphatic Endothelial Cells,Lymphatic Endothelial Cells,Endothelial Cells,"Dendritic Cells, Endothelial Cells",endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,colon endothelial cell,CL:1001572,-1,-1,-1,-1
1188,1188,1188,Lung,3,0.5,"AKAP12,CLDN5,TIMP3,CCL21,TFPI",Lymphatic EC differentiating,,,endothelial cell,Lymphatic Endothelial Cells,Endothelial Cells,Endothelial Cells,"Endothelial Cells, Fibroblasts",endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,subepithelial intestinal fibroblast,CL:4052007,-1,-1,-1,-1
1189,1189,1189,Lung,3,0.5,"HLA-DQB1,HLA-DMA,HLA-DRB1,HLA-DQA1,GPR183",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,Antigen Presenting Cells,Dendritic Cells,Dendritic Cells,Antigen-Presenting Cells,dendritic cell,CL:0000451,professional antigen presenting cell,CL:0000145,dendritic cell,CL:0000451,professional antigen presenting cell,CL:0000145,0,1,0,1
1190,1190,1190,Lung,3,0.5,"IGFBP5,CYR61,CALD1,TPM2,MT1X",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Alveolar Fibroblasts,Fibroblasts,myofibroblasts,fibroblasts,fibroblast,CL:0000057,alveolar adventitial fibroblast,CL:4028006,myofibroblast cell,CL:0000186,fibroblast,CL:0000057,-1,-1,0,-1
1191,1191,1191,Lung,3,0.5,"HPGDS,KIT,TPSAB1,CPA3,RGS13",Mast cells,mast cell,CL:0000097,granulocyte,Mast Cells,Mast cells,mast cells,mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1192,1192,1192,Lung,3,0.5,"TPM2,IGFBP7,LMOD1,SELM,FLNA",Fibromyocytes,,,muscle cell,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cells,smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
1193,1193,1193,Lung,3,0.5,"EID1,COX20,HMGN1,TUBB,MARCKS",Lymphatic EC proliferating,,,endothelial cell,Alveolar Epithelial Cells,Bronchiolar cells,epithelial cells,neuronal cells,bronchiolar smooth muscle cell,CL:4033017,pulmonary alveolar epithelial cell,CL:0000322,epithelial cell,CL:0000066,neuronal receptor cell,CL:0000006,-1,-1,-1,-1
1194,1194,1194,Lung,3,0.5,"ST6GALNAC3,LDB2,KALRN,FBXL7,PPFIBP1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Fibroblasts,Unknown,neuronal cells,endothelial cells,cyanophore,CL:0000747,fibroblast,CL:0000057,neuronal receptor cell,CL:0000006,endothelial cell,CL:0000115,-1,8,-1,2
1195,1195,1195,Lung,3,0.5,"NCKAP5,KHDRBS2,RAB11FIP1,LMO7,LIMCH1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Fibroblasts,Unknown,neuronal cells,"epithelial cells, fibroblasts",cyanophore,CL:0000747,fibroblast,CL:0000057,neuronal receptor cell,CL:0000006,subepithelial intestinal fibroblast,CL:4052007,-1,9,-1,-1
1196,1196,1196,Lung,3,0.5,"ABCA3,SFTPB,AUTS2,ERBB4,MACROD2",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Alveolar Type II Cells,Type II pneumocytes,alveolar type II cells,type II alveolar cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,0
1197,1197,1197,Lung,3,0.5,"EYA2,TP63,GLIS3,KRT17,SSBP2",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Basal Cells,Basal cells,basal cells,basal cells,basal cell,CL:0000646,basal cell,CL:0000646,basal cell,CL:0000646,basal cell,CL:0000646,0,0,0,0
1198,1198,1198,Lung,3,0.5,"HYDIN,CFAP54,DNAH7,CDHR3,DNAH12",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated Cells,Ciliated cells,ciliated cells,ciliated cells,ciliated cell,CL:0000064,ciliated cell,CL:0000064,ciliated cell,CL:0000064,ciliated cell,CL:0000064,1,1,1,1
1199,1199,1199,Lung,3,0.5,"MACROD2,SCGB3A2,SFTPB,CDK14,BMPR1B",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Club Cells,Type II pneumocytes,alveolar type II cells,club cells,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,-1,0,-1,0
1200,1200,1200,Lung,3,0.5,"PLCG2,FBXW7,RALGPS2,CREB3L2,FCHSD2",Immune (B cell),B cell,CL:0000236,b cell,Immune cells,Immune Cells,Myeloid Cells,T cells,leukocyte,CL:0000738,leukocyte,CL:0000738,myeloid cell,CL:0000763,t cell,CL:0000084,4,4,-1,-1
1201,1201,1201,Lung,3,0.5,"FYN,SKAP1,PARP8,PIP4K2A,KLRD1",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural Killer cells,T Cells,Natural Killer (NK) Cells,NK cells,t cell,CL:0000084,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,-1,0,0,0
1202,1202,1202,Lung,3,0.5,"PARP8,BCL2,SYTL3,FYN,FKBP5",Immune (T cell),T cell,CL:0000084,t/nk cell,T cells,Immune Cells,B Cells,Apoptotic cells,leukocyte,CL:0000738,t cell,CL:0000084,b cell,CL:0000236,cell,CL:0000000,3,0,-1,5
1203,1203,1203,Lung,3,0.5,"RNF149,GPCPD1,PPARG,SLC11A1,FMNL2",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophages,Macrophages or Adipocytes,Macrophages,Adipocytes,adipocyte,CL:0000136,macrophage,CL:0000235,macrophage,CL:0000235,adipocyte,CL:0000136,13,2,2,13
1204,1204,1204,Lung,3,0.5,"IL18R1,ARHGAP15,SLC24A3,TPSB2,SRGN",Immune (mast cell),mast cell,CL:0000097,granulocyte,Natural Killer cells,Immune Cells,Mast Cells,Macrophages,leukocyte,CL:0000738,natural killer cell,CL:0000623,mast cell,CL:0000097,macrophage,CL:0000235,2,-1,0,5
1205,1205,1205,Lung,3,0.5,"TPM1,PRKG1,ACTA2,EBF1,CALD1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Myofibroblasts,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,-1,-1,-1,-1
1206,1206,1206,Lung,3,0.5,"PTPRM,CALCRL,TCF4,PTPRB,ST6GALNAC3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1207,1207,1207,Lung,3,0.5,"ROBO2,PLXDC2,RBMS3,SLIT2,PRKG1",Fibroblast,fibroblast,CL:0000057,fibroblast,Endothelial cells,Neurons or Neuronal Cells,Fibroblasts,Stem/progenitor cells,neuronal receptor cell,CL:0000006,endothelial cell,CL:0000115,fibroblast,CL:0000057,progenitor cell,CL:0011026,-1,-1,0,-1
1208,1208,1208,Lung,3,0.5,"ZEB2,TBXAS1,CTSB,PLXDC2,CHST11",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Fibroblasts,Macrophages or Immune Cells,Fibroblasts,Astrocytes,lung macrophage,CL:1001603,fibroblast,CL:0000057,fibroblast,CL:0000057,astrocyte,CL:0000127,-1,-1,-1,-1
1209,1209,1209,Lung,3,0.5,"PPARG,ACSL1,PLIN1,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,fat cell,Adipocytes,Adipocytes,Adipocytes,Lung cancer cells,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,lung goblet cell,CL:1000143,0,0,0,-1
1210,1210,1210,Lung,3,0.5,"AGER,PDPN",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Alveolar epithelial type I cells,Alveolar type I cells,Alveolar Type I Cells,Aging Alveolar Cells,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,alveolar macrophage,CL:0000583,0,0,0,-1
1211,1211,1211,Lung,3,0.5,"SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,Alveolar epithelial type II cells,Alveolar type II cells,Alveolar Type II Cells,Type II Alveolar Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,0
1212,1212,1212,Lung,3,0.5,"FAS,CR2",B cell_memory,memory B cell,CL:0000787,b cell,Immune cells,B cells,B cells,Macrophages,b cell,CL:0000236,leukocyte,CL:0000738,b cell,CL:0000236,macrophage,CL:0000235,3,3,3,-1
1213,1213,1213,Lung,3,0.5,"HYDIN,FOXJ1,DNAI1,DNAH5",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated epithelial cells,Ciliated cells,Ciliated Cells,Ciliated Epithelial Cells,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,1,0,1,0
1214,1214,1214,Lung,3,0.5,"SCGB3A1,BPIFA1,MUC5B",Club Epithelial,club cell,CL:0000158,epithelial cell,Mucus-producing cells,Club cells,Secretory Cells,Club Cells,club cell,CL:0000158,mucus secreting cell,CL:0000319,secretory cell,CL:0000151,club cell,CL:0000158,0,-1,2,0
1215,1215,1215,Lung,3,0.5,"NEGR1,HGF,IL6,IGFBP5,FBN1,IL33,SLIT2,FBLN1,COL1A2,COL6A6,COL6A1,COL5A2",Fibroblast,fibroblast,CL:0000057,fibroblast,Fibroblasts,Mesenchymal stem cells,Fibroblasts,Mesenchymal Stem Cells,mesenchymal stem cell,CL:0000134,fibroblast,CL:0000057,fibroblast,CL:0000057,mesenchymal stem cell,CL:0000134,1,0,0,1
1216,1216,1216,Lung,3,0.5,"RELN,CCL21,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic endothelial cells,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Lymphatic Endothelial Cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,0,0,0,0
1217,1217,1217,Lung,3,0.5,"CD68,PTPRC,RBPJ,CD36,MS4A6A,MR1,MRC1,MS4A4A,CPM,CD163",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Monocytes/Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
1218,1218,1218,Lung,3,0.5,"FCER1A,TPSAB1,KIT",Mast Cell,mast cell,CL:0000097,granulocyte,Mast cells,Mast cells,Mast Cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1219,1219,1219,Lung,3,0.5,"CSPG4,ANPEP,ACTA2,DES",Pericyte,pericyte,CL:0000669,pericyte,Myofibroblasts,Pericytes,Pericytes,Fibroblasts,pericyte,CL:0000669,myofibroblast cell,CL:0000186,pericyte,CL:0000669,fibroblast,CL:0000057,0,-1,0,10
1220,1220,1220,Lung,3,0.5,"MYOCD,MYL9,PALLD,GUCY1B3,GUCY1A3,TAGLN,VCL",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1221,1221,1221,Lung,3,0.5,"TRAC,PTPRC,TRBC1,IL7R,SKAP1,CD69",T cell,T cell,CL:0000084,t/nk cell,T cells,T Cells,T Cells,T lymphocytes,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,0,0,0,0
1222,1222,1222,Lung,3,0.5,"NOSTRIN,CD300LG,LDB2,RAMP3,VWF",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1223,1223,1223,Lung,3,0.5,"NAPSA,SFTPA2,MUC1,PGC,SFTPB",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,Alveolar epithelial cells,Alveolar Type II Cells,Alveolar Type II Cells,Alveolar Type II Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,1,0,0
1224,1224,1224,Lung,3,0.5,"MTND5P32,CXCR2,OLAH,MGAM,PROK2",neutrophil,neutrophil,CL:0000775,granulocyte,Epithelial cells,Neutrophils,Unknown (Non-specific markers),Pulmonary Vasculature Smooth Muscle Cells,neutrophil,CL:0000775,epithelial cell,CL:0000066,non-classical monocyte,CL:0000875,smooth muscle cell of the brachiocephalic vasculature,CL:0002589,0,12,-1,-1
1225,1225,1225,Lung,3,0.5,"TRAC,IL32,CD2,TRBC2,CXCR4","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T cells,T Cells,T Cells,Cytotoxic T Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,cytotoxic t cell,CL:0000910,3,3,3,-1
1226,1226,1226,Lung,3,0.5,"CCL4,CCL5,NKG7,GZMA,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,NK cells,Cytotoxic T Cells,Cytotoxic T Cells,Natural Killer Cells,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,-1,-1,-1,-1
1227,1227,1227,Lung,3,0.5,"CST7,KLRF1,FGFBP2,GNLY,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,NK cells,Natural Killer Cells,Natural Killer (NK) Cells,Monocytes/Macrophages,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,macrophage,CL:0000235,0,0,0,-1
1228,1228,1228,Lung,3,0.5,"CCL14,SELE,RBP5,ZNF385D,NEURL1B",bronchial vessel endothelial cell,,,endothelial cell,Endothelial cells,Endothelial Cells,Fibroblasts,Fibroblasts,endothelial cell,CL:0000115,endothelial cell,CL:0000115,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1229,1229,1229,Lung,3,0.5,"ADRA2C,MYH11,HSPB6,ACTG2,FOXC2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Vascular Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,0,0,-1
1230,1230,1230,Lung,3,0.5,"MFAP5,MFAP4,FBLN1,PLA2G2A,MGP",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Myofibroblasts,"Smooth Muscle Cells, Fibroblasts",Fibroblast,"Smooth muscle cells, Fibroblasts",muscle fibroblast,CL:1001609,myofibroblast cell,CL:0000186,fibroblast,CL:0000057,muscle fibroblast,CL:1001609,-1,-1,-1,-1
