,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
1153,1153,1153,1153,Lung,3,0.5,"NPC2,IRF4,IRF7,PLD4,GZMB",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,"Plasmacytoid Dendritic, Myeloid Dendritic Type 2, Natural Killer","Signaling Alveolar Epithelial Type 2, Vein, Plasmacytoid Dendritic, Myeloid Dendritic Type 2, CD8+ Naive T",Plasmacytoid Dendritic,"Plasmacytoid Dendritic, Proliferating NK/T, Natural Killer"
1154,1154,1154,1154,Lung,3,0.5,"STMN1,TPX2,H2AFZ,ANLN,NUSAP1",Proliferating Macrophage,,,macrophage/monocyte,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating Macrophage,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage"
1155,1155,1155,1155,Lung,3,0.5,"H2AFV,KIF2C,AURKB,UBE2C,CENPF",Proliferating NK/T,,,t/nk cell,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Differentiating Basal, Proliferating Basal, Ionocyte, Neuroendocrine",Proliferating Basal,"Bronchial Vessel 1, Pericyte, Ciliated, Neuroendocrine, Club"
1156,1156,1156,1156,Lung,3,0.5,"COL15A1,SPRY1,ZNF385D,EMCN,INHBB",Bronchial Vessel,,,bronchial cell,"Bronchial Vessel 1, Vein","Bronchial Vessel 1, Proximal Basal, Bronchial Vessel 2, Pericyte, Capillary Aerocyte",Bronchial Vessel 1,"Goblet, Mucous"
1157,1157,1157,1157,Lung,3,0.5,"SAA1,MUC5B,MSMB,SCGB3A1,WFDC2",Mucous,,,mucosal cell,"Mucous, Goblet","Ciliated, Mucous, Goblet, Serous, Mesothelial",Goblet,"Macrophage, Platelet/Megakaryocyte, Artery, Vein"
1158,1158,1158,1158,Lung,3,0.5,"PRSS23,CPE,PLA1A,SELP,PTPRB",Vein,,,blood vessel cell,"Vein, Platelet/Megakaryocyte, Artery","Proximal Basal, Vein, Vascular Smooth Muscle, Mesothelial, CD8+ Naive T",Vein,"Pericyte, Myofibroblast, Fibromyocyte, Adventitial Fibroblast"
1159,1159,1159,1159,Lung,3,0.5,"LAMC3,LAMB1,COL4A2,CHN1,CALD1",Pericyte,pericyte,CL:0000669,pericyte,"Pericyte, Vascular Smooth Muscle","Pericyte, Ionocyte, Adventitial Fibroblast, Basal, Proliferating Basal",Pericyte,"Pericyte, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2"
1160,1160,1160,1160,Lung,3,0.5,"PLN,CNN1,CSRP1,MYL9,DES",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Airway Smooth Muscle,"Alveolar Epithelial Type 1, Capillary Intermediate 2, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte","Vascular Smooth Muscle, Airway Smooth Muscle, Fibromyocyte","Airway Smooth Muscle,Vascular Smooth Muscle,Fibromyocyte"
1161,1161,1161,1161,Lung,3,0.5,"PTPRB,EPAS1,HEY1,BMX,FBLN5",Artery,,,blood vessel cell,Artery,"Artery, Vein, Capillary, Proximal Basal, Differentiating Basal, Proliferating Basal, Airway Smooth Muscle, Vascular Smooth Muscle","Artery, Alveolar Fibroblast, Proximal Basal, Differentiating Basal","Artery,Basal"
1162,1162,1162,1162,Lung,3,0.5,"APP,EMCN,EDNRB,CLDN5,CYP3A5",Capillary Aerocyte,,,epithelial cell,Capillary Aerocyte,"Capillary Aerocyte, Capillary Intermediate 1, Alveolar Epithelial Type 2, Neuroendocrine","Capillary Aerocyte, Alveolar Epithelial Type 2, Capillary Intermediate 1","Capillary Aerocyte,Capillary"
1163,1163,1163,1163,Lung,3,0.5,"GALNT18,IPO7,EPAS1,SRSF11,WWTR1",Capillary Intermediate,,,blood vessel cell,Signaling Alveolar Epithelial Type 2,"Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary Intermediate 1, Basal, Proximal Basal, Differentiating Basal, Capillary Intermediate 2, Airway Smooth Muscle, Vascular Smooth Muscle, Club, Signaling Alveolar Epithelial Type 2, Vein","Capillary Intermediate 1, Alveolar Epithelial Type 1","Proximal Basal,Basal"
1164,1164,1164,1164,Lung,3,0.5,"FGF7,CPXM1,CCDC71L,MEDAG,OSR1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,Lipofibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Mesothelial, Lymphatic","Adventitial Fibroblast, Mesothelial","Adventitial Fibroblast,Lipofibroblast,Mesothelial"
1165,1165,1165,1165,Lung,3,0.5,"SLPI,DMKN,GALNT9,WT1,PRG4",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Club, Differentiating Basal, Goblet, Mucous, Lipofibroblast, Mesothelial","Mesothelial, Lipofibroblast","Goblet,Ciliated,Proximal Ciliated,Mesothelial,Alveolar Epithelial Type 1,Alveolar Epithelial Type 2"
1166,1166,1166,1166,Lung,3,0.5,"TMEM40,PF4,CABP5,TUBB1,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelet/Megakaryocyte,"Proximal Ciliated, Proximal Basal, Platelet/Megakaryocyte",Platelet/Megakaryocyte,"Macrophage,Proliferating NK/T,CD8+ Memory/Effector T"
1167,1167,1167,1167,Lung,3,0.5,"CEBPB,GNLY,S100A6,CCL5,CTSW",Natural Killer T,,,t/nk cell,Capillary,"Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T, Platelet/Megakaryocyte","Natural Killer, CD8+ T","Club,Basal,Fibromyocyte"
1168,1168,1168,1168,Lung,3,0.5,"CLU,CSRP1,MET,FAM150A,IGF1",Fibromyocyte,,,muscle cell,Lymphatic,"Ciliated, Basal, Mucous, Serous, Neuroendocrine, Vein, Bronchial Vessel 1, Lymphatic, Myofibroblast, Fibromyocyte, Basophil/Mast 1, Basophil/Mast 2, Platelet/Megakaryocyte","Fibromyocyte, Adventitial Fibroblast, Ionocyte",Adventitial Fibroblast
1169,1169,1169,1169,Lung,3,0.5,"S100P,CLIC1,FAM3D,AGR2,COX5A",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet,"Differentiating Basal, Goblet, Neuroendocrine, Capillary Aerocyte, Natural Killer T, Proliferating NK/T, Basophil/Mast 1, Basophil/Mast 2, Platelet/Megakaryocyte, Macrophage, EREG+ Dendritic, Proximal Ciliated, Proximal Basal, Differentiating Basal, Proliferating Basal","Goblet, Basal, Proximal Basal","Proximal Ciliated,Proximal Basal,Goblet,Capillary Intermediate 1,Capillary Intermediate 2,Platelet/Megakaryocyte"
1170,1170,1170,1170,Lung,3,0.5,"PHGR1,HEPACAM2,FOXI1,MFSD6L,ATP6V1B1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Ionocyte,Ionocyte,Ionocyte,Ionocyte
1171,1171,1171,1171,Lung,3,0.5,"SEC11C,CPE,PCSK1N,BEX1,PRDX2",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine,"Neuroendocrine, Artery, Plasma, Plasmacytoid Dendritic",Neuroendocrine,Neuroendocrine
1172,1172,1172,1172,Lung,3,0.5,"PHB,LYZ,PRH2,PRB4,PRB3",Serous,serous secreting cell,CL:0000313,secretory cell,Serous,"Myeloid Dendritic Type 2, Macrophage, Proliferating Macrophage,TREM2+ Dendritic, Serous",Serous,Ionocyte
1173,1173,1173,1173,Lung,3,0.5,"CTSZ,C1QB,FCER1G,C1QC,HLA-DRB1",Macrophages,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Dendritic","Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, TREM2+ Dendritic, Myeloid Dendritic Type 1",Macrophage,Macrophage
1174,1174,1174,1174,Lung,3,0.5,"CTSW,CCL4,PRF1,CCL5,GZMB",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,"T Cells, Natural Killer","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Natural Killer
1175,1175,1175,1175,Lung,3,0.5,"S100A14,MUC1,PEBP4,SFTA2,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Basal, Differentiating Basal, Goblet, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Signaling Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
1176,1176,1176,1176,Lung,3,0.5,"ACKR1,MGP,CLEC14A,RAMP2,VWF",EC venous,vein endothelial cell,CL:0002543,endothelial cell,"Capillary, Venous","Vein, Bronchial Vessel 1, Artery, Capillary Aerocyte, Mesothelial",Vein,Capillary
1177,1177,1177,1177,Lung,3,0.5,"CORO1A,CD3D,CCL5,CD2,CD69",T cell lineage,T cell,CL:0000084,t/nk cell,"T Cells, Basophil/Mast","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T",CD8+ Memory/Effector T,T cell
1178,1178,1178,1178,Lung,3,0.5,"TM4SF1,CRIP2,CLDN5,CLEC14A,SOX17",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,"Vascular Smooth Muscle, Capillary","Club, Basal, Alveolar Epithelial Type 1, Artery, Bronchial Vessel 2",Artery,Basal
1179,1179,1179,1179,Lung,3,0.5,"C1S,LUM,CALD1,BGN,DCN",Fibroblasts,fibroblast,CL:0000057,fibroblast,"Fibroblast, Myofibroblast, Vascular Smooth Muscle","Basal, Adventitial Fibroblast, Alveolar Fibroblast, Vascular Smooth Muscle, Pericyte",Adventitial Fibroblast,Adventitial Fibroblast
1180,1180,1180,1180,Lung,3,0.5,"AGER,EMP2,TSPAN13,HOPX,SFTA2",AT1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,Alveolar Epithelial Type 1,Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
1181,1181,1181,1181,Lung,3,0.5,"CD24,C11orf97,C12orf75,TMEM231,RP11-356K23.1",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Ciliated,"Ciliated, Proximal Ciliated, B",Ciliated,"Ciliated, Proximal Ciliated"
1182,1182,1182,1182,Lung,3,0.5,"CORO1A,ISG20,CD37,IGKC,CD79A",B cell lineage,B cell,CL:0000236,b cell,B,"B, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Nonclassical Monocyte",B,B
1183,1183,1183,1183,Lung,3,0.5,"CXCL17,PIGR,TACSTD2,CP,MUC1",Secretory,secretory cell,CL:0000151,secretory cell,Serous,"Club, Mucous, Basal, Ciliated",Goblet,"Goblet, Serous"
1184,1184,1184,1184,Lung,3,0.5,"AIF1,LST1,VCAN,CD14,S100A8",Monocytes,monocyte,CL:0000576,macrophage/monocyte,"Myeloid Dendritic Type 2, Classical Monocyte","Macrophage, Myeloid Dendritic Type 2, Classical Monocyte",Classical Monocyte,"Macrophage, Classical Monocyte"
1185,1185,1185,1185,Lung,3,0.5,"CCL28,SELM,AZGP1,LTF,SEC11C",Submucosal Secretory,,,secretory cell,Serous,"Proximal Ciliated, Serous, Neuroendocrine, Mucous, Plasma",Serous,"Serous, Lymphatic"
1186,1186,1186,1186,Lung,3,0.5,"CLEC14A,CLDN5,CDH5,AQP1,IFI27",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Capillary,"Capillary Aerocyte, Capillary, Alveolar Epithelial Type 1, Capillary Intermediate 1, Ciliated",Capillary,"Capillary Aerocyte, Capillary"
1187,1187,1187,1187,Lung,3,0.5,"GNG11,CLDN5,CCL21,RAMP2,MMRN1",Lymphatic EC mature,,,endothelial cell,Lymphatic,"Capillary Aerocyte, Lipofibroblast, Capillary Intermediate 1",Capillary Aerocyte,"Capillary, Lymphatic"
1188,1188,1188,1188,Lung,3,0.5,"AKAP12,CLDN5,TIMP3,CCL21,TFPI",Lymphatic EC differentiating,,,endothelial cell,"Capillary Aerocyte, Lymphatic","Capillary Intermediate 1, Capillary, Pericyte, Classical Monocyte",Lymphatic,"Myeloid Dendritic Type 1, Alveolar Epithelial Type 2"
1189,1189,1189,1189,Lung,3,0.5,"HLA-DQB1,HLA-DMA,HLA-DRB1,HLA-DQA1,GPR183",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,"Dendritic, Macrophage","Alveolar Epithelial Type 2, Capillary Aerocyte, Macrophage, Myeloid Dendritic Type 1, Ionocyte",Dendritic,"Myeloid Dendritic Type 1, Alveolar Epithelial Type 2, Macrophage"
1190,1190,1190,1190,Lung,3,0.5,"IGFBP5,CYR61,CALD1,TPM2,MT1X",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,"Vascular Smooth Muscle, Alveolar Epithelial Type 1, Lymphatic, Airway Smooth Muscle","Ciliated, Alveolar Epithelial Type 1, Vascular Smooth Muscle, Airway Smooth Muscle",Vascular Smooth Muscle,"Ciliated, Alveolar Epithelial Type 1, Basal"
1191,1191,1191,1191,Lung,3,0.5,"HPGDS,KIT,TPSAB1,CPA3,RGS13",Mast cells,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast 1,"Basophil/Mast 1, Basophil/Mast 2"
1192,1192,1192,1192,Lung,3,0.5,"TPM2,IGFBP7,LMOD1,SELM,FLNA",Fibromyocytes,,,muscle cell,"Airway Smooth Muscle, Lymphatic, Vascular Smooth Muscle, Alveolar Fibroblast","Airway Smooth Muscle, Vascular Smooth Muscle, Alveolar Epithelial Type 1, Lymphatic",Mixture of Airway Smooth Muscle and Vascular Smooth Muscle,"Alveolar Epithelial Type 1, Airway Smooth Muscle, Vascular Smooth Muscle"
1193,1193,1193,1193,Lung,3,0.5,"EID1,COX20,HMGN1,TUBB,MARCKS",Lymphatic EC proliferating,,,endothelial cell,"Basal, Ciliated, Proximal Basal, Capillary Aerocyte, Capillary Intermediate 1","Neuroendocrine, Airway Smooth Muscle, Various Cell Types including Basal, Ciliated and Proliferating NK/T, Multiple Cell Types including Ciliated, Proximal Basal and Capillary Aerocyte",Mixture of Proximal Basal and Proliferating Macrophage,"Basal, Goblet, Ionocyte, Plasma"
1194,1194,1194,1194,Lung,3,0.5,"ST6GALNAC3,LDB2,KALRN,FBXL7,PPFIBP1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,"Lipofibroblast, Lymphatic, Alveolar Fibroblast","Signaling Alveolar Epithelial Type 2, Artery, Multiple Cell Types",Lymphatic,"Lymphatic, Fibromyocyte, Pericyte"
1195,1195,1195,1195,Lung,3,0.5,"NCKAP5,KHDRBS2,RAB11FIP1,LMO7,LIMCH1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Multiple Cell Types including Ciliated and Macrophage, Multiple Cell Types including Alveolar Epithelial Type 1 and Platelet/Megakaryocyte, Alveolar Epithelial Type 1",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 2, Club, Signaling Alveolar Epithelial Type 2"
1196,1196,1196,1196,Lung,3,0.5,"ABCA3,SFTPB,AUTS2,ERBB4,MACROD2",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Signaling Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Club, Alveolar Epithelial Type 1, Goblet, Basal",Mixture of Alveolar Epithelial Type 2 and Signaling Alveolar Epithelial Type 2,"Basal, Neuroendocrine, Proliferating Basal"
1197,1197,1197,1197,Lung,3,0.5,"EYA2,TP63,GLIS3,KRT17,SSBP2",Epithelial cell (basal),basal cell,CL:0000646,stem cell,"Basal, Proximal Basal","Ionocyte, Basal, Ciliated, Basal, Basal",Proximal Basal,"Ciliated, Proximal Ciliated"
1198,1198,1198,1198,Lung,3,0.5,"HYDIN,CFAP54,DNAH7,CDHR3,DNAH12",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Ciliated, Ciliated, Neuroendocrine, Ciliated",Ciliated,"Ciliated, Alveolar Epithelial Type 1"
1199,1199,1199,1199,Lung,3,0.5,"MACROD2,SCGB3A2,SFTPB,CDK14,BMPR1B",Epithelial cell (club),club cell,CL:0000158,epithelial cell,"Club, Goblet, Signaling Alveolar Epithelial Type 2","Basal, Club, Proximal Ciliated, Signaling Alveolar Epithelial Type 2, Goblet",Club,"Goblet, Alveolar Epithelial Type 1, Lymphatic, Alveolar Fibroblast"
1200,1200,1200,1200,Lung,3,0.5,"PLCG2,FBXW7,RALGPS2,CREB3L2,FCHSD2",Immune (B cell),B cell,CL:0000236,b cell,B,"B, Signaling Alveolar Epithelial Type 2, Plasmacytoid Dendritic",B,Possible Interstitial Lung Cells
1201,1201,1201,1201,Lung,3,0.5,"FYN,SKAP1,PARP8,PIP4K2A,KLRD1",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer, Natural Killer T",CD8+ Memory/Effector T,"B and T lymphocytes, Natural Killer T cells"
1202,1202,1202,1202,Lung,3,0.5,"PARP8,BCL2,SYTL3,FYN,FKBP5",Immune (T cell),T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD4+ Memory/Effector T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, CD4+ Memory/Effector T, Proliferating Basal",Natural Killer,Natural Killer T cells
1203,1203,1203,1203,Lung,3,0.5,"RNF149,GPCPD1,PPARG,SLC11A1,FMNL2",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,"Macrophage, TREM2+ Dendritic, Classical Monocyte","Macrophage, Intermediate Monocyte, Lymphatic, Classical Monocyte, Capillary Intermediate 1",Macrophage,"Lymphatic Endothelial Cells, Macrophages"
1204,1204,1204,1204,Lung,3,0.5,"IL18R1,ARHGAP15,SLC24A3,TPSB2,SRGN",Immune (mast cell),mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Capillary, CD4+ Memory/Effector T, CD4+ Naive T, CD8+ Memory/Effector T, Basophil/Mast 1",Basophil/Mast,"Basophils, Mast Cells"
1205,1205,1205,1205,Lung,3,0.5,"TPM1,PRKG1,ACTA2,EBF1,CALD1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle, Platelet/Megakaryocyte, Bronchial Vessel 1, Proliferating Basal",Vascular Smooth Muscle,Airway Smooth Muscle
1206,1206,1206,1206,Lung,3,0.5,"PTPRM,CALCRL,TCF4,PTPRB,ST6GALNAC3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,"Lipofibroblast, Adventitial Fibroblast","Vascular Smooth Muscle, Artery, Vein, Capillary, Pericyte",Capillary,Endothelial Cells
1207,1207,1207,1207,Lung,3,0.5,"ROBO2,PLXDC2,RBMS3,SLIT2,PRKG1",Fibroblast,fibroblast,CL:0000057,fibroblast,"Monocytes, Dendritic, Classical Monocyte","Myofibroblast, Alveolar Fibroblast, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte",Alveolar Fibroblast,Fibroblasts
1208,1208,1208,1208,Lung,3,0.5,"ZEB2,TBXAS1,CTSB,PLXDC2,CHST11",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte","Macrophage, Proliferating Macrophage","Classical Monocyte, Nonclassical Monocyte, Macrophage, Intermediate Monocyte, Signaling Alveolar Epithelial Type 2",EREG+ Dendritic,"Monocytes, Macrophages, Dendritic Cells"
1209,1209,1209,1209,Lung,3,0.5,"PPARG,ACSL1,PLIN1,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,fat cell,"Macrophage, Classical Monocyte, Proliferating Macrophage","Lymphatic, Macrophage, Proliferating Macrophage, Ciliated, Basal",OLR1+ Classical Monocyte,"Lymphocytes, Dendritic Cells"
1210,1210,1210,1210,Lung,3,0.5,"AGER,PDPN",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Lymphatic, Basal",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
1211,1211,1211,1211,Lung,3,0.5,"SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Club",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
1212,1212,1212,1212,Lung,3,0.5,"FAS,CR2",B cell_memory,memory B cell,CL:0000787,b cell,Adventitial Fibroblast,"CD4+ Memory/Effector T, Natural Killer T, Alveolar Epithelial Type 1, Adventitial Fibroblast, Alveolar Fibroblast",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
1213,1213,1213,1213,Lung,3,0.5,"HYDIN,FOXJ1,DNAI1,DNAH5",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated",Ciliated,Ciliated
1214,1214,1214,1214,Lung,3,0.5,"SCGB3A1,BPIFA1,MUC5B",Club Epithelial,club cell,CL:0000158,epithelial cell,"Mucous, Goblet","Mucous, Goblet, Serous, Capillary, Capillary Intermediate 1, Capillary Intermediate 2, Pericyte, Natural Killer, Proliferating NK/T, Basophil/Mast 1, Platelet/Megakaryocyte, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic",Goblet,Mucous
1215,1215,1215,1215,Lung,3,0.5,"NEGR1,HGF,IL6,IGFBP5,FBN1,IL33,SLIT2,FBLN1,COL1A2,COL6A6,COL6A1,COL5A2",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Airway Smooth Muscle, Vascular Smooth Muscle, Neuroendocrine, Lipofibroblast","Neuroendocrine, Adventitial Fibroblast, Lipofibroblast, Artery, Vein, Bronchial Vessel 1, Macrophage, Proliferating Macrophage, OLR1+ Classical Monocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Adventitial Fibroblast,Adventitial Fibroblast
1216,1216,1216,1216,Lung,3,0.5,"RELN,CCL21,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,"Lymphatic, Vascular Smooth Muscle, Lipofibroblast, Ionocyte",Lymphatic,Lymphatic
1217,1217,1217,1217,Lung,3,0.5,"CD68,PTPRC,RBPJ,CD36,MS4A6A,MR1,MRC1,MS4A4A,CPM,CD163",Macrophage,macrophage,CL:0000235,macrophage/monocyte,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Plasmacytoid Dendritic, Monocyte","Platelet/Megakaryocyte, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, TREM2+ Dendritic, Nonclassical Monocyte, Intermediate Monocyte, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary, Bronchial Vessel 2, Vascular Smooth Muscle, Alveolar Fibroblast, Plasmacytoid Dendritic, EREG+ Dendritic, Classical Monocyte",Macrophage,"Macrophage, Proliferating Macrophage"
1218,1218,1218,1218,Lung,3,0.5,"FCER1A,TPSAB1,KIT",Mast Cell,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Ionocyte",Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2"
1219,1219,1219,1219,Lung,3,0.5,"CSPG4,ANPEP,ACTA2,DES",Pericyte,pericyte,CL:0000669,pericyte,"Pericyte, Airway Smooth Muscle, Vascular Smooth Muscle","Pericyte, Mucous, Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 1, EREG+ Dendritic, TREM2+ Dendritic, OLR1+ Classical Monocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Vascular Smooth Muscle,"Pericyte, Macrophage, Airway Smooth Muscle, Adventitial Fibroblast"
1220,1220,1220,1220,Lung,3,0.5,"MYOCD,MYL9,PALLD,GUCY1B3,GUCY1A3,TAGLN,VCL",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte","Airway Smooth Muscle, Vascular Smooth Muscle, Artery",Airway Smooth Muscle,"Vascular Smooth Muscle, Airway Smooth Muscle, Fibromyocyte, Platelet/Megakaryocyte, Vascular Smooth Muscle, Smooth Muscle"
1221,1221,1221,1221,Lung,3,0.5,"TRAC,PTPRC,TRBC1,IL7R,SKAP1,CD69",T cell,T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer",CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T"
1222,1222,1222,1222,Lung,3,0.5,"NOSTRIN,CD300LG,LDB2,RAMP3,VWF",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary, Bronchial Vessel 2, Vein","Capillary, Bronchial Vessel 2, Artery, Vein",Capillary,"Capillary, Bronchial Vessel 1, Vein"
1223,1223,1223,1223,Lung,3,0.5,"NAPSA,SFTPA2,MUC1,PGC,SFTPB",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Club, Platelet/Megakaryocyte",Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Club, Signaling Alveolar Epithelial Type 2"
1224,1224,1224,1224,Lung,3,0.5,"MTND5P32,CXCR2,OLAH,MGAM,PROK2",neutrophil,neutrophil,CL:0000775,granulocyte,Not applicable (none of the listed markers specifically identify cell types),Natural Killer,Natural Killer,"Natural Killer, Ionocyte"
1225,1225,1225,1225,Lung,3,0.5,"TRAC,IL32,CD2,TRBC2,CXCR4","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, CD4+ Naive T",CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T"
1226,1226,1226,1226,Lung,3,0.5,"CCL4,CCL5,NKG7,GZMA,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T, CD8+ Naive T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,"CD8+ Memory/Effector T, Natural Killer T, Natural Killer"
