,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
1158,1158,1158,Lung,3,0.5,"PRSS23,CPE,PLA1A,SELP,PTPRB",Vein,,,blood vessel cell,25. Endothelial cell,Platelets,Endothelial cells,Endothelial Cells,platelet,CL:0000233,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1159,1159,1159,Lung,3,0.5,"LAMC3,LAMB1,COL4A2,CHN1,CALD1",Pericyte,pericyte,CL:0000669,pericyte,26. Endothelial cell,Neural cells,Basal cells,Mast Cells,neural cell,CL:0002319,endothelial cell,CL:0000115,basal cell,CL:0000646,mast cell,CL:0000097,9,8,-1,-1
1160,1160,1160,Lung,3,0.5,"PLN,CNN1,CSRP1,MYL9,DES",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,1. Smooth Muscle Cells,Smooth Muscle Cell,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1161,1161,1161,Lung,3,0.5,"PTPRB,EPAS1,HEY1,BMX,FBLN5",Artery,,,blood vessel cell,2. Endothelial Cells,Endothelial Cell,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1162,1162,1162,Lung,3,0.5,"APP,EMCN,EDNRB,CLDN5,CYP3A5",Capillary Aerocyte,,,epithelial cell,3. Endothelial Cells,Endothelial Cell,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1163,1163,1163,Lung,3,0.5,"GALNT18,IPO7,EPAS1,SRSF11,WWTR1",Capillary Intermediate,,,blood vessel cell,4. Endothelial Cells,Hepatocyte,Alveolar Cells,Endothelial Cells,hepatocyte,CL:0000182,endothelial cell,CL:0000115,alveolar macrophage,CL:0000583,endothelial cell,CL:0000115,-1,-1,-1,-1
1164,1164,1164,Lung,3,0.5,"FGF7,CPXM1,CCDC71L,MEDAG,OSR1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,5. Kidney Cells,Kidney Tubule Epithelial Cell,Fibroblasts,Alveolar Cells,nephron tubule epithelial cell,CL:1000494,kidney cell,CL:1000497,fibroblast,CL:0000057,alveolar macrophage,CL:0000583,-1,-1,2,-1
1165,1165,1165,Lung,3,0.5,"SLPI,DMKN,GALNT9,WT1,PRG4",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,6. Kidney Podocyte Cells,Podocyte,Mesothelial Cells,Goblet Cells,podocyte,CL:0000653,podocyte,CL:0000653,mesothelial cell,CL:0000077,goblet cell,CL:0000160,-1,-1,0,-1
1166,1166,1166,Lung,3,0.5,"TMEM40,PF4,CABP5,TUBB1,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",7. Megakaryocytes,Platelets,Platelets,Megakaryocytes,platelet,CL:0000233,megakaryocyte,CL:0000556,platelet,CL:0000233,megakaryocyte,CL:0000556,-1,-1,-1,-1
1167,1167,1167,Lung,3,0.5,"CEBPB,GNLY,S100A6,CCL5,CTSW",Natural Killer T,,,t/nk cell,8. Natural Killer Cells,Natural Killer Cell,Natural Killer Cells,Natural Killer Cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,-1,-1,-1,-1
1168,1168,1168,Lung,3,0.5,"CLU,CSRP1,MET,FAM150A,IGF1",Fibromyocyte,,,muscle cell,9. Hepatocytes,Myoblast,Stromal Cells,Fibroblasts,myoblast,CL:0000056,hepatocyte,CL:0000182,stromal cell,CL:0000499,fibroblast,CL:0000057,-1,-1,-1,-1
1169,1169,1169,Lung,3,0.5,"S100P,CLIC1,FAM3D,AGR2,COX5A",Goblet,goblet cell,CL:0000160,epithelial cell,10. Enterocytes,Pancreatic Acinar Cell,Epithelial Cells,Type II Alveolar Cells,pancreatic acinar cell,CL:0002064,enterocyte,CL:0000584,epithelial cell,CL:0000066,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,1,-1
1170,1170,1170,Lung,3,0.5,"PHGR1,HEPACAM2,FOXI1,MFSD6L,ATP6V1B1",Ionocyte,ionocyte,CL:0005006,epithelial cell,11. Interstitial Cells of Cajal,Kidney Tubule Epithelial Cell,Intercalated cells,Club Cells,nephron tubule epithelial cell,CL:1000494,interstitial cell of cajal,CL:0002088,renal intercalated cell,CL:0005010,club cell,CL:0000158,-1,-1,-1,-1
1171,1171,1171,Lung,3,0.5,"SEC11C,CPE,PCSK1N,BEX1,PRDX2",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,12. Neuroendocrine Cells,Pancreatic Beta Cell,Neuroendocrine cells,Goblet Cells,type B pancreatic cell,CL:0000169,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,goblet cell,CL:0000160,-1,0,0,-1
1172,1172,1172,Lung,3,0.5,"PHB,LYZ,PRH2,PRB4,PRB3",Serous,serous secreting cell,CL:0000313,secretory cell,13. Salivary Gland Cells,Salivary Gland Acinar Cell,Mucous cells,Type II Alveolar Cells,acinar cell of salivary gland,CL:0002623,salivary gland cell,CL:0009005,mucus secreting cell,CL:0000319,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1
1173,1173,1173,Lung,3,0.5,"CTSZ,C1QB,FCER1G,C1QC,HLA-DRB1",Macrophages,macrophage,CL:0000235,macrophage/monocyte,14. Macrophages,Monocyte,Macrophages,Macrophages,monocyte,CL:0000576,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,1,0,0,0
1174,1174,1174,Lung,3,0.5,"CTSW,CCL4,PRF1,CCL5,GZMB",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,15. Cytotoxic T Cells,Cytotoxic T-Cell,Cytotoxic T cells,Cytotoxic T Cells,cytotoxic T cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,-1,-1,-1,-1
1175,1175,1175,Lung,3,0.5,"S100A14,MUC1,PEBP4,SFTA2,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,16. Lung Epithelial Cells,Alveolar Epithelial Cell,Alveolar epithelial cells,Type II Alveolar Cells,pulmonary alveolar epithelial cell,CL:0000322,epithelial cell of lung,CL:0000082,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,1,2,1,0
1176,1176,1176,Lung,3,0.5,"ACKR1,MGP,CLEC14A,RAMP2,VWF",EC venous,vein endothelial cell,CL:0002543,endothelial cell,17. Endothelial Cells,Endothelial Cell,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
1177,1177,1177,Lung,3,0.5,"CORO1A,CD3D,CCL5,CD2,CD69",T cell lineage,T cell,CL:0000084,t/nk cell,18. T Cells,T-Cell,T cells,T Cells,T cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
1178,1178,1178,Lung,3,0.5,"TM4SF1,CRIP2,CLDN5,CLEC14A,SOX17",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,19. Endothelial Cells,Endothelial Cell,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
1179,1179,1179,Lung,3,0.5,"C1S,LUM,CALD1,BGN,DCN",Fibroblasts,fibroblast,CL:0000057,fibroblast,20. Fibroblasts,Fibroblast,Fibroblasts,Interstitial Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,pulmonary interstitial fibroblast,CL:0002241,0,0,0,-1
1180,1180,1180,Lung,3,0.5,"AGER,EMP2,TSPAN13,HOPX,SFTA2",AT1,type I pneumocyte,CL:0002062,epithelial cell,21. Lung Epithelial Cells,Alveolar Epithelial Cell,Type I Alveolar Epithelial Cells,"Type II alveolar cells, Club cells, Airway epithelial cells, Secretory cells",pulmonary alveolar epithelial cell,CL:0000322,epithelial cell of lung,CL:0000082,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,1,2,0,0
1181,1181,1181,Lung,3,0.5,"CD24,C11orf97,C12orf75,TMEM231,RP11-356K23.1",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,22. Immature Oocytes,Mammary Epithelial Cell,Club Cells,"Bronchial epithelial cells, Basal cells, Stem/progenitor cells",mammary gland epithelial cell,CL:0002327,oocyte,CL:0000023,club cell,CL:0000158,bronchial epithelial cell,CL:0002328,-1,-1,-1,-1
1182,1182,1182,Lung,3,0.5,"CORO1A,ISG20,CD37,IGKC,CD79A",B cell lineage,B cell,CL:0000236,b cell,23. B Cells,B-Cell,B Cells,"B cells, Follicular dendritic cells",B cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,follicular dendritic cell,CL:0000442,0,0,0,-1
1183,1183,1183,Lung,3,0.5,"CXCL17,PIGR,TACSTD2,CP,MUC1",Secretory,secretory cell,CL:0000151,secretory cell,24. Airway Secretory Cells,Mucosal Epithelial Cell,Goblet Cells,"Pneumocytes, Goblet cells",epithelial cell,CL:0000066,secretory cell,CL:0000151,goblet cell,CL:0000160,goblet cell,CL:0000160,12,0,-1,-1
1184,1184,1184,Lung,3,0.5,"AIF1,LST1,VCAN,CD14,S100A8",Monocytes,monocyte,CL:0000576,macrophage/monocyte,25. Macrophages,Monocyte,Monocytes / Macrophages,"Macrophages, Monocytes, Dendritic cells",monocyte,CL:0000576,macrophage,CL:0000235,macrophage,CL:0000235,macrophage dendritic cell progenitor,CL:0002009,0,2,2,3
1185,1185,1185,Lung,3,0.5,"CCL28,SELM,AZGP1,LTF,SEC11C",Submucosal Secretory,,,secretory cell,Adipocyte,Epithelial cells,Serous Cells,"Plasma cells, Mucosal-associated lymphoid tissue cells",epithelial cell,CL:0000066,adipocyte,CL:0000136,serous secreting cell,CL:0000313,mucosa-associated lymphoid tissue macrophage,CL:0000884,-1,-1,-1,-1
1186,1186,1186,Lung,3,0.5,"CLEC14A,CLDN5,CDH5,AQP1,IFI27",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cell,Endothelial cells,Endothelial Cells,"Endothelial cells, Vascular smooth muscle cells",endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,vascular associated smooth muscle cell,CL:0000359,2,2,2,-1
1187,1187,1187,Lung,3,0.5,"GNG11,CLDN5,CCL21,RAMP2,MMRN1",Lymphatic EC mature,,,endothelial cell,Endothelial cell,Endothelial cells,Endothelial Cells,"Dendritic cells, Lymphatic endothelial cells",endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,-1,-1,-1,-1
1188,1188,1188,Lung,3,0.5,"AKAP12,CLDN5,TIMP3,CCL21,TFPI",Lymphatic EC differentiating,,,endothelial cell,Endothelial cell,Endothelial cells,Endothelial Cells,"Fibroblasts, Endothelial cells, Regulatory T cells",endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,regulatory T cell,CL:0000815,-1,-1,-1,-1
1189,1189,1189,Lung,3,0.5,"HLA-DQB1,HLA-DMA,HLA-DRB1,HLA-DQA1,GPR183",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,B cell,B cells,Dendritic Cells / Antigen Presenting Cells,"Antigen-presenting cells, T helper cells",b cell,CL:0000236,b cell,CL:0000236,professional antigen presenting cell,CL:0000145,professional antigen presenting cell,CL:0000145,-1,-1,1,1
1190,1190,1190,Lung,3,0.5,"IGFBP5,CYR61,CALD1,TPM2,MT1X",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Fibroblast,Fibroblasts,Fibroblast,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1191,1191,1191,Lung,3,0.5,"HPGDS,KIT,TPSAB1,CPA3,RGS13",Mast cells,mast cell,CL:0000097,granulocyte,Mast cell,Mast cells,Mast cell,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1192,1192,1192,Lung,3,0.5,"TPM2,IGFBP7,LMOD1,SELM,FLNA",Fibromyocytes,,,muscle cell,Smooth muscle cell,Smooth muscle cells,Smooth muscle cell,Myofibroblasts,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,-1,-1,-1,-1
1193,1193,1193,Lung,3,0.5,"EID1,COX20,HMGN1,TUBB,MARCKS",Lymphatic EC proliferating,,,endothelial cell,Neuron,Neurons,Epithelial cell,Immune cells,neuron,CL:0000540,neuron,CL:0000540,epithelial cell,CL:0000066,leukocyte,CL:0000738,-1,-1,-1,-1
1194,1194,1194,Lung,3,0.5,"ST6GALNAC3,LDB2,KALRN,FBXL7,PPFIBP1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Neuron,Neurons,Neuronal cell,Endothelial cells,neuron,CL:0000540,neuron,CL:0000540,neuronal receptor cell,CL:0000006,endothelial cell,CL:0000115,10,10,-1,2
1195,1195,1195,Lung,3,0.5,"NCKAP5,KHDRBS2,RAB11FIP1,LMO7,LIMCH1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Neuron,Neurons,Epithelial cell,Neuroendocrine cells,neuron,CL:0000540,neuron,CL:0000540,epithelial cell,CL:0000066,neuroendocrine cell,CL:0000165,9,9,3,-1
1196,1196,1196,Lung,3,0.5,"ABCA3,SFTPB,AUTS2,ERBB4,MACROD2",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Alveolar Type II Cell,Type II pneumocytes,Alveolar type II cell,Alveolar type II cells,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,0,0,0
1197,1197,1197,Lung,3,0.5,"EYA2,TP63,GLIS3,KRT17,SSBP2",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Basal epithelial cell,Basal cells,Basal cell,Basal cells,basal cell,CL:0000646,basal epithelial cell of prostatic duct,CL:0002236,basal cell,CL:0000646,basal cell,CL:0000646,0,-1,0,0
1198,1198,1198,Lung,3,0.5,"HYDIN,CFAP54,DNAH7,CDHR3,DNAH12",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliary epithelial cell,Ciliated cells,Ciliated epithelial cell,Ciliated cells,ciliated cell,CL:0000064,pigmented ciliary epithelial cell,CL:0002303,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,1,-1,0,1
1199,1199,1199,Lung,3,0.5,"MACROD2,SCGB3A2,SFTPB,CDK14,BMPR1B",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Alveolar Type II Cell,Type II pneumocytes,Clara cell,Club cells,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,club cell,CL:0000158,-1,-1,0,0
1200,1200,1200,Lung,3,0.5,"PLCG2,FBXW7,RALGPS2,CREB3L2,FCHSD2",Immune (B cell),B cell,CL:0000236,b cell,B cell,T cells,Lymphocyte,Plasmacytoid Dendritic Cells,t cell,CL:0000084,b cell,CL:0000236,lymphocyte,CL:0000542,plasmacytoid dendritic cell,CL:0000784,-1,0,2,-1
1201,1201,1201,Lung,3,0.5,"FYN,SKAP1,PARP8,PIP4K2A,KLRD1",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural killer cell,T cells,Natural Killer Cell,Natural Killer Cells,t cell,CL:0000084,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,-1,0,0,0
1202,1202,1202,Lung,3,0.5,"PARP8,BCL2,SYTL3,FYN,FKBP5",Immune (T cell),T cell,CL:0000084,t/nk cell,T cell,T cells,Lymphocyte,T Regulatory Cells,t cell,CL:0000084,t cell,CL:0000084,lymphocyte,CL:0000542,regulatory T cell,CL:0000815,0,0,1,-1
1203,1203,1203,Lung,3,0.5,"RNF149,GPCPD1,PPARG,SLC11A1,FMNL2",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophage,Macrophages,Macrophage,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,2,2,2,2
1204,1204,1204,Lung,3,0.5,"IL18R1,ARHGAP15,SLC24A3,TPSB2,SRGN",Immune (mast cell),mast cell,CL:0000097,granulocyte,Mast cell,Natural killer cells,Mast Cell,Mast Cells,natural killer cell,CL:0000623,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,0,0,0
1205,1205,1205,Lung,3,0.5,"TPM1,PRKG1,ACTA2,EBF1,CALD1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth muscle cell,Smooth muscle cells,Smooth Muscle Cell,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
1206,1206,1206,Lung,3,0.5,"PTPRM,CALCRL,TCF4,PTPRB,ST6GALNAC3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cell,Endothelial cells,Endothelial Cell,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1207,1207,1207,Lung,3,0.5,"ROBO2,PLXDC2,RBMS3,SLIT2,PRKG1",Fibroblast,fibroblast,CL:0000057,fibroblast,Neuron,Neurons,Endothelial Cell,Fibroblasts,neuron,CL:0000540,neuron,CL:0000540,endothelial cell,CL:0000115,fibroblast,CL:0000057,10,10,-1,0
1208,1208,1208,Lung,3,0.5,"ZEB2,TBXAS1,CTSB,PLXDC2,CHST11",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Macrophage,Monocytes,Fibroblast,Adipocytes,monocyte,CL:0000576,macrophage,CL:0000235,fibroblast,CL:0000057,adipocyte,CL:0000136,-1,-1,-1,-1
1209,1209,1209,Lung,3,0.5,"PPARG,ACSL1,PLIN1,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,fat cell,Adipocyte,Adipocytes,Adipocyte,Alveolar Macrophages,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,alveolar macrophage,CL:0000583,0,0,0,-1
1210,1210,1210,Lung,3,0.5,"AGER,PDPN",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,1. Alveolar epithelial type I cells,Lymphatic Endothelial Cells,Type I Alveolar Cells (Pneumocytes),"Alveolar type I cells, Fibroblasts",endothelial cell of lymphatic vessel,CL:0002138,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 1 cell,CL:0002062,alveolar adventitial fibroblast,CL:4028006,-1,0,0,-1
1211,1211,1211,Lung,3,0.5,"SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,2. Alveolar epithelial type II cells,Type II Alveolar Cells,Type II Alveolar Cells (Pneumocytes),Alveolar type II cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar type 2 cell,CL:0002063,0,0,3,0
1212,1212,1212,Lung,3,0.5,"FAS,CR2",B cell_memory,memory B cell,CL:0000787,b cell,3. B cells,B cells,B Cells,"B cells, CD4+ T cells",b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,CD4-positive helper T cell,CL:0000492,3,3,3,-1
1213,1213,1213,Lung,3,0.5,"HYDIN,FOXJ1,DNAI1,DNAH5",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,4. Ciliated cells,Ciliated Cells,Ciliated Epithelial Cells,Ciliated epithelial cells,ciliated cell,CL:0000064,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,1,1,0,0
1214,1214,1214,Lung,3,0.5,"SCGB3A1,BPIFA1,MUC5B",Club Epithelial,club cell,CL:0000158,epithelial cell,5. Club cells,Club Cells,Club Cells,"Clara cells, Goblet cells",club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,respiratory goblet cell,CL:0002370,0,0,0,-1
1215,1215,1215,Lung,3,0.5,"NEGR1,HGF,IL6,IGFBP5,FBN1,IL33,SLIT2,FBLN1,COL1A2,COL6A6,COL6A1,COL5A2",Fibroblast,fibroblast,CL:0000057,fibroblast,6. Fibroblasts,Fibroblasts,Fibroblasts and Immune Cells,"Fibroblasts, Macrophages, Smooth muscle cells",fibroblast,CL:0000057,fibroblast,CL:0000057,crypt-bottom fibroblast,CL:4052008,smooth muscle cell,CL:0000192,0,0,-1,-1
1216,1216,1216,Lung,3,0.5,"RELN,CCL21,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,7. Lymphatic endothelial cells,Lymphatic Vessel Endothelial Cells,Lymphatic Endothelial Cells,"Endothelial cells, Lymphatic endothelial cells",endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,colon endothelial cell,CL:1001572,0,0,0,-1
1217,1217,1217,Lung,3,0.5,"CD68,PTPRC,RBPJ,CD36,MS4A6A,MR1,MRC1,MS4A4A,CPM,CD163",Macrophage,macrophage,CL:0000235,macrophage/monocyte,8. Macrophages,Monocytes or Macrophages,Macrophages,"Macrophages, Dendritic cells",macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,dendritic cell,CL:0000451,0,0,0,4
1218,1218,1218,Lung,3,0.5,"FCER1A,TPSAB1,KIT",Mast Cell,mast cell,CL:0000097,granulocyte,9. Mast cells,Mast Cells,Mast Cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1219,1219,1219,Lung,3,0.5,"CSPG4,ANPEP,ACTA2,DES",Pericyte,pericyte,CL:0000669,pericyte,10. Smooth muscle cells,Pericytes,Pericytes and Myofibroblasts,"Pericytes, Smooth muscle cells",pericyte,CL:0000669,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,smooth muscle cell,CL:0000192,0,-1,-1,-1
1220,1220,1220,Lung,3,0.5,"MYOCD,MYL9,PALLD,GUCY1B3,GUCY1A3,TAGLN,VCL",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,11. Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1221,1221,1221,Lung,3,0.5,"TRAC,PTPRC,TRBC1,IL7R,SKAP1,CD69",T cell,T cell,CL:0000084,t/nk cell,12. T cells,T Cells,T Cells,T-Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,0,0,0,0
1222,1222,1222,Lung,3,0.5,"NOSTRIN,CD300LG,LDB2,RAMP3,VWF",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,13. Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1223,1223,1223,Lung,3,0.5,"NAPSA,SFTPA2,MUC1,PGC,SFTPB",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,14. Alveolar epithelial type II cells,Type II alveolar cells,Type II Alveolar Cells,Alveolar Epithelial Type I and II Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,0
1224,1224,1224,Lung,3,0.5,"MTND5P32,CXCR2,OLAH,MGAM,PROK2",neutrophil,neutrophil,CL:0000775,granulocyte,15. Enterocytes,Paneth Cells,Neutrophils,Immune Cells,paneth cell,CL:0000510,enterocyte,CL:0000584,neutrophil,CL:0000775,leukocyte,CL:0000738,-1,-1,0,3
1225,1225,1225,Lung,3,0.5,"TRAC,IL32,CD2,TRBC2,CXCR4","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,16. T cells,T Cells,T Cells,T-Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,3,3,3,3
1226,1226,1226,Lung,3,0.5,"CCL4,CCL5,NKG7,GZMA,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T cells,Cytotoxic T Cells,Cytotoxic T Cells,Natural Killer Cells,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,-1,-1,-1,-1
1227,1227,1227,Lung,3,0.5,"CST7,KLRF1,FGFBP2,GNLY,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,18. Natural killer cells,Natural Killer Cells,Natural Killer (NK) Cells,Macrophages,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,macrophage,CL:0000235,0,0,0,-1
1228,1228,1228,Lung,3,0.5,"CCL14,SELE,RBP5,ZNF385D,NEURL1B",bronchial vessel endothelial cell,,,endothelial cell,19. Stromal cells,Endothelial Cells,Fibroblasts,Fibroblasts,endothelial cell,CL:0000115,stromal cell,CL:0000499,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1229,1229,1229,Lung,3,0.5,"ADRA2C,MYH11,HSPB6,ACTG2,FOXC2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,20. Vascular smooth muscle cells,Smooth Muscle Cells,Vascular Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell,CL:0000192,0,-1,-1,0
1230,1230,1230,Lung,3,0.5,"MFAP5,MFAP4,FBLN1,PLA2G2A,MGP",adventitial cell,adventitial cell,CL:0002503,adventitial cell,21. Vascular smooth muscle cells,Fibroblasts,Fibroblasts,Fibroblast,fibroblast,CL:0000057,vascular associated smooth muscle cell,CL:0000359,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
