,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified_new
120,1620,1620,1620,1620,Lung,4,0.25,"LST1,MAFB",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,"Myeloid Dendritic Type 2, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, EREG+ Dendritic, OLR1+ Classical Monocyte","Myeloid Dendritic Type 2, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Adventitial Fibroblast, Alveolar Fibroblast",Myeloid Dendritic Type 2,"Myeloid Dendritic Type 2, Classical Monocyte",3,0.5714,2,0.6667,2,0.6667,2,0.6667
121,1621,1621,1621,1621,Lung,4,0.25,"VWF,FAM107A",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,Vein,"Vein, Proximal Basal, Differentiating Basal, Proliferating Basal, Artery, Vein, Capillary Intermediate 2, Pericyte",Vein,"Vein, Proximal Basal, Adventitial Fibroblast",4,-1,-1,0.2500,-1,0.2222,4,-1
122,1622,1622,1622,1622,Lung,4,0.25,"CA4,EDNRB",capillary aerocyte,,,epithelial cell,"Capillary Aerocyte, Capillary, Capillary Intermediate 1","Capillary Aerocyte, Capillary, Capillary Intermediate 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Airway Smooth Muscle, Pericyte",Capillary Aerocyte,"Capillary Aerocyte, Alveolar Epithelial Type 2, Airway Smooth Muscle",0,1.0000,0,1.0000,0,1.0000,0,1.0000
123,1623,1623,1623,1623,Lung,4,0.25,"UPK3B,SCEL",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Mesothelial, Alveolar Epithelial Type 1",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Mesothelial",1,-1,1,-1,1,-1,1,-1
124,1624,1624,1624,1624,Lung,4,0.25,"RAMP3,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,"Lymphatic, Vein","Vein, Capillary, Ciliated, Basal, Mucous, Serous, Neuroendocrine, Vein, Bronchial Vessel 1, Lymphatic, Myofibroblast, Fibromyocyte, Natural Killer T, Basophil/Mast 1, Basophil/Mast 2, Platelet/Megakaryocyte",Vein,"Capillary, Lymphatic, Vein",1,-1,-1,0.6250,-1,0.2500,-1,0.2222
125,1625,1625,1625,1625,Lung,4,0.25,"RARRES2,DCN",alveolar fibroblast,,,fibroblast,"Alveolar Fibroblast, Adventitial Fibroblast, Lymphatic","Ionocyte, Alveolar Epithelial Type 1, Lymphatic, Alveolar Fibroblast, Basal, Adventitial Fibroblast, Alveolar Fibroblast",Alveolar Fibroblast,"Basal, Adventitial Fibroblast",0,1.0000,0,1.0000,0,1.0000,0,1.0000
126,1626,1626,1626,1626,Lung,4,0.25,"STAB2,CCL21",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,"Lymphatic, Lymphatic, Vascular Smooth Muscle, Lipofibroblast",Lymphatic,"Lymphatic, Vascular Smooth Muscle",-1,0.2500,-1,0.2222,-1,0.2222,-1,0.2500
127,1627,1627,1627,1627,Lung,4,0.25,"PLAC9,CNN1",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle, Artery, Vein, Adventitial Fibroblast","Artery, Vein, Lymphatic, Airway Smooth Muscle, Vascular Smooth Muscle, Adventitial Fibroblast, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Vascular Smooth Muscle,Plasmacytoid Dendritic,-1,0.5714,-1,0.1818,-1,0.5714,-1,0.5714
128,1628,1628,1628,1628,Lung,4,0.25,"CLEC4C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Plasmacytoid Dendritic,Plasmacytoid Dendritic,Plasmacytoid Dendritic,"Club, Goblet",0,1.0000,-1,0.2500,0,1.0000,0,1.0000
129,1629,1629,1629,1629,Lung,4,0.25,"GPRC5A,WFDC2",club cell,club cell,CL:0000158,epithelial cell,"Club, Alveolar Epithelial Type 1, Adventitial Fibroblast, Lipofibroblast, Differentiating Basal, Goblet, Mucous, Serous, Mesothelial, Platelet/Megakaryocyte","Club, Alveolar Epithelial Type 1, Adventitial Fibroblast, Lipofibroblast, Differentiating Basal, Goblet, Mucous, Serous, Mesothelial, Platelet/Megakaryocyte",Alveolar Epithelial Type 1,"Lipofibroblast, Alveolar Epithelial Type 1",-1,0.5455,-1,0.2857,-1,0.2857,-1,0.2857
130,1630,1630,1630,1630,Lung,4,0.25,"NPDC1,CLDN5",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,"Goblet, Capillary Aerocyte","Goblet, Neuroendocrine, Serous, Artery, Vein, Adventitial Fibroblast, Capillary Aerocyte, Capillary, Capillary Intermediate 1, Platelet/Megakaryocyte, OLR1+ Classical Monocyte",Goblet,"Goblet, Capillary",-1,0.2500,-1,0.2500,-1,-1,-1,0.7500
131,1631,1631,1631,1631,Lung,4,0.25,"LMOD1,C2orf40",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Vascular Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Ciliated, Proximal Ciliated, Vascular Smooth Muscle, Platelet/Megakaryocyte",Vascular Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle",0,1.0000,0,1.0000,0,1.0000,0,1.0000
132,1632,1632,1632,1632,Lung,4,0.25,"LRRC38,KCTD8",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neuroendocrine,Neuroendocrine,Neuroendocrine,Neuroendocrine,-1,0.3333,-1,0.3333,-1,0.3333,-1,0.3333
133,1633,1633,1633,1633,Lung,4,0.25,"PPP1R14A,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pericyte,Pericyte,"Artery, Bronchial Vessel 2, Airway Smooth Muscle, Vascular Smooth Muscle, Pericyte, B, Platelet/Megakaryocyte, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, Basal, Pericyte",Pericyte,"Pericyte, Basal",0,1.0000,0,1.0000,-1,0.2857,0,1.0000
134,1634,1634,1634,1634,Lung,4,0.25,"ITLN1,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,Alveolar Fibroblast,"Goblet, Mesothelial, Alveolar Fibroblast",Alveolar Fibroblast,"Goblet, Alveolar Fibroblast",-1,0.2500,-1,0.2500,-1,0.2500,-1,0.2500
135,1635,1635,1635,1635,Lung,4,0.25,"AC009269.2,SCN7A",fibroblast,fibroblast,CL:0000057,fibroblast,Adventitial Fibroblast,"Neuroendocrine, Adventitial Fibroblast, Alveolar Fibroblast",Adventitial Fibroblast,"Ionocyte, Adventitial Fibroblast",-1,0.6667,-1,0.6667,-1,0.6667,-1,0.6667
136,1636,1636,1636,1636,Lung,4,0.25,"AIF1,VCAN",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte","Macrophage, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Proximal Ciliated, Neuroendocrine, Myofibroblast, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte",Classical Monocyte,"Macrophage, Classical Monocyte",1,0.6667,1,0.6667,1,0.6667,1,0.6667
137,1637,1637,1637,1637,Lung,4,0.25,"ASCL3,CLNK",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,Ionocyte,Ionocyte,Ionocyte,"Ionocyte, Adventitial Fibroblast",1,0.8000,-1,0.2500,1,0.8000,1,0.8000
138,1638,1638,1638,1638,Lung,4,0.5,"EMP2,ARHGEF26,LAMA3,AGER,LMO7",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary, Capillary Intermediate 1, Alveolar Fibroblast, Platelet/Megakaryocyte, IGSF21+ Dendritic, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Platelet/Megakaryocyte",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Alveolar Fibroblast",0,1.0000,-1,0.2222,-1,0.1818,0,1.0000
139,1639,1639,1639,1639,Lung,4,0.5,"LINC00926,SP140,CD79A,VPREB3,CD22",B,B cell,CL:0000236,b cell,B,"B, B, B, Plasma, B, Basophil/Mast 1, Basophil/Mast 2",B,"B, Plasma",0,1.0000,-1,0.5000,-1,0.2500,0,1.0000
140,1640,1640,1640,1640,Lung,4,0.5,"KRT19,KRT5,KRT15,KRT17,CLDN1",Basal,basal cell,CL:0000646,stem cell,Basal,"Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Mesothelial",Basal,"Basal, Proliferating Basal",0,1.0000,-1,0.2222,-1,0.2222,0,1.0000
141,1641,1641,1641,1641,Lung,4,0.5,"CD99,VCAN,METTL9,CTSS,CSF3R",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,"Macrophage, Classical Monocyte","Ciliated, Basal, Alveolar Epithelial Type 1, Capillary Intermediate 1, Pericyte, Classical Monocyte",Basal,"Ciliated, Alveolar Epithelial Type 2",-1,0.2500,-1,0.2857,-1,0.6667,-1,0.6667
142,1642,1642,1642,1642,Lung,4,0.5,"CAMK4,CD6,CD2,LEF1,TRAT1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD4+ Memory/Effector T, CD8+ Memory/Effector T","CD8+ Memory/Effector T, CD4+ Memory/Effector T, CD4+ Naive T",CD4+ Memory/Effector T,"CD4+ Memory/Effector T, CD8+ Memory/Effector T",-1,0.6923,-1,0.5714,-1,0.6923,-1,0.5714
143,1643,1643,1643,1643,Lung,4,0.5,"SNTN,CDHR3,C20orf85,CAPS,ZMYND10",Ciliated,ciliated cell,CL:0000064,ciliated cell,Ciliated,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,Ciliated,0,-1,0,-1,-1,-1,0,-1
144,1644,1644,1644,1644,Lung,4,0.5,"RGS1,GPR183,FCGR2B,HLA-DPB1,CSF2RA",Dendritic,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, B","Natural Killer T, CD4+ Memory/Effector T, Myeloid Dendritic Type 2, Myeloid Dendritic Type 1",Plasmacytoid Dendritic,"Classical Monocyte, TREM2+ Dendritic",-1,-1,-1,-1,-1,-1,-1,-1
145,1645,1645,1645,1645,Lung,4,0.5,"C1R,C3,ADH1B,ABLIM1,CFD",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast","Basal, Alveolar Fibroblast, Adventitial Fibroblast, Alveolar Epithelial Type 2",Adventitial Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast",-1,0.6667,-1,0.6667,-1,0.6667,-1,0.6667
146,1646,1646,1646,1646,Lung,4,0.5,"PPFIBP1,TIMP3,IGFBP7,CCL21,PROX1",Lymphatic,,,immune cell,Lymphatic,"Alveolar Epithelial Type 1, Capillary, Alveolar Fibroblast, Lymphatic, Neuroendocrine",Lymphatic,"Lymphatic, Alveolar Epithelial Type 2",0,1.0000,-1,0.2857,-1,0.5714,0,1.0000
147,1647,1647,1647,1647,Lung,4,0.5,"C1QA,APOC1,ITGAX,C1QB,SLCO2B1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte","Mesothelial, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Macrophage,"Macrophage, Natural Killer",0,1.0000,-1,0.4000,-1,0.8333,-1,0.5714
148,1648,1648,1648,1648,Lung,4,0.5,"KLRF1,NKG7,FCGR3A,KLRD1,SPON2",Natural Killer,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, Proliferating NK/T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer, Proliferating NK/T",Natural Killer,"Proliferating NK/T, Plasma",0,1.0000,-1,0.4167,-1,0.3571,-1,0.4167
149,1649,1649,1649,1649,Lung,4,0.5,"PRDX4,SEC11C,TNFRSF17,SSR4,DERL3",Plasma,plasma cell,CL:0000786,b cell,Plasma,"Plasma, Plasmacytoid Dendritic, Proliferating Macrophage, TREM2+ Dendritic",Plasma,"Goblet, Dendritic",0,1.0000,-1,0.2000,-1,0.3636,0,1.0000
150,1650,1650,1650,1650,Lung,4,0.5,"SFTPB,NAPSA,ABCA3,SFTPA1,SFTPC",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2,0,1.0000,0,1.0000,0,1.0000,0,1.0000
151,1651,1651,1651,1651,Lung,4,0.5,"TPSAB1,HPGDS,GATA2,KIT,HDC",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Basophil/Mast 1,0,1.0000,0,1.0000,0,1.0000,0,1.0000
152,1652,1652,1652,1652,Lung,4,0.5,"FCGR3A,LST1,FCN1,AIF1,IFITM2",CD16+ Monocyte,,,macrophage/monocyte,"Macrophage, Nonclassical Monocyte, Intermediate Monocyte","Natural Killer, Macrophage, Nonclassical Monocyte, Classical Monocyte, Intermediate Monocyte",Monocyte,Natural Killer,2,0.6667,-1,0.3333,3,0.5714,2,0.5714
153,1653,1653,1653,1653,Lung,4,0.5,"CDC42EP1,BTNL9,CD81,NOSTRIN,RAMP3",Capillary,,,blood vessel cell,"Capillary, Vein","Alveolar Epithelial Type 2, Capillary, Macrophage, Vein",Capillary,Bronchial Vessel 2,0,-1,-1,-1,-1,-1,-1,-1
154,1654,1654,1654,1654,Lung,4,0.5,"GZMH,CCL5,CD8B,CD3D,NKG7",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer",CD8+ T,CD8+ Memory/Effector T,0,1.0000,-1,0.7500,-1,0.7500,-1,0.7500
155,1655,1655,1655,1655,Lung,4,0.5,"SCGB3A2,SFTPB,CTSE,PIGR,KIAA1324",Club,club cell,CL:0000158,epithelial cell,"Club, Ionocyte","Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Club,Club,0,1.0000,0,1.0000,-1,0.5455,-1,0.4286
156,1656,1656,1656,1656,Lung,4,0.5,"LTBP1,COL1A1,BGN,COL3A1,ASPN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,"Myofibroblast, Fibromyocyte, Lipofibroblast","Myofibroblast, Adventitial Fibroblast, Lipofibroblast, Vascular Smooth Muscle, Mesothelial",Fibroblast/Myofibroblast,Myofibroblast,0,1.0000,0,1.0000,-1,0.4286,0,1.0000
157,1657,1657,1657,1657,Lung,4,0.5,"SEC61B,IRF7,IL3RA,NPC2,TYROBP",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,"Macrophage, Nonclassical Monocyte, EREG+ Dendritic","Mesothelial, Macrophage, Plasmacytoid Dendritic, IGSF21+ Dendritic, TREM2+ Dendritic",Macrophage/Monocyte/Dendritic,Plasmacytoid Dendritic,-1,0.5556,0,1.0000,0,1.0000,-1,0.5556
158,1658,1658,1658,1658,Lung,4,0.5,"H2AFZ,CDK1,STMN1,NUSAP1,TYMS",Proliferating Macrophage,,,macrophage/monocyte,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating,Proliferating Basal,-1,0.5000,-1,0.2222,-1,-1,-1,-1
159,1659,1659,1659,1659,Lung,4,0.5,"NUSAP1,HMGB2,AURKB,TOP2A,CENPF",Proliferating NK/T,,,t/nk cell,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating,Proliferating Macrophage,-1,0.3333,-1,0.3333,-1,-1,-1,-1
160,1660,1660,1660,1660,Lung,4,0.5,"POSTN,EMCN,VWF,ENPP2,ZNF385D",Bronchial Vessel,,,bronchial cell,"Myofibroblast, Capillary Intermediate 1","Proximal Basal, Capillary Aerocyte, Vein, Artery, Bronchial Vessel 1",Bronchial Vessel 1,Adventitial Fibroblast,0,1.0000,-1,0.2222,-1,0.1818,-1,0.2500
161,1661,1661,1661,1661,Lung,4,0.5,"BPIFB1,RARRES1,MUC5B,SAA1,SCGB3A1",Mucous,,,mucosal cell,Mucous,"Goblet, Mucous, Ciliated, Mucous",Goblet,"Goblet, Mucous","{'CL:0000160': 0, 'CL:0002370': 1, 'CL:0019031': 1, 'CL:1000313': 1, 'CL:1000322': 1, 'CL:2000084': 1, 'UBERON:0002392': 1, 'CL:0002480': 2, 'CL:0019003': 2, 'CL:1000143': 2, 'CL:1000320': 2, 'CL:1000495': 2, 'CL:1000314': 2, 'CL:1000315': 2, 'CL:1000323': 2, 'CL:1000437': 2, 'UBERON:0001351': 2, 'UBERON:0005043': 2, 'CL:1000312': 3, 'CL:1000329': 3, 'CL:4033009': 3, 'GO:0060480': 3, 'UBERON:0002341': 3, 'CL:0009039': 3, 'CL:0009057': 3, 'CL:1000321': 3, 'CL:1000327': 3, 'CL:1000317': 3, 'CL:1000436': 3, 'UBERON:0001770': 3, 'UBERON:0005017': 3, 'GO:1901249': 4, 'GO:1901250': 4, 'GO:1901251': 4, 'CL:1000324': 4, 'CL:1000325': 4, 'CL:1000326': 4, 'CL:1000433': 4, 'UBERON:0005029': 4}",-1,"{'CL:0000160': 0, 'CL:0002370': 1, 'CL:0019031': 1, 'CL:1000313': 1, 'CL:1000322': 1, 'CL:2000084': 1, 'UBERON:0002392': 1, 'CL:0002480': 2, 'CL:0019003': 2, 'CL:1000143': 2, 'CL:1000320': 2, 'CL:1000495': 2, 'CL:1000314': 2, 'CL:1000315': 2, 'CL:1000323': 2, 'CL:1000437': 2, 'UBERON:0001351': 2, 'UBERON:0005043': 2, 'CL:1000312': 3, 'CL:1000329': 3, 'CL:4033009': 3, 'GO:0060480': 3, 'UBERON:0002341': 3, 'CL:0009039': 3, 'CL:0009057': 3, 'CL:1000321': 3, 'CL:1000327': 3, 'CL:1000317': 3, 'CL:1000436': 3, 'UBERON:0001770': 3, 'UBERON:0005017': 3, 'GO:1901249': 4, 'GO:1901250': 4, 'GO:1901251': 4, 'CL:1000324': 4, 'CL:1000325': 4, 'CL:1000326': 4, 'CL:1000433': 4, 'UBERON:0005029': 4}",-1,"{'CL:0000160': 0, 'CL:0002370': 1, 'CL:0019031': 1, 'CL:1000313': 1, 'CL:1000322': 1, 'CL:2000084': 1, 'UBERON:0002392': 1, 'CL:0002480': 2, 'CL:0019003': 2, 'CL:1000143': 2, 'CL:1000320': 2, 'CL:1000495': 2, 'CL:1000314': 2, 'CL:1000315': 2, 'CL:1000323': 2, 'CL:1000437': 2, 'UBERON:0001351': 2, 'UBERON:0005043': 2, 'CL:1000312': 3, 'CL:1000329': 3, 'CL:4033009': 3, 'GO:0060480': 3, 'UBERON:0002341': 3, 'CL:0009039': 3, 'CL:0009057': 3, 'CL:1000321': 3, 'CL:1000327': 3, 'CL:1000317': 3, 'CL:1000436': 3, 'UBERON:0001770': 3, 'UBERON:0005017': 3, 'GO:1901249': 4, 'GO:1901250': 4, 'GO:1901251': 4, 'CL:1000324': 4, 'CL:1000325': 4, 'CL:1000326': 4, 'CL:1000433': 4, 'UBERON:0005029': 4}",-1,<generator object all_pairs_shortest_path_length at 0x160e55b40>,-1
162,1662,1662,1662,1662,Lung,4,0.5,"LIFR,SLCO2A1,VWF,SRPX,SELP",Vein,,,blood vessel cell,Vein,"Signaling Alveolar Epithelial Type 2, Vein, Vein, Artery, Artery",Vein,"Vein, Artery",0,-1,-1,-1,-1,-1,0,-1
163,1663,1663,1663,1663,Lung,4,0.5,"CALD1,TACC1,LAMB1,PDGFRB,CHN1",Pericyte,pericyte,CL:0000669,pericyte,Pericyte,"Basal, Alveolar Epithelial Type 1, Ionocyte, Pericyte, Pericyte",Pericyte,Pericyte,0,1.0000,0,1.0000,0,1.0000,0,1.0000
164,1664,1664,1664,1664,Lung,4,0.5,"MYL9,MYH11,CALD1,DES,PLN",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle","Alveolar Epithelial Type 1, Vein, Basal, Airway Smooth Muscle, Airway Smooth Muscle",Airway Smooth Muscle,Airway Smooth Muscle,-1,-1,-1,-1,-1,-1,-1,0.8000
165,1665,1665,1665,1665,Lung,4,0.5,"GJA5,DKK2,EFNB2,ARGLU1,EPAS1",Artery,,,blood vessel cell,Artery,"Artery, Artery, Ionocyte, Artery, Basal",Artery,Artery,0,-1,0,-1,-1,-1,0,-1
166,1666,1666,1666,1666,Lung,4,0.5,"EMCN,ESAM,CYP3A5,HPGD,EDNRB",Capillary Aerocyte,,,epithelial cell,Capillary Aerocyte,"Capillary Aerocyte, Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Aerocyte, Alveolar Epithelial Type 2",Capillary Aerocyte,Capillary Aerocyte,0,1.0000,0,1.0000,0,1.0000,0,1.0000
167,1667,1667,1667,1667,Lung,4,0.5,"EPAS1,SRSF11,WWTR1,SH3BP5,RALA",Capillary Intermediate,,,blood vessel cell,Capillary Intermediate 1,"Basal, Ionocyte, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Ionocyte",Capillary Intermediate 1,Alveolar Epithelial Type 2,0,1.0000,-1,0.2857,-1,0.2000,0,1.0000
168,1668,1668,1668,1668,Lung,4,0.5,"C7,WT1,C3,OSR1,STEAP1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,"Adventitial Fibroblast, Mesothelial","Vein, Lipofibroblast, Goblet, Adventitial Fibroblast, Proximal Basal",Mesothelial,Alveolar Fibroblast,-1,0.5714,-1,0.6667,-1,0.6667,-1,0.6667
169,1669,1669,1669,1669,Lung,4,0.5,"SLPI,C3,GALNT9,ITLN1,DSC3",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Club, Goblet, Mesothelial, Goblet, Proximal Basal",Goblet,"Goblet, Mucous, Mesothelial",-1,0.2857,0,1.0000,-1,0.2857,0,1.0000
170,1670,1670,1670,1670,Lung,4,0.5,"ACRBP,TUBB1,GP9,GP6,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte,0,1.0000,0,1.0000,0,1.0000,0,1.0000
171,1671,1671,1671,1671,Lung,4,0.5,"CTSW,CXCR4,LGALS1,ZFP36L2,CEBPB",Natural Killer T,,,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T, Macrophage, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic",Natural Killer T,Myeloid Dendritic Type 1,0,1.0000,-1,0.3636,-1,0.3571,-1,0.3571
172,1672,1672,1672,1672,Lung,4,0.5,"IGF1,CLU,RAMP1,MET,FAM150A",Fibromyocyte,,,muscle cell,Fibromyocyte,"Lymphatic, Myofibroblast, Adventitial Fibroblast, Plasma, IGSF21+ Dendritic",Adventitial Fibroblast,Fibromyocyte,{'CL:4028006': 0},-1,<generator object all_pairs_shortest_path_length at 0x160f26d40>,-1,{'CL:4028006': 0},-1,<generator object all_pairs_shortest_path_length at 0x160e57940>,-1
173,1673,1673,1673,1673,Lung,4,0.5,"AGR2,CLIC1,TXN,WFDC2,S100P",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet,"Ciliated, Proximal Ciliated, Differentiating Basal, Goblet, Platelet/Megakaryocyte",Goblet,Goblet,0,1.0000,0,1.0000,-1,0.4000,0,1.0000
174,1674,1674,1674,1674,Lung,4,0.5,"PHGR1,TMPRSS11E,MFSD6L,ASCL3,FOXI1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Ionocyte,"Ionocyte, Neuroendocrine",Ionocyte,Ionocyte,0,1.0000,0,1.0000,0,1.0000,0,1.0000
175,1675,1675,1675,1675,Lung,4,0.5,"CHGA,CPE,EGR1,SCGN,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine,"Neuroendocrine, Ionocyte, Bronchial Vessel 1, Lips",Neuroendocrine,Neuroendocrine,0,1.0000,0,1.0000,-1,0.4286,0,1.0000
176,1676,1676,1676,1676,Lung,4,0.5,"PRR4,PHB,PRB4,PRH2,LPO",Serous,serous secreting cell,CL:0000313,secretory cell,Serous,"Serous, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet",Serous,Lipofibroblast,<generator object all_pairs_shortest_path_length at 0x161471c40>,-1,{'CL:4028004': 0},-1,{'CL:4033082': 0},-1,<generator object all_pairs_shortest_path_length at 0x160e56d40>,-1
177,1677,1677,1677,1677,Lung,4,0.5,"C1QC,LAPTM5,HLA-DRB1,FCER1G,CTSZ",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophage,"Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic",Macrophage,Basal,0,1.0000,-1,0.2500,3,0.6667,0,1.0000
178,1678,1678,1678,1678,Lung,4,0.5,"CCL5,CTSW,CD7,NKG7,GZMA",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Macrophage,-1,0.7500,-1,0.5000,-1,0.4167,-1,0.7500
