,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
657,657,657,657,Lung,2,0.5,"HEY1,FBLN5,EPAS1,SEMA3G,ARGLU1",Artery,,,blood vessel cell,"Artery, Capillary","Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet, Neuroendocrine, Artery, Basophil/Mast 2, Basal, Signaling Alveolar Epithelial Type 2, Vein, Vascular Smooth Muscle, Mesothelial, CD8+ Naive T, Natural Killer, Proliferating NK/T",Artery,"Capillary Aerocyte, Capillary Intermediate 1, Alveolar Fibroblast"
658,658,658,658,Lung,2,0.5,"EMCN,SOSTDC1,CYP3A5,HPGD,ESAM",Capillary Aerocyte,,,epithelial cell,"Capillary Aerocyte, Capillary Intermediate 1","Capillary Aerocyte, Capillary Intermediate 1, Artery, Capillary, Alveolar Fibroblast, Natural Killer, Proliferating NK/T",Capillary Aerocyte,"NEUROENDOCRINE, Signaling Alveolar Epithelial Type 2, Alveolar Epithelial Type 1, Natural Killer T"
659,659,659,659,Lung,2,0.5,"IPO7,GALNT18,SH3BP5,WWTR1,SRSF11",Capillary Intermediate,,,blood vessel cell,"Signaling Alveolar Epithelial Type 2, Capillary Aerocyte","Signaling Alveolar Epithelial Type 2, OLR1+ Classical Monocyte, Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary, Capillary Intermediate 1, Myofibroblast, Fibromyocyte, Ionocyte, Natural Killer T, Natural Killer, Proliferating NK/T",Signaling Alveolar Epithelial Type 2,"Proliferating Basal, Proliferating NK/T, Natural Killer, Ionocyte"
660,660,660,660,Lung,2,0.5,"OSR1,FGF7,WT1,MEDAG,CPXM1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,"Adventitial Fibroblast, Mesothelial","Adventitial Fibroblast, Lipofibroblast, Mesothelial",Mesothelial,"Lipofibroblast, Adventitial Fibroblast, Mesothelial"
661,661,661,661,Lung,2,0.5,"DSC3,DMKN,PRG4,ALDH1A3,MGARP",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Mesothelial, Lymphatic, Proximal Ciliated, Proximal Basal, Proliferating Basal",Mesothelial,"Ciliated, Proximal Ciliated, Alveolar Fibroblast"
662,662,662,662,Lung,2,0.5,"ITGA2B,GRAP2,TUBB1,GP6,PF4",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte
663,663,663,663,Lung,2,0.5,"CTSW,CCL5,ZFP36L2,CXCR4,CD7",Natural Killer T,,,t/nk cell,Natural Killer T,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer T,"CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer"
664,664,664,664,Lung,2,0.5,"CNN1,RAMP1,CSRP1,MET,IGF1",Fibromyocyte,,,muscle cell,Fibromyocyte,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Club, Basal, Pericyte, Basophil/Mast 1, Basophil/Mast 2",Fibromyocyte,"Airway Smooth Muscle, Fibromyocyte, Neuroendocrine"
665,665,665,665,Lung,2,0.5,"S100P,TXN,AGR2,GABRP,FAM3D",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet,"Goblet, Proximal Ciliated, Proximal Basal, Differentiating Basal",Goblet,Goblet
666,666,666,666,Lung,2,0.5,"HEPACAM2,MFSD6L,ATP6V1B1,ASCL3,FOXI1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Ionocyte,Ionocyte,Ionocyte,Ionocyte
667,667,667,667,Lung,2,0.5,"PRDX2,EGR1,FAM46A,SEC11C,PCSK1N",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine,"CD4+ Memory/Effector T, Natural Killer T, Proliferating NK/T, Plasmacytoid Dendritic, Bronchial Vessel 1, Neuroendocrine, Club, Basal, Differentiating Basal, Proliferating Basal, Goblet",Neuroendocrine,Mesothelial
668,668,668,668,Lung,2,0.5,"PRR4,LYZ,PHB,TESC,PRB3",Serous,serous secreting cell,CL:0000313,secretory cell,Serous,"Serous, Macrophage, Neuroendocrine, Bronchial Vessel 1, Pericyte, Proliferating NK/T, Basophil/Mast 1, Nonclassical Monocyte",Serous,"Macrophage, Dendritic, Monocyte"
669,669,669,669,Lung,2,0.5,"LAPTM5,CTSL,AIF1,FCER1G,C1QB",Macrophages,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Classical Monocyte","Macrophage, Nonclassical Monocyte, Intermediate Monocyte, Classical Monocyte, OLR1+ Classical Monocyte, Mesothelial",Macrophage,"Lymphatic, B Cell"
670,670,670,670,Lung,2,0.5,"CTSW,PRF1,GNLY,CCL4,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, CD8+ Naive T, CD8+ Memory/Effector T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Natural Killer T
671,671,671,671,Lung,2,0.5,"SFTA3,CYB5A,PEBP4,SLC39A8,SFTA2",AT2,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
672,672,672,672,Lung,2,0.5,"MGP,RAMP3,GNG11,SPARCL1,PECAM1",EC venous,vein endothelial cell,CL:0002543,endothelial cell,"Bronchial Vessel 1, Capillary","Club, Artery, Vein, Bronchial Vessel 1, Myofibroblast, Adventitial Fibroblast, Alveolar Fibroblast, IGSF21+ Dendritic, Vein, Capillary",Bronchial Vessel,Bronchial Vessel 2
673,673,673,673,Lung,2,0.5,"CD2,CD69,CD3D,IL32,TRBC2",T cell lineage,T cell,CL:0000084,t/nk cell,"CD4+ Memory/Effector T, CD4+ Naive T, CD8+ Memory/Effector T, CD8+ Naive T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Basophil/Mast 1, Basophil/Mast 2",CD4+ Memory/Effector T,CD4+ Memory/Effector T
674,674,674,674,Lung,2,0.5,"SPARCL1,TM4SF1,CRIP2,IFI27,CLDN5",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,"Bronchial Vessel 1, Capillary, Adventitial Fibroblast","Bronchial Vessel 1, Bronchial Vessel 2, Airway Smooth Muscle, Fibromyocyte, Alveolar Epithelial Type 1, Airway Smooth Muscle, Vascular Smooth Muscle, Lipofibroblast",Bronchial Vessel,Airway Smooth Muscle
675,675,675,675,Lung,2,0.5,"C1S,COL1A2,DCN,LUM,COL6A1",Fibroblasts,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast","Basal, Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast",Adventitial Fibroblast,Adventitial Fibroblast
676,676,676,676,Lung,2,0.5,"AGER,KRT7,CAV1,SFTA2,EMP2",AT1,type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1,Vascular Smooth Muscle
677,677,677,677,Lung,2,0.5,"C5orf49,GSTA1,RP11-356K23.1,RP11-295M3.4,C11orf97",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Ciliated,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte, Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary Intermediate 1, Adventitial Fibroblast, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, Proliferating NK/T",Ciliated,Ciliated
678,678,678,678,Lung,2,0.5,"IGLC2,CD79A,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,b cell,B,"B, Plasma",B,B
679,679,679,679,Lung,2,0.5,"BPIFB1,CEACAM6,CP,WFDC2,MUC1",Secretory,secretory cell,CL:0000151,secretory cell,"Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2","Goblet, Mucous, Serous, Club, Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Ciliated, Goblet, Mucous, Differentiating Basal, Goblet, Mucous, Serous, Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Mucous,Goblet
680,680,680,680,Lung,2,0.5,"LST1,COTL1,S100A9,FCER1G,S100A8",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Lymphatic,"Myeloid Dendritic Type 2, Nonclassical Monocyte, Classical Monocyte, Macrophage, Basal",Nonclassical Monocyte,"Nonclassical Monocyte, Myeloid Dendritic Type 2, Classical Monocyte, Lymphatic"
681,681,681,681,Lung,2,0.5,"AZGP1,LTF,PIGR,CCL28,SELM",Submucosal Secretory,,,secretory cell,Serous,"Alveolar Epithelial Type 2, Serous, Club, Serous, Neuroendocrine",Serous,"Mucous, Serous, Goblet, Signaling Alveolar Epithelial Type 2, Plasma"
682,682,682,682,Lung,2,0.5,"CLEC14A,AQP1,CLDN5,EGFL7,CDH5",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Capillary,"Artery, Alveolar Epithelial Type 1, Neuroendocrine, Capillary, Capillary",Capillary,"Capillary, Capillary Aerocyte, Platelet/Megakaryocyte, Alveolar Epithelial Type 1"
683,683,683,683,Lung,2,0.5,"TM4SF1,CLDN5,PPFIBP1,SDPR,CCL21",Lymphatic EC mature,,,endothelial cell,Lymphatic,"Alveolar Epithelial Type 1, Neuroendocrine, Alveolar Epithelial Type 1, Club, Lymphatic",Lymphatic,"Club, Lung Fibroblast, Lymphatic, Basophil/Mast 1, Basophil/Mast 2"
684,684,684,684,Lung,2,0.5,"TCF4,CCL21,TFPI,IGFBP7,GNG11",Lymphatic EC differentiating,,,endothelial cell,Lymphatic,"Proliferating Basal, Lymphatic, Alveolar Epithelial Type 2, Proximal Ciliated, Lymphatic",Lymphatic,"Vascular Smooth Muscle, Goblet, Basal, Differentiating Basal, Neuroendocrine"
685,685,685,685,Lung,2,0.5,"HLA-DQA1,HLA-DPB1,HLA-DPA1,HLA-DQB1,HLA-DMA",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,Dendritic (Myeloid Dendritic Types),"Myeloid Dendritic Type 2, Myeloid Dendritic Type 2, Macrophage, Macrophage, Macrophage",Dendritic,"Macrophage, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Mesothelial"
686,686,686,686,Lung,2,0.5,"PRELP,MT1X,CTGF,CALD1,TPM2",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Fibromyocyte,"Lymphatic, Alveolar Epithelial Type 1, Proximal Ciliated, Neuroendocrine, Airway Smooth Muscle",Myofibroblast,"Fibromyocyte, Myofibroblast, Lymphatic, Alveolar Fibroblast"
687,687,687,687,Lung,2,0.5,"TPSB2,GATA2,TPSAB1,HPGDS,MS4A2",Mast cells,mast cell,CL:0000097,granulocyte,Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2, Bronchial Vessel 2, Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,"Vascular Smooth Muscle, Alveolar Epithelial Type 1, Airway Smooth Muscle, Platelet/Megakaryocyte"
688,688,688,688,Lung,2,0.5,"PPP1R14A,FLNA,NEXN,TPM2,LMOD1",Fibromyocytes,,,muscle cell,Smooth Muscle (Vascular and Airway Smooth Muscle),"Airway Smooth Muscle, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Airway Smooth Muscle, Lymphatic",Vascular Smooth Muscle,"Proliferating Basal, Alveolar Epithelial Type 2, Airway Smooth Muscle, Proliferating NK/T"
689,689,689,689,Lung,2,0.5,"HMGN1,MARCKS,TUBB,EID1,ARPC1A",Lymphatic EC proliferating,,,endothelial cell,Basal,"Differentiating Basal, Capillary Intermediate 1, Neuroendocrine, Goblet, Neuroendocrine",Proliferating NK/T,"Proliferating Basal, Airway Smooth Muscle, Proliferating Macrophage, Basal"
690,690,690,690,Lung,2,0.5,"FBXL7,PPFIBP1,CD36,KALRN,SEMA3A",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,"Alveolar Fibroblast, Lymphatic","Alveolar Epithelial Type 1, Lymphatic, Platelet/Megakaryocyte, Classical Monocyte, Intermediate Monocyte",Lymphatic,Alveolar Epithelial Type 1
691,691,691,691,Lung,2,0.5,"KHDRBS2,EMP2,NTM,NCKAP5,LIMCH1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Basophil/Mast 2, Alveolar Epithelial Type 1, Vein",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
692,692,692,692,Lung,2,0.5,"SFTPC,ZNF385B,PDE4D,LRRK2,ABCA3",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Alveolar Epithelial Type 2, Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
693,693,693,693,Lung,2,0.5,"EYA2,FAF1,XPR1,CACHD1,KRT17",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Basal,"Basal, Basal, Platelet/Megakaryocyte, Signaling Alveolar Epithelial Type 2, Basal",Basal,Basal
694,694,694,694,Lung,2,0.5,"TMEM232,HYDIN,CDHR3,DNAH12,AGBL4",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated,"Ciliated, Ciliated, Ciliated, Ciliated, Ciliated",Ciliated,Ciliated
695,695,695,695,Lung,2,0.5,"BMPR1B,CDK14,ERBB4,SCGB3A2,KIAA1217",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Club,"Goblet, Signaling Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Club, Capillary",Goblet,Signaling Alveolar Epithelial Type 2
696,696,696,696,Lung,2,0.5,"DENND5B,ARHGAP15,MEF2C,RALGPS2,PLCG2",Immune (B cell),B cell,CL:0000236,b cell,"Myoepithelial, Vascular Smooth Muscle","Alveolar Epithelial Type 1, Vascular Smooth Muscle, Signaling Alveolar Epithelial Type 2, Ciliated, Ionocyte",B,Macrophage
697,697,697,697,Lung,2,0.5,"FYN,SKAP1,PARP8,AOAH,ARHGAP15",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,"Natural Killer, CD8+ Memory/Effector T","Pericyte, CD8+ Memory/Effector T, CD8+ Memory/Effector T, Natural Killer, Vascular Smooth Muscle",CD8+ Memory/Effector T,CD8+ Memory/Effector T
698,698,698,698,Lung,2,0.5,"THEMIS,PARP8,SYTL3,ITK,FKBP5",Immune (T cell),T cell,CL:0000084,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Memory/Effector T, Ciliated, CD4+ Memory/Effector T, Proliferating Basal",CD4+ Memory/Effector T,Natural Killer
699,699,699,699,Lung,2,0.5,"FMNL2,PPARG,GPCPD1,TFRC,DOCK8",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,"Macrophage, TREM2+ Dendritic","Signaling Alveolar Epithelial Type 2, Lymphatic, Macrophage, Lipofibroblast, Signaling Alveolar Epithelial Type 2",Macrophage,Proliferating Basal
700,700,700,700,Lung,2,0.5,"KIT,IL18R1,SLC24A3,SAMSN1,FER",Immune (mast cell),mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Capillary, Natural Killer T",Basophil/Mast 1,Basophil/Mast 1
701,701,701,701,Lung,2,0.5,"ACTA2,LPP,PRKG1,DMD,CACNA1C",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell","Fibromyocyte, Airway Smooth Muscle, Vascular Smooth Muscle","Airway Smooth Muscle, Vascular Smooth Muscle, Capillary Aerocyte, Fibromyocyte, Pericyte",Ciliated,Airway Smooth Muscle
702,702,702,702,Lung,2,0.5,"PTPRM,CALCRL,TCF4,ST6GALNAC3,EPAS1",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary, Capillary Intermediate 1, Airway Smooth Muscle, Vascular Smooth Muscle","Artery, Vein, Capillary, Vascular Smooth Muscle, Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet, Ionocyte, Neuroendocrine, Bronchial Vessel 1, Bronchial Vessel 2, Pericyte, B, Plasmacytoid Dendritic, IGSF21+ Dendritic, Capillary, Capillary Intermediate 1, Capillary Intermediate 2, Airway Smooth Muscle, Vascular Smooth Muscle, Basophil/Mast 1, Basophil/Mast 2, EREG+ Dendritic, OLR1+ Classical Monocyte",Ciliated,Capillary
703,703,703,703,Lung,2,0.5,"LAMA2,RBMS3,ROBO2,LSAMP,ARHGAP6",Fibroblast,fibroblast,CL:0000057,fibroblast,"Pericyte, Alveolar Epithelial Type 1, Myofibroblast, Alveolar Fibroblast, Capillary Intermediate 1","Pericyte, Alveolar Epithelial Type 1, Myofibroblast, Alveolar Fibroblast, Neuroendocrine, Lipofibroblast, Capillary Intermediate 1, Platelet/Megakaryocyte",Ciliated,"Pericyte, Alveolar Fibroblast"
704,704,704,704,Lung,2,0.5,"SLC8A1,TBXAS1,CD74,CHST11,SRGN",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte","Myeloid Dendritic Type 2, IGSF21+ Dendritic, TREM2+ Dendritic, EREG+ Dendritic, Artery","Myeloid Dendritic Type 2, IGSF21+ Dendritic, Classical Monocyte, Capillary Aerocyte, Capillary Intermediate 1, Platelet/Megakaryocyte, IGSF21+ Dendritic, EREG+ Dendritic, Nonclassical Monocyte, Intermediate Monocyte, Signaling Alveolar Epithelial Type 2, Lipofibroblast, EREG+ Dendritic, OLR1+ Classical Monocyte, Artery, Bronchial Vessel 2, Alveolar Fibroblast, Basophil/Mast 1, Basophil/Mast 2, EREG+ Dendritic, OLR1+ Classical Monocyte",Ionocyte,"Classical Monocyte, Vascular Smooth Muscle"
705,705,705,705,Lung,2,0.5,"PLIN1,GHR,LPIN1,PPARG,ACSL1",Adipocyte,fat cell,CL:0000136,fat cell,"Macrophage, Macrophage, Natural Killer T, Macrophage","Ionocyte, Neuroendocrine, Ciliated, Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Lymphatic, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Ciliated,"Macrophage, Natural Killer T"
706,706,706,706,Lung,2,0.5,"PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 1","Basal, Alveolar Epithelial Type 1, Lymphatic, Adventitial Fibroblast, Lipofibroblast, Mesothelial, Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Vascular Smooth Muscle, Fibromyocyte, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T",Basal,"Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2"
707,707,707,707,Lung,2,0.5,"SFTPB,NKX2-1",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,"Club, Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Plasma, Platelet/Megakaryocyte, Club, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 1,Neuroendocrine
708,708,708,708,Lung,2,0.5,"CD24,FAS",B cell_memory,memory B cell,CL:0000787,b cell,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 1","Ciliated, Proximal Ciliated, Goblet, Serous, Ionocyte, Neuroendocrine, B, Platelet/Megakaryocyte, Alveolar Epithelial Type 1, Capillary Aerocyte, Adventitial Fibroblast, Alveolar Fibroblast, CD4+ Memory/Effector T, Natural Killer T",Ciliated,Ciliated
709,709,709,709,Lung,2,0.5,"DNAI2,TUBA1A,FOXJ1,DNAI1",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated, Ciliated, Proximal Ciliated, Platelet/Megakaryocyte, Ciliated, Proximal Ciliated, Ciliated, Proximal Ciliated",Ciliated,Ciliated
710,710,710,710,Lung,2,0.5,"SCGB3A2,SCGB3A1,SCGB1A1",Club Epithelial,club cell,CL:0000158,epithelial cell,Club,"Club, Mucous",Club,Club
711,711,711,711,Lung,2,0.5,"IGFBP5,COL5A2,COL4A1,SLIT2,FBLN1,COL18A1,COL3A1,VIM,DCN,NEGR1,HGF,DDR2",Fibroblast,fibroblast,CL:0000057,fibroblast,Fibroblasts (includes Alveolar Fibroblast and Adventitial Fibroblast),"Ciliated, Airway Smooth Muscle, Vascular Smooth Muscle, Adventitial Fibroblast, Alveolar Fibroblast",Mucous,"Mucous, Vascular Smooth Muscle"
712,712,712,712,Lung,2,0.5,"RELN,LYVE1,CCL21",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,Lymphatic,Capillary Intermediate 1,Lymphatic
713,713,713,713,Lung,2,0.5,"CD74,CPM,CSF1R,CD68,MERTK,CD36,RBPJ,MS4A6A,LYZ,MR1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Dendritic cells (including various subtypes and macrophages),"B, Macrophage, IGSF21+ Dendritic, TREM2+ Dendritic",Adventitial Fibroblast,Macrophage
714,714,714,714,Lung,2,0.5,"TPSAB1,HDC,KIT",Mast Cell,mast cell,CL:0000097,granulocyte,Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast 1,Basophil/Mast
715,715,715,715,Lung,2,0.5,"DES,ACTA2,ACTA2,MYO1B",Pericyte,pericyte,CL:0000669,pericyte,Smooth muscle cells (includes Airway Smooth Muscle and Vascular Smooth Muscle),"Airway Smooth Muscle, Vascular Smooth Muscle",Vascular Smooth Muscle,Smooth Muscle
716,716,716,716,Lung,2,0.5,"ACTA2,MYH11,PALLD,TAGLN,CNN1,GUCY1B3,ACTG2",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Smooth muscle cells (includes Airway Smooth Muscle, Vascular Smooth Muscle, and Fibromyocyte)","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Airway Smooth Muscle,"Smooth Muscle, T cells"
717,717,717,717,Lung,2,0.5,"CD96,IL7R,THEMIS,TRBC1,CD247,PTPRC",T cell,T cell,CL:0000084,t/nk cell,"T Cells (includes CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T)","CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T, CD8+ Naive T, Natural Killer, Proliferating NK/T",T/NK Cells,"Capillary, Endothelial"
718,718,718,718,Lung,2,0.5,"CLDN5,PTPRB,BACE2,VWF,LDB2",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary (partial match as other markers belong to other distinct types like BACE2 for Ciliated/Goblet/Mucous, thus indicating vascular cell types)","Capillary, Artery, Vein, Ciliated",Capillary,Alveolar Epithelial Type 2
719,719,719,719,Lung,2,0.5,"NAPSA,PGC,HOPX,SFTPB,SFTPD",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Club",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
720,720,720,720,Lung,2,0.5,"S100A12,PROK2,OLAH,FCGR3B,CD177",neutrophil,neutrophil,CL:0000775,granulocyte,Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Basal",Classical Monocyte,Classical Monocyte
721,721,721,721,Lung,2,0.5,"IL7R,TRAC,CXCR4,IL32,CD2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,CD8+ Memory/Effector T,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, Myeloid Dendritic Type 1",CD4+ Naive T,Basal
722,722,722,722,Lung,2,0.5,"CD3E,IL32,CCL5,GZMA,KLRD1","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,CD8+ Naive T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Proliferating NK/T, Natural Killer",CD8+ Memory/Effector T,CD8+ Memory/Effector T
723,723,723,723,Lung,2,0.5,"GZMA,GZMB,CST7,GNLY,PRF1",nk cell,natural killer cell,CL:0000623,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Proliferating NK/T, Natural Killer, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Natural Killer
724,724,724,724,Lung,2,0.5,"EXOC3L2,ZNF385D,RBP5,POSTN,CCL14",bronchial vessel endothelial cell,,,endothelial cell,Adventitial Fibroblast,"Bronchial Vessel 1, Vein, Lipofibroblast",Bronchial Vessel 1,Adventitial Fibroblast
725,725,725,725,Lung,2,0.5,"FOXC2,HSPB6,AC100803.2,MYH11,CNN1",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Vascular Smooth Muscle,"Vascular Smooth Muscle, Airway Smooth Muscle, Fibromyocyte",Vascular Smooth Muscle,Vascular Smooth Muscle
726,726,726,726,Lung,2,0.5,"MFAP5,FBLN1,C1R,C1S,SERPINF1",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Adventitial Fibroblast,"Basal, Vein, Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Mucous, Ionocyte, Adventitial Fibroblast, Lipofibroblast, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, TREM2+ Dendritic",Adventitial Fibroblast,Adventitial Fibroblast
727,727,727,727,Lung,2,0.5,"C1QA,VSIG4,MRC1,MS4A7,APOC1",macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophage,"Mesothelial, Platelet/Megakaryocyte, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, TREM2+ Dendritic, Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Signaling Alveolar Epithelial Type 2, Lipofibroblast, Mesothelial, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Macrophage,Macrophage
