,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
295,1295,1295,1295,1295,1295,3,Lung,0.75,"CXCL17,S100P,PSCA,COX5A,TXN,GENE20,GENE27,AGR2,GENE51,GENE24,GENE44,GENE91,GENE81,FAM3D,GABRP,CLIC1,WFDC2",Goblet,goblet cell,CL:0000160,Dendritic cells,CL:0000451,Club Cells,CL:0000158,Goblet Cells,10. Epithelial cells,CL:0000160,CL:0000066,goblet cell,epithelial cell,dendritic cell,club cell,0,1,-1,-1,0.2857,0.4286,1.0000,0.7500
296,1296,1296,1296,1296,1296,3,Lung,0.75,"TFF3,GENE22,TMPRSS11E,PHGR1,BSND,GENE89,GENE37,GENE70,GENE56,FOXI1,HEPACAM2,ATP6V1B1,STAC2,GENE76,MFSD6L,ASCL3,GENE83",Ionocyte,ionocyte,CL:0005006,Goblet cells,CL:0000160,Neutrophils,CL:0000775,Claudin-Low Breast Cancer Cells,11. Epithelial cells,CL:0001015,CL:0000066,CD8_alpha-low Langerhans cell,epithelial cell,goblet cell,neutrophil,-1,1,-1,-1,0.6000,0.2500,0.2500,0.7500
297,1297,1297,1297,1297,1297,3,Lung,0.75,"GENE45,GENE9,GENE58,PCSK1N,EGR1,GENE72,FAM46A,PRDX2,CHGA,GENE37,SEC11C,GENE48,SCGN,CPE,BEX1,GENE23,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,Fibroblasts,CL:0000057,Type I Respiratory Epithelial Cells,CL:0002368,Neuroendocrine Cells,12. Enteroendocrine cells,CL:0000165,CL:0000164,neuroendocrine cell,enteroendocrine cell,fibroblast,respiratory epithelial cell,0,2,-1,-1,0.3333,0.3750,1.0000,0.6000
298,1298,1298,1298,1298,1298,3,Lung,0.75,"TCN1,GENE1,LPO,PHB,LYZ,GENE59,GENE93,GENE40,GENE34,TESC,GENE29,ZG16B,PRR4,PRB3,PRH2,PRB4,GENE83",Serous,serous secreting cell,CL:0000313,Macrophages,CL:0000235,Type II Alveolar Cells,CL:0002063,Salivary Acinar Cells,13. Salivary acinar cells,CL:0002623,CL:0002623,acinar cell of salivary gland,acinar cell of salivary gland,macrophage,pulmonary alveolar type 2 cell,-1,-1,-1,-1,0.1250,0.3333,0.2857,0.2857
299,1299,1299,1299,1299,1299,3,Lung,0.75,"GENE21,C1QB,LYZ,GENE73,FCER1G,C1QA,LAPTM5,GENE17,AIF1,GENE42,C1QC,HLA-DRB1,GENE75,CTSZ,GENE2,GENE31,CTSL",Macrophages,macrophage,CL:0000235,Macrophages,CL:0000235,Pulmonary Smooth Muscle Cells,CL:0002591,Macrophages,14. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,smooth muscle cell of the pulmonary artery,0,0,0,-1,1.0000,0.2222,1.0000,1.0000
300,1300,1300,1300,1300,1300,3,Lung,0.75,"GENE19,GNLY,GZMB,GENE30,CTSW,GENE3,CST7,GENE34,CD7,CCL5,NKG7,GZMA,GENE28,GENE74,GENE43,CCL4,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,Cytotoxic T cells,CL:0000910,Cytotoxic T cells,CL:0000910,Cytotoxic T cells,15. Cytotoxic T cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,-1,-1,-1,-1,0.4167,0.4167,0.4167,0.4167
301,1301,1301,1301,1301,1301,3,Lung,0.75,"S100A14,GENE39,GENE30,GENE98,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE87,GENE12,GENE91,SFTPD,NAPSA,MUC1,SFTA3,PEBP4,GENE51",AT2,type II pneumocyte,CL:0002063,Epithelial cells,CL:0000066,Alveolar epithelial cells,CL:0000322,Type II Pneumocytes,16. Type II pneumocytes,GO:0060510,GO:0060510,type II pneumocyte differentiation,type II pneumocyte differentiation,epithelial cell,pulmonary alveolar epithelial cell,-1,-1,3,1,0.5000,0.8333,-1,-1
302,1302,1302,1302,1302,1302,3,Lung,0.75,"GENE1,CLEC14A,ACKR1,MGP,RAMP3,RAMP2,GENE34,IGFBP7,GENE12,VWF,GNG11,GENE10,PECAM1,SPARCL1,GENE23,GENE16,GENE2",EC venous,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,17. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3,0.5000,0.5000,0.5000,0.5000
303,1303,1303,1303,1303,1303,3,Lung,0.75,"CD2,GENE45,CD3D,IL32,GENE36,GENE89,GENE54,GENE66,GENE44,CD69,CCL5,TRAC,GENE88,CXCR4,CD3E,TRBC2,CORO1A",T cell lineage,T cell,CL:0000084,T-helper cells,CL:0000912,T cells,CL:0000084,T cells,18. T lymphocytes,CL:0000084,CL:0000084,t cell,T cell,helper T cell,t cell,0,0,-1,0,0.6667,1.0000,1.0000,1.0000
304,1304,1304,1304,1304,1304,3,Lung,0.75,"GENE99,CLEC14A,TM4SF1,CLDN5,GENE95,IFI27,SOX17,GENE29,GENE10,GENE92,A2M,CRIP2,PECAM1,SPARCL1,GIMAP7,GENE23,GENE53",EC arterial,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,19. Endothelial cells ,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3,0.5000,0.5000,0.5000,0.5000
305,1305,1305,1305,1305,1305,3,Lung,0.75,"GENE47,CALD1,LUM,C1S,GENE50,GENE9,BGN,MGP,GENE12,IGFBP7,COL6A1,DCN,COL1A2,GENE91,SPARC,GENE97,GENE75",Fibroblasts,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,20. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,0,0,0,0,1.0000,1.0000,1.0000,1.0000
306,1306,1306,1306,1306,1306,3,Lung,0.75,"GENE7,GENE58,GENE8,AGER,EMP2,FXYD3,SFTA2,GENE80,CEACAM6,GENE87,GENE23,ADIRF,GENE43,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,Alveolar type II cells,CL:0002063,Alveolar Type I Cells,21. Alveolar cells,CL:0002062,CL:0000583,pulmonary alveolar type 1 cell,alveolar macrophage,pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,0,-1,1,-1,0.8333,0.7143,1.0000,0.2000
307,1307,1307,1307,1307,1307,3,Lung,0.75,"RP11-356K23.1,C12orf75,GSTA1,CD24,GENE20,GENE68,FAM229B,GENE35,TMEM231,GENE14,RP11-295M3.4,GENE80,C11orf97,GENE3,C5orf49,SNTN,GENE4",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Epithelial cells,CL:0000066,Stem cells,CL:0000034,Mature B Cells,22. Unknown/Insufficient data,CL:0000785,CL:0000747,mature b cell,cyanophore,epithelial cell,stem cell,-1,-1,2,21,0.6000,0.3333,0.2500,0.3333
308,1308,1308,1308,1308,1308,3,Lung,0.75,"GENE19,LTB,MS4A1,IGHA1,GENE44,IGLC2,CD79A,GENE60,GENE96,TSC22D3,GENE85,IGKC,GENE38,GENE43,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cells,CL:0000236,B cells,CL:0000236,B cells,23. B lymphocytes,CL:0000236,CL:0000236,b cell,B cell,b cell,b cell,0,0,0,0,1.0000,1.0000,1.0000,1.0000
309,1309,1309,1309,1309,1309,3,Lung,0.75,"GENE1,CXCL17,GENE65,GENE78,KRT7,GENE67,BPIFB1,GENE81,GENE95,CEACAM6,TACSTD2,GENE48,PIGR,MUC1,WFDC2,CP,KRT19",Secretory,secretory cell,CL:0000151,Epithelial cells,CL:0000066,Goblet cells,CL:0000160,Type II Pneumocytes,24. Epithelial cells,GO:0060510,CL:0000066,type II pneumocyte differentiation,epithelial cell,epithelial cell,goblet cell,-1,12,12,-1,0.2500,0.2000,-1,0.2500
310,1310,1310,1310,1310,1310,3,Lung,0.75,"CD14,GENE47,GENE58,GENE9,S100A9,S100A8,FCER1G,COTL1,LST1,AIF1,VCAN,GENE49,S100A12,GENE20,FCN1,GENE97,GENE51",Monocytes,monocyte,CL:0000576,Monocytes,CL:0000576,Monocytes/Macrophages,CL:0000235,Monocytes,25. Monocytes,CL:0000576,CL:0000576,monocyte,monocyte,monocyte,macrophage,0,0,0,2,1.0000,0.6667,1.0000,1.0000
311,1311,1311,1311,1311,1311,3,Lung,0.75,"TCN1,GENE82,GENE7,GENE21,SELM,GENE63,MARCKSL1,GENE89,GENE86,GENE34,LTF,ZG16B,PIP,PIGR,CCL28,SEC11C,AZGP1",Submucosal Secretory,,,Mast Cells,CL:0000097,Endothelial Cells,CL:0000115,Goblet cells,1. Neutrophils,CL:0000160,CL:0000775,goblet cell,neutrophil,mast cell,endothelial cell,-1,-1,-1,-1,0.4000,0.2500,0.2000,0.1667
312,1312,1312,1312,1312,1312,3,Lung,0.75,"GENE50,GENE58,CLEC14A,TM4SF1,CLDN5,AQP1,GENE57,CDH5,GENE36,IFI27,PECAM1,GENE75,SPARCL1,EGFL7,HYAL2,GENE16,GENE59",EC capillary,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial cells,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2,0.6000,0.6000,0.6000,0.6000
313,1313,1313,1313,1313,1313,3,Lung,0.75,"SDPR,GENE73,GENE8,TM4SF1,CLDN5,CCL21,RAMP2,ECSCR,GENE69,GENE90,IGFBP7,MMRN1,GNG11,PPFIBP1,GENE6,GENE16,GENE83",Lymphatic EC mature,,,Endothelial Cells,CL:0000115,"Fibroblasts, Endothelial Cells",CL:0000115,Endothelial cells,3. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1,0.2500,0.2500,0.2500,0.2500
314,1314,1314,1314,1314,1314,3,Lung,0.75,"TFF3,SDPR,AKAP12,GENE52,GENE13,GENE1,CLDN5,TCF4,CCL21,IGFBP7,GNG11,GENE29,GENE88,GENE76,TIMP3,GENE75,TFPI",Lymphatic EC differentiating,,,Secretory Epithelial Cells,CL:4030006,"Goblet Cells, Secretory Cells",CL:0002370,Goblet cells,4. Endothelial cells,CL:0000160,CL:0000115,goblet cell,endothelial cell,fallopian tube secretory epithelial cell,respiratory goblet cell,-1,-1,-1,-1,-1,-1,-1,-1
315,1315,1315,1315,1315,1315,3,Lung,0.75,"GENE39,HLA-DQB1,GENE30,GENE67,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE11,GENE17,HLA-DPB1,GENE48,GENE49,HLA-DRB1,HLA-DMA,CORO1A,MS4A6A",Dendritic cells,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Dendritic Cells,CL:0000451,B cells,5. B cells,CL:0000236,CL:0000236,b cell,b cell,dendritic cell,dendritic cell,-1,-1,0,0,1.0000,1.0000,0.4444,0.4444
316,1316,1316,1316,1316,1316,3,Lung,0.75,"GENE22,CALD1,TPM2,CYR61,GENE3,GENE98,MT1X,GENE12,GENE87,CTGF,GPX3,GENE91,IGFBP5,GENE43,SPARCL1,PRELP,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle cells,6. Fibroblasts,CL:0000192,CL:0000057,smooth muscle cell,fibroblast,smooth muscle cell,smooth muscle cell,-1,-1,-1,-1,0.3333,0.3333,0.3333,0.6000
317,1317,1317,1317,1317,1317,3,Lung,0.75,"KIT,GENE63,VWA5A,C1orf186,CPA3,HPGDS,GENE61,GENE15,GENE40,GENE93,GENE5,MS4A2,TPSB2,TPSAB1,RGS13,GATA2,GENE41",Mast cells,mast cell,CL:0000097,Mast Cells,CL:0000097,Mast Cells,CL:0000097,Mast cells,7. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0,1.0000,1.0000,1.0000,1.0000
