,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2281,2281,2281,2281,2281,5,Lung,0.75,"KIT,GENE55,VWA5A,CPA3,HPGDS,GRAP2,GENE57,GENE36,HDC,GENE69,CD44,MS4A2,GENE77,GENE49,TPSAB1,GENE4,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",Mast Cells,CL:0000097,Mast cells,CL:0000097,mast cell,14. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
2282,2282,2282,2282,2282,5,Lung,0.75,"GENE1,GENE50,LILRB2,GENE21,GENE40,COTL1,RPS19,GENE80,LST1,AIF1,FCGR3A,GENE60,GENE91,SAT1,RHOC,FCN1,IFITM2",CD16+ Monocyte,,,Macrophages,CL:0000235,Myeloid cells,CL:0000763,monocyte,"15. Monocytes, Macrophages",CL:0000576,CL:0000235,monocyte,macrophage,macrophage,myeloid cell,-1,-1,-1,-1
2283,2283,2283,2283,2283,5,Lung,0.75,"GENE45,GENE62,CDC42EP1,NOSTRIN,PODXL,CDH5,RAMP3,GENE86,BTNL9,GENE84,GENE85,CD81,GENE49,FCN3,EPAS1,FLNB,GENE73",Capillary,,,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,endothelial cell,16. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
2284,2284,2284,2284,2284,5,Lung,0.75,"GENE7,CD3D,GZMH,CD3G,GENE37,CD8B,GENE34,GENE95,CCL5,RPL34,NKG7,CD8A,GZMA,RPS27,GENE76,GENE81,GENE53",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,T Cells,CL:0000084,T cells,CL:0000084,CD8 T cell,17. Cytotoxic T cells,CL:0000625,CL:0000910,"CD8-positive, alpha-beta T cell",cytotoxic t cell,t cell,t cell,0,-1,3,3
2285,2285,2285,2285,2285,5,Lung,0.75,"GENE39,SCGB3A2,GENE61,DSTN,GENE37,CYB5A,GENE70,CEACAM6,GENE83,PIGR,GENE85,CTSE,SFTPB,GENE23,WFDC2,C16orf89,KIAA1324",Club,club cell,CL:0000158,Club Cells,CL:0000158,Clara cells,CL:0000158,goblet cell,18. Club cells,CL:0000160,CL:0000158,goblet cell,club cell,club cell,club cell,-1,0,0,0
2286,2286,2286,2286,2286,5,Lung,0.75,"GENE45,CALD1,GENE8,ASPN,COL6A3,POSTN,LTBP1,BGN,GENE89,GENE12,GENE95,COL3A1,COL1A1,COL1A2,GENE31,GENE88,ITGBL1",Myofibroblast,myofibroblast cell,CL:0000186,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,fibroblast,19. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
2287,2287,2287,2287,2287,5,Lung,0.75,"GENE1,GENE62,PTPRE,GZMB,IRF7,GENE6,TYROBP,GENE68,GENE95,GENE70,GENE92,PLD4,NPC2,PPP1R14B,IL3RA,IRF4,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,Natural Killer Cells,CL:0000623,Cytotoxic T cells,CL:0000910,dendritic cell,20. Natural Killer (NK) cells,CL:0000451,CL:0000623,dendritic cell,natural killer cell,natural killer cell,cytotoxic t cell,1,-1,-1,-1
2288,2288,2288,2288,2288,5,Lung,0.75,"TPX2,BIRC5,GENE45,GENE100,NUSAP1,STMN1,GENE9,UBE2C,TYMS,ANLN,KPNA2,GENE17,CDK1,GENE92,GENE74,H2AFZ,GENE41",Proliferating Macrophage,,,Proliferating Cells,CL:4033068,Proliferating cells,CL:4033068,proliferating cell,21. Mitotic cells (mitosing cells),CL:4033068,CL:0000228,cycling B cell,multinucleate cell,cycling B cell,cycling B cell,-1,-1,-1,-1
2289,2289,2289,2289,2289,5,Lung,0.75,"GENE13,BIRC5,GENE97,GENE65,NUSAP1,KIF2C,SMC4,GENE66,UBE2C,GENE53,H2AFV,GENE70,AURKB,GENE49,CENPF,HMGB2,TOP2A",Proliferating NK/T,,,Proliferating Cells,CL:4033068,Proliferating cells,CL:4033068,proliferating cell,22. Mitotic cells (mitosing cells),CL:4033068,CL:0000228,cycling B cell,multinucleate cell,cycling B cell,cycling B cell,-1,-1,-1,-1
2290,2290,2290,2290,2290,5,Lung,0.75,"GENE82,GENE39,GENE52,POSTN,GENE37,VWF,GENE71,COL15A1,GENE48,ZNF385D,ENPP2,PLVAP,EMCN,INHBB,SPARCL1,SPRY1,GENE55",Bronchial Vessel,,,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,endothelial cell,23. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
2291,2291,2291,2291,2291,5,Lung,0.75,"GENE50,GENE3,BPIFB1,GENE40,SAA1,SCGB1A1,RARRES1,MSMB,GENE14,GENE76,SCGB3A1,GENE49,SLPI,LCN2,GENE64,WFDC2,MUC5B",Mucous,,,Club cells,CL:0000158,Goblet cells,CL:0000160,club cell,24. Mucosal cells,CL:0000158,CL:0000485,club cell,mucosal type mast cell,club cell,goblet cell,-1,-1,-1,-1
2292,2292,2292,2292,2292,5,Lung,0.75,"PTPRB,GENE82,GENE47,GENE36,GENE54,GENE67,PRSS23,GENE18,GENE70,TGM2,VWF,LIFR,SELP,PLA1A,CPE,SRPX,SLCO2A1",Vein,,,Fibroblasts,CL:0000057,Smooth muscle cells,CL:0000192,endothelial cell,25. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,fibroblast,smooth muscle cell,-1,-1,-1,-1
2293,2293,2293,2293,2293,5,Lung,0.75,"CHN1,CALD1,COL4A2,GENE47,GENE59,GENE78,GENE68,GENE40,NID1,COL4A1,LAMB1,COX4I2,GENE2,TACC1,GENE64,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,smooth muscle cell,26. Endothelial cells,CL:0000192,CL:0000115,smooth muscle cell,endothelial cell,fibroblast,fibroblast,-1,8,10,10
2294,2294,2294,2294,2294,5,Lung,0.75,"CALD1,TPM2,PLN,GENE41,GENE62,GENE27,DSTN,GENE33,GENE93,GENE92,GENE31,CSRP1,ACTA2,CNN1,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Type II alveolar cells,CL:0002063,Smooth Muscle Cell,1. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,pulmonary alveolar type 2 cell,0,0,0,-1
2295,2295,2295,2295,2295,5,Lung,0.75,"PTPRB,DKK2,HEY1,GENE19,GENE55,GENE57,GJA5,FBLN5,SEMA3G,GENE14,GENE34,EFNB2,BMX,GENE74,GENE2,EPAS1,ARGLU1",Artery,,,Endothelial cells,CL:0000115,Immune cells,CL:0000738,Endothelial Cell,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,leukocyte,-1,-1,-1,-1
2296,2296,2296,2296,2296,5,Lung,0.75,"GENE65,GENE99,HPGD,CYP3A5,CLDN5,GENE63,GENE33,APP,GENE34,STXBP6,GENE96,TBX2,GENE83,EMCN,SOSTDC1,ESAM,EDNRB",Capillary Aerocyte,,,Endothelial cells,CL:0000115,Pneumocytes,CL:0000322,Endothelial Cell,3. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,pulmonary alveolar epithelial cell,-1,-1,-1,-1
2297,2297,2297,2297,2297,5,Lung,0.75,"IPO7,SH3BP5,GENE15,GENE66,GENE20,RALA,GALNT18,GENE34,GENE17,GENE77,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1,GENE2",Capillary Intermediate,,,Epithelial cells,CL:0000066,Surfactant-producing cells,CL:0000157,Endothelial Cell,4. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,epithelial cell,surfactant secreting cell,-1,-1,-1,-1
2298,2298,2298,2298,2298,5,Lung,0.75,"C7,GENE19,GENE52,GENE6,GENE78,GENE89,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,GENE34,GENE12,CPXM1,HAS1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,Endothelial cells,CL:0000115,Macrophages,CL:0000235,Podocyte,5. Podocytes,CL:0000653,CL:0000653,podocyte,podocyte,endothelial cell,macrophage,-1,-1,14,-1
2299,2299,2299,2299,2299,5,Lung,0.75,"ALDH1A3,GENE13,PRG4,GENE79,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE24,GENE80,GENE42,SLPI,GENE14,GENE59",Mesothelial,mesothelial cell,CL:0000077,Secretory cells,CL:0000151,Alveolar cells,CL:0000583,Epidermal Cell,6. Renal tubular cells,CL:0000362,CL:0005010,epidermal cell,renal intercalated cell,secretory cell,alveolar macrophage,-1,-1,-1,-1
2300,2300,2300,2300,2300,5,Lung,0.75,"CMTM5,GENE52,TUBB1,GENE72,GRAP2,GENE90,ITGA2B,CABP5,GENE71,PF4,GENE74,GENE38,ACRBP,GP6,GENE97,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Megakaryocyte,CL:0000556,Alveolar epithelial cells,CL:0000322,Platelet,7. Platelets,CL:0000233,CL:0000233,platelet,platelet,megakaryocyte,pulmonary alveolar epithelial cell,-1,-1,-1,-1
2301,2301,2301,2301,2301,5,Lung,0.75,"CD2,GNLY,GENE59,CTSW,S100A6,GENE64,GENE54,GENE69,CCL5,CEBPB,GENE38,CXCR4,GENE81,CD7,LGALS1,GENE16,ZFP36L2",Natural Killer T,,,Natural Killer Cell,CL:0000623,T cells,CL:0000084,T Cell,8. T cells,CL:0000084,CL:0000084,t cell,t cell,natural killer cell,t cell,-1,-1,-1,-1
2302,2302,2302,2302,2302,5,Lung,0.75,"CLU,GENE26,CST5,GENE21,GENE86,MET,GENE32,FAM150A,HSPB3,RAMP1,CSRP1,IGF1,SCX,GENE85,GENE2,CNN1,GENE97",Fibromyocyte,,,Epithelial Cell,CL:0000066,Macrophages,CL:0000235,Muscle Stem Cell,9. Tenocytes,CL:0008011,CL:0000388,skeletal muscle satellite stem cell,tendon cell,epithelial cell,macrophage,-1,-1,-1,-1
2303,2303,2303,2303,2303,5,Lung,0.75,"CXCL17,S100P,PSCA,COX5A,GENE59,TXN,GENE20,AGR2,GENE42,GENE85,FAM3D,GABRP,CLIC1,GENE23,GENE31,WFDC2,GENE83",Goblet,goblet cell,CL:0000160,Goblet Cell,CL:0000160,Club cells,CL:0000158,Ductal Cell,10. Glandular cells,CL:0002079,CL:0000150,pancreatic ductal cell,glandular epithelial cell,goblet cell,club cell,-1,-1,0,-1
2304,2304,2304,2304,2304,5,Lung,0.75,"TFF3,TMPRSS11E,PHGR1,BSND,GENE33,GENE12,FOXI1,GENE88,HEPACAM2,ATP6V1B1,GENE84,STAC2,GENE74,MFSD6L,GENE16,ASCL3,GENE41",Ionocyte,ionocyte,CL:0005006,Secretory Cell,CL:0000151,Goblet cells,CL:0000160,Salivary Acinar Cell,11. Renal tubular cells,CL:0002623,CL:0005010,acinar cell of salivary gland,renal intercalated cell,secretory cell,goblet cell,-1,-1,-1,-1
2305,2305,2305,2305,2305,5,Lung,0.75,"GENE58,PCSK1N,EGR1,FAM46A,PRDX2,CHGA,GENE27,GENE51,GENE34,SEC11C,GENE18,GENE90,SCGN,GENE28,CPE,BEX1,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,Neuroendocrine Cell,CL:0000165,Neuroendocrine cells,CL:0000165,Endocrine Cell,12. Enteroendocrine cells,CL:0000163,CL:0000164,endocrine cell,enteroendocrine cell,neuroendocrine cell,neuroendocrine cell,1,2,0,0
2306,2306,2306,2306,2306,5,Lung,0.75,"TCN1,GENE9,LPO,PHB,LYZ,GENE47,TESC,GENE29,ZG16B,GENE71,PRR4,GENE81,PRB3,PRH2,GENE99,GENE23,PRB4",Serous,serous secreting cell,CL:0000313,Macrophage,CL:0000235,Dendritic cells,CL:0000451,Salivary Duct Cell,13. Salivary gland cells,CL:4052048,CL:0009005,intercalated cell of salivary gland,salivary gland cell,macrophage,dendritic cell,-1,-1,-1,-1
2307,2307,2307,2307,2307,5,Lung,0.75,"GENE26,GENE73,C1QB,LYZ,FCER1G,GENE68,C1QA,LAPTM5,GENE12,AIF1,GENE48,GENE38,C1QC,HLA-DRB1,CTSZ,GENE23,CTSL",Macrophages,macrophage,CL:0000235,Macrophage,CL:0000235,Granulocyte,CL:0000094,Macrophage,14. Dendritic cells,CL:0000235,CL:0000451,macrophage,dendritic cell,macrophage,granulocyte,0,4,0,7
2308,2308,2308,2308,2308,5,Lung,0.75,"GENE50,GNLY,GZMB,GENE8,CTSW,GENE72,GENE40,GENE51,CST7,GENE5,CD7,CCL5,NKG7,GZMA,GENE46,CCL4,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,Natural Killer Cell,CL:0000623,Cytotoxic T cells,CL:0000910,Cytotoxic T Cell,15. NK cells,CL:0000910,CL:0000623,cytotoxic t cell,natural killer cell,natural killer cell,cytotoxic t cell,-1,0,0,-1
2309,2309,2309,2309,2309,5,Lung,0.75,"S100A14,GENE19,GENE52,GENE61,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE80,GENE10,GENE92,GENE31,SFTPD,NAPSA,MUC1,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,Alveolar Epithelial Cell,CL:0000322,Lamellar bodies containing cells,CL:0002189,Pneumocyte,16. Alveolar cells,CL:0000322,CL:0000583,pulmonary alveolar epithelial cell,alveolar macrophage,pulmonary alveolar epithelial cell,granular cell of epidermis,1,-1,1,-1
2310,2310,2310,2310,2310,5,Lung,0.75,"GENE65,GENE21,CLEC14A,ACKR1,MGP,RAMP3,RAMP2,GENE95,IGFBP7,GENE10,VWF,GNG11,GENE14,GENE76,PECAM1,SPARCL1,GENE31",EC venous,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,endothelial cells,CL:0000115,Endothelial Cell,17. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
2311,2311,2311,2311,2311,5,Lung,0.75,"CD2,CD3D,IL32,GENE36,GENE72,GENE70,GENE95,GENE14,GENE17,CD69,CCL5,TRAC,CXCR4,CD3E,TRBC2,GENE64,CORO1A",T cell lineage,T cell,CL:0000084,T cells,CL:0000084,T cells,CL:0000084,T Cell,18. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
2312,2312,2312,2312,2312,5,Lung,0.75,"CLEC14A,TM4SF1,CLDN5,GENE15,GENE67,GENE44,IFI27,SOX17,GENE71,GENE4,A2M,CRIP2,GENE74,PECAM1,SPARCL1,GIMAP7,GENE59",EC arterial,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,endothelial cells,CL:0000115,Endothelial Cell,19. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
2313,2313,2313,2313,2313,5,Lung,0.75,"GENE19,CALD1,LUM,C1S,BGN,MGP,GENE70,IGFBP7,GENE32,COL6A1,DCN,COL1A2,SPARC,GENE4,GENE16,GENE55,GENE73",Fibroblasts,fibroblast,CL:0000057,Fibroblasts,CL:0000057,fibroblasts,CL:0000057,Fibroblast,20. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,0,0,0,0
2314,2314,2314,2314,2314,5,Lung,0.75,"GENE52,GENE98,AGER,EMP2,FXYD3,SFTA2,GENE25,CEACAM6,GENE5,GENE88,GENE48,ADIRF,GENE6,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,alveolar type II cells,CL:0002063,Pneumocyte,21. Mesothelial cells,CL:0000322,CL:0000077,pulmonary alveolar epithelial cell,mesothelial cell,pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,1,9,1,-1
2315,2315,2315,2315,2315,5,Lung,0.75,"GENE26,RP11-356K23.1,GENE30,C12orf75,GENE79,GSTA1,CD24,FAM229B,TMEM231,RP11-295M3.4,GENE96,C11orf97,GENE49,C5orf49,GENE75,SNTN,GENE38",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Unknown/Mixed,CL:0019028,epithelial cells,CL:0000066,Hepatocyte,22. Mesenchymal cells,CL:0000182,CL:0008019,hepatocyte,mesenchymal cell,midzonal region hepatocyte,epithelial cell,-1,-1,-1,2
2316,2316,2316,2316,2316,5,Lung,0.75,"GENE21,LTB,MS4A1,GENE15,IGHA1,GENE25,IGLC2,CD79A,GENE48,TSC22D3,GENE77,GENE76,IGKC,GENE20,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cells,CL:0000236,B cells,CL:0000236,B Cell,23. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
2317,2317,2317,2317,2317,5,Lung,0.75,"CXCL17,GENE22,GENE39,KRT7,GENE3,GENE33,BPIFB1,GENE40,GENE89,CEACAM6,TACSTD2,GENE83,PIGR,MUC1,WFDC2,CP,KRT19",Secretory,secretory cell,CL:0000151,Epithelial cells,CL:0000066,goblet cells,CL:0000160,Goblet Cell,24. Glandular cells,CL:0000160,CL:0000150,goblet cell,glandular epithelial cell,epithelial cell,goblet cell,-1,-1,12,-1
2318,2318,2318,2318,2318,5,Lung,0.75,"CD14,GENE100,GENE63,S100A9,S100A8,GENE36,FCER1G,GENE37,GENE86,COTL1,GENE80,LST1,AIF1,VCAN,S100A12,GENE20,FCN1",Monocytes,monocyte,CL:0000576,Macrophages,CL:0000235,macrophages,CL:0000235,Monocyte,25. Monocytes,CL:0000576,CL:0000576,monocyte,monocyte,macrophage,macrophage,0,0,2,2
2319,2319,2319,2319,2319,5,Lung,0.75,"TCN1,GENE9,SELM,GENE8,MARCKSL1,GENE36,GENE41,GENE51,LTF,ZG16B,PIP,PIGR,GENE81,CCL28,GENE97,SEC11C,AZGP1",Submucosal Secretory,,,Unknown/Mixed,CL:0019028,matrix cells,CL:0000054,Goblet Cells,1. Epithelial cells,CL:0000160,CL:0000066,goblet cell,epithelial cell,midzonal region hepatocyte,bone matrix secreting cell,-1,-1,-1,-1
2320,2320,2320,2320,2320,5,Lung,0.75,"GENE39,GENE58,CLEC14A,TM4SF1,CLDN5,AQP1,GENE54,CDH5,GENE90,GENE98,GENE24,IFI27,GENE60,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
2321,2321,2321,2321,2321,5,Lung,0.75,"SDPR,GENE58,TM4SF1,CLDN5,CCL21,RAMP2,ECSCR,GENE93,GENE12,IGFBP7,MMRN1,GNG11,GENE29,GENE80,PPFIBP1,GENE25,GENE4",Lymphatic EC mature,,,Lymphatic Endothelial Cells,CL:0002138,Alveolar epithelial cells,CL:0000322,Smooth Muscle Cells,3. Endothelial cells,CL:0000192,CL:0000115,smooth muscle cell,endothelial cell,endothelial cell of lymphatic vessel,pulmonary alveolar epithelial cell,-1,-1,-1,-1
2322,2322,2322,2322,2322,5,Lung,0.75,"TFF3,SDPR,AKAP12,CLDN5,TCF4,CCL21,GENE87,IGFBP7,GENE12,GNG11,GENE10,TIMP3,GENE46,GENE2,GENE64,TFPI,GENE51",Lymphatic EC differentiating,,,Lymphatic Endothelial Cells,CL:0002138,Goblet cells,CL:0000160,Epithelial Cells,4. Endothelial cells,CL:0000066,CL:0000115,epithelial cell,endothelial cell,endothelial cell of lymphatic vessel,goblet cell,-1,-1,-1,-1
2323,2323,2323,2323,2323,5,Lung,0.75,"GENE45,GENE65,HLA-DQB1,GENE79,GENE89,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE11,HLA-DPB1,GENE71,GENE42,HLA-DRB1,HLA-DMA,CORO1A,MS4A6A",Dendritic cells,dendritic cell,CL:0000451,Antigen Presenting Cells,CL:0000145,Dendritic cells,CL:0000451,Dendritic Cells,5. B cells,CL:0000451,CL:0000236,dendritic cell,b cell,professional antigen presenting cell,dendritic cell,0,-1,1,0
2324,2324,2324,2324,2324,5,Lung,0.75,"GENE65,CALD1,TPM2,CYR61,GENE52,GENE21,GENE40,MT1X,CTGF,GPX3,GENE29,IGFBP5,SPARCL1,GENE16,PRELP,GENE51,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,CL:0000192,Fibroblasts,6. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,smooth muscle cell,smooth muscle cell,-1,-1,-1,-1
2325,2325,2325,2325,2325,5,Lung,0.75,"KIT,VWA5A,C1orf186,CPA3,HPGDS,GENE40,GENE69,GENE34,GENE32,MS4A2,TPSB2,GENE48,GENE71,GENE17,TPSAB1,RGS13,GATA2",Mast cells,mast cell,CL:0000097,Mast Cells,CL:0000097,Mast cells,CL:0000097,Mast Cells,7. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0
2326,2326,2326,2326,2326,5,Lung,0.75,"GENE47,TPM2,PLN,LMOD1,GENE98,GENE87,IGFBP7,GENE34,FLNA,GENE77,ACTG2,GENE74,SELM,PPP1R14A,DES,GENE53,NEXN",Fibromyocytes,,,Smooth Muscle Cells,CL:0000192,Fibroblasts,CL:0000057,Smooth Muscle Cells,8. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,fibroblast,-1,-1,-1,-1
2327,2327,2327,2327,2327,5,Lung,0.75,"S100A16,EID1,GENE63,GENE58,GENE35,ECSCR,GENE90,MARCKS,TUBB,ARPC1A,GENE88,HMGN1,GENE49,GENE14,LSM2,COX20,HMGN2",Lymphatic EC proliferating,,,Epithelial Cells,CL:0000066,Lymphocytes,CL:0000542,Epithelial Cells,9. Endothelial cells,CL:0000066,CL:0000115,epithelial cell,endothelial cell,epithelial cell,lymphocyte,-1,-1,-1,-1
2328,2328,2328,2328,2328,5,Lung,0.75,"GENE22,FBXL7,GENE55,GENE78,LDB2,TSHZ2,GENE37,MMRN1,PKHD1L1,SEMA3A,KALRN,ST6GALNAC3,PPFIBP1,CD36,GENE38,GENE31,GENE51",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Epithelial Cells,CL:0000066,Macrophages,CL:0000235,Neurons,10. Endothelial cells,CL:0000540,CL:0000115,neuron,endothelial cell,epithelial cell,macrophage,10,2,8,-1
2329,2329,2329,2329,2329,5,Lung,0.75,"GENE45,GENE1,GENE50,LMO7,RAB11FIP1,GENE72,GENE41,EMP2,GENE93,GENE12,NCKAP5,RBMS3,NTM,KHDRBS2,LIMCH1,LAMA3,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Mesenchymal Cells,CL:0008019,Myofibroblasts,CL:0000186,Astrocytes,11. Epithelial cells,CL:0000127,CL:0000066,astrocyte,epithelial cell,mesenchymal cell,myofibroblast cell,-1,3,10,-1
2330,2330,2330,2330,2330,5,Lung,0.75,"GENE26,MACROD2,AUTS2,ZNF385B,GENE37,GENE69,SFTPC,GENE87,ABCA3,ANK3,GENE32,SFTPB,PDE4D,LRRK2,ERBB4,GENE16,GENE59",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,Fibroblasts,CL:0000057,Epithelial cells,CL:0000066,Alveolar Type II Cells,12. Alveolar epithelial type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,fibroblast,epithelial cell,0,0,7,3
2331,2331,2331,2331,2331,5,Lung,0.75,"MACROD2,GLIS3,GENE39,GENE72,SSBP2,GENE68,GENE18,EYA2,GENE12,XPR1,RBMS3,KRT17,GENE85,GENE81,TP63,FAF1,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,Epithelial cells,CL:0000066,Epithelial cells,CL:0000066,Neurons,13. Epithelial cells,CL:0000540,CL:0000066,neuron,epithelial cell,epithelial cell,epithelial cell,13,17,17,17
2332,2332,2332,2332,2332,5,Lung,0.75,"TMEM232,DNAH12,CFAP54,DNAH7,STK33,HYDIN,GENE86,GENE11,GENE95,CDHR3,GENE29,GENE5,LRRIQ1,GENE76,AGBL4,GENE4,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,Ciliated cells,CL:0000064,Ciliated cells,CL:0000064,Ciliated Cells,14. Ciliated epithelial cells,CL:0000064,CL:0000067,ciliated cell,ciliated epithelial cell,ciliated cell,ciliated cell,1,0,1,1
2333,2333,2333,2333,2333,5,Lung,0.75,"NEDD4L,MACROD2,SCGB3A2,CDK14,GENE41,GENE6,GENE57,GENE93,GENE86,MECOM,GENE12,BMPR1B,KIAA1217,SFTPB,GENE38,ERBB4,KIAA1324",Epithelial cell (club),club cell,CL:0000158,Club cells,CL:0000158,Goblet cells,CL:0000160,Alveolar Type II Cells,15. Alveolar epithelial type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,club cell,goblet cell,-1,-1,0,-1
2334,2334,2334,2334,2334,5,Lung,0.75,"GENE39,PDK1,GENE30,FBXW7,GENE47,ARHGAP15,GENE27,PLCG2,GENE40,GENE44,ST6GAL1,CREB3L2,FCHSD2,GENE49,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,Fibroblasts,CL:0000057,Stem cells,CL:0000034,T Cells,16. Endothelial cells,CL:0000084,CL:0000115,t cell,endothelial cell,fibroblast,stem cell,-1,-1,-1,5
2335,2335,2335,2335,2335,5,Lung,0.75,"GENE13,GENE65,PIP4K2A,B2M,FYN,GENE3,GENE81,GENE32,GENE48,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,GENE53,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,T lymphocytes,CL:0000084,Immune cells,CL:0000738,T Cells,17. T cells,CL:0000084,CL:0000084,t cell,t cell,T cell,leukocyte,-1,-1,-1,4
2336,2336,2336,2336,2336,5,Lung,0.75,"GENE100,GENE78,FYN,FKBP5,GENE40,GENE93,GENE11,BCL2,GENE95,PTPRC,GENE84,SYTL3,ARHGAP15,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,Macrophages,CL:0000235,Endothelial cells,CL:0000115,T Cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,macrophage,endothelial cell,0,0,-1,-1
