,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
1648,1648,1648,1648,Lung,4,0.5,"KLRF1,NKG7,FCGR3A,KLRD1,SPON2",Natural Killer,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, Proliferating NK/T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer, Proliferating NK/T",Natural Killer,"Proliferating NK/T, Plasma"
1649,1649,1649,1649,Lung,4,0.5,"PRDX4,SEC11C,TNFRSF17,SSR4,DERL3",Plasma,plasma cell,CL:0000786,b cell,Plasma,"Plasma, Plasmacytoid Dendritic, Proliferating Macrophage, TREM2+ Dendritic",Plasma,"Goblet, Dendritic"
1650,1650,1650,1650,Lung,4,0.5,"SFTPB,NAPSA,ABCA3,SFTPA1,SFTPC",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
1651,1651,1651,1651,Lung,4,0.5,"TPSAB1,HPGDS,GATA2,KIT,HDC",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Basophil/Mast 1
1652,1652,1652,1652,Lung,4,0.5,"FCGR3A,LST1,FCN1,AIF1,IFITM2",CD16+ Monocyte,,,macrophage/monocyte,"Macrophage, Nonclassical Monocyte, Intermediate Monocyte","Natural Killer, Macrophage, Nonclassical Monocyte, Classical Monocyte, Intermediate Monocyte",Monocyte,Natural Killer
1653,1653,1653,1653,Lung,4,0.5,"CDC42EP1,BTNL9,CD81,NOSTRIN,RAMP3",Capillary,,,blood vessel cell,"Capillary, Vein","Alveolar Epithelial Type 2, Capillary, Macrophage, Vein",Capillary,Bronchial Vessel 2
1654,1654,1654,1654,Lung,4,0.5,"GZMH,CCL5,CD8B,CD3D,NKG7",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer",CD8+ T,CD8+ Memory/Effector T
1655,1655,1655,1655,Lung,4,0.5,"SCGB3A2,SFTPB,CTSE,PIGR,KIAA1324",Club,club cell,CL:0000158,epithelial cell,"Club, Ionocyte","Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Club,Club
1656,1656,1656,1656,Lung,4,0.5,"LTBP1,COL1A1,BGN,COL3A1,ASPN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,"Myofibroblast, Fibromyocyte, Lipofibroblast","Myofibroblast, Adventitial Fibroblast, Lipofibroblast, Vascular Smooth Muscle, Mesothelial",Fibroblast/Myofibroblast,Myofibroblast
1657,1657,1657,1657,Lung,4,0.5,"SEC61B,IRF7,IL3RA,NPC2,TYROBP",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,"Macrophage, Nonclassical Monocyte, EREG+ Dendritic","Mesothelial, Macrophage, Plasmacytoid Dendritic, IGSF21+ Dendritic, TREM2+ Dendritic",Macrophage/Monocyte/Dendritic,Plasmacytoid Dendritic
1658,1658,1658,1658,Lung,4,0.5,"H2AFZ,CDK1,STMN1,NUSAP1,TYMS",Proliferating Macrophage,,,macrophage/monocyte,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating,Proliferating Basal
1659,1659,1659,1659,Lung,4,0.5,"NUSAP1,HMGB2,AURKB,TOP2A,CENPF",Proliferating NK/T,,,t/nk cell,"Proliferating Basal, Proliferating NK/T, Proliferating Macrophage","Proliferating Basal, Proliferating NK/T, Proliferating Macrophage",Proliferating,Proliferating Macrophage
1660,1660,1660,1660,Lung,4,0.5,"POSTN,EMCN,VWF,ENPP2,ZNF385D",Bronchial Vessel,,,bronchial cell,"Myofibroblast, Capillary Intermediate 1","Proximal Basal, Capillary Aerocyte, Vein, Artery, Bronchial Vessel 1",Bronchial Vessel 1,Adventitial Fibroblast
1661,1661,1661,1661,Lung,4,0.5,"BPIFB1,RARRES1,MUC5B,SAA1,SCGB3A1",Mucous,,,mucosal cell,Mucous,"Goblet, Mucous, Ciliated, Mucous",Goblet,"Goblet, Mucous"
1662,1662,1662,1662,Lung,4,0.5,"LIFR,SLCO2A1,VWF,SRPX,SELP",Vein,,,blood vessel cell,Vein,"Signaling Alveolar Epithelial Type 2, Vein, Vein, Artery, Artery",Vein,"Vein, Artery"
1663,1663,1663,1663,Lung,4,0.5,"CALD1,TACC1,LAMB1,PDGFRB,CHN1",Pericyte,pericyte,CL:0000669,pericyte,Pericyte,"Basal, Alveolar Epithelial Type 1, Ionocyte, Pericyte, Pericyte",Pericyte,Pericyte
1664,1664,1664,1664,Lung,4,0.5,"MYL9,MYH11,CALD1,DES,PLN",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle","Alveolar Epithelial Type 1, Vein, Basal, Airway Smooth Muscle, Airway Smooth Muscle",Airway Smooth Muscle,Airway Smooth Muscle
1665,1665,1665,1665,Lung,4,0.5,"GJA5,DKK2,EFNB2,ARGLU1,EPAS1",Artery,,,blood vessel cell,Artery,"Artery, Artery, Ionocyte, Artery, Basal",Artery,Artery
1666,1666,1666,1666,Lung,4,0.5,"EMCN,ESAM,CYP3A5,HPGD,EDNRB",Capillary Aerocyte,,,epithelial cell,Capillary Aerocyte,"Capillary Aerocyte, Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Aerocyte, Alveolar Epithelial Type 2",Capillary Aerocyte,Capillary Aerocyte
1667,1667,1667,1667,Lung,4,0.5,"EPAS1,SRSF11,WWTR1,SH3BP5,RALA",Capillary Intermediate,,,blood vessel cell,Capillary Intermediate 1,"Basal, Ionocyte, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Ionocyte",Capillary Intermediate 1,Alveolar Epithelial Type 2
1668,1668,1668,1668,Lung,4,0.5,"C7,WT1,C3,OSR1,STEAP1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,"Adventitial Fibroblast, Mesothelial","Vein, Lipofibroblast, Goblet, Adventitial Fibroblast, Proximal Basal",Mesothelial,Alveolar Fibroblast
1669,1669,1669,1669,Lung,4,0.5,"SLPI,C3,GALNT9,ITLN1,DSC3",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial,"Club, Goblet, Mesothelial, Goblet, Proximal Basal",Goblet,"Goblet, Mucous, Mesothelial"
1670,1670,1670,1670,Lung,4,0.5,"ACRBP,TUBB1,GP9,GP6,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte,Platelet/Megakaryocyte
1671,1671,1671,1671,Lung,4,0.5,"CTSW,CXCR4,LGALS1,ZFP36L2,CEBPB",Natural Killer T,,,t/nk cell,CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T, Macrophage, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic",Natural Killer T,Myeloid Dendritic Type 1
1672,1672,1672,1672,Lung,4,0.5,"IGF1,CLU,RAMP1,MET,FAM150A",Fibromyocyte,,,muscle cell,Fibromyocyte,"Lymphatic, Myofibroblast, Adventitial Fibroblast, Plasma, IGSF21+ Dendritic",Adventitial Fibroblast,Fibromyocyte
1673,1673,1673,1673,Lung,4,0.5,"AGR2,CLIC1,TXN,WFDC2,S100P",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet,"Ciliated, Proximal Ciliated, Differentiating Basal, Goblet, Platelet/Megakaryocyte",Goblet,Goblet
1674,1674,1674,1674,Lung,4,0.5,"PHGR1,TMPRSS11E,MFSD6L,ASCL3,FOXI1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Ionocyte,"Ionocyte, Neuroendocrine",Ionocyte,Ionocyte
1675,1675,1675,1675,Lung,4,0.5,"CHGA,CPE,EGR1,SCGN,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine,"Neuroendocrine, Ionocyte, Bronchial Vessel 1, Lips",Neuroendocrine,Neuroendocrine
1676,1676,1676,1676,Lung,4,0.5,"PRR4,PHB,PRB4,PRH2,LPO",Serous,serous secreting cell,CL:0000313,secretory cell,Serous,"Serous, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet",Serous,Lipofibroblast
1677,1677,1677,1677,Lung,4,0.5,"C1QC,LAPTM5,HLA-DRB1,FCER1G,CTSZ",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophage,"Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic",Macrophage,Basal
1678,1678,1678,1678,Lung,4,0.5,"CCL5,CTSW,CD7,NKG7,GZMA",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Macrophage
1679,1679,1679,1679,Lung,4,0.5,"SLC34A2,SLC39A8,PEBP4,SFTA2,SFTPD",AT2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Platelet/Megakaryocyte",Alveolar Epithelial Type 2,Serous
1680,1680,1680,1680,Lung,4,0.5,"RAMP2,ACKR1,RAMP3,IGFBP7,MGP",EC venous,vein endothelial cell,CL:0002543,endothelial cell,"Capillary, Vein, Bronchial Vessel 1, Plasma","Capillary Aerocyte, Plasma, Vein, Artery, Club",Capillary,"Capillary Aerocyte, Ionocyte, Vascular Smooth Muscle"
1681,1681,1681,1681,Lung,4,0.5,"CORO1A,CD69,CD3D,TRBC2,CD2",T cell lineage,T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, B","CD4+ Memory/Effector T, CD8+ Memory/Effector T, Natural Killer T",CD4+ Memory/Effector T,"B, CD4+ Memory/Effector T, CD8+ Memory/Effector T"
1682,1682,1682,1682,Lung,4,0.5,"SPARCL1,GIMAP7,CRIP2,CLDN5,TM4SF1",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,"Bronchial Vessel 1, Bronchial Vessel 2, Capillary, Proximal Ciliated, Airway Smooth Muscle, Vascular Smooth Muscle","Bronchial Vessel 1, Bronchial Vessel 2, Airway Smooth Muscle, Fibromyocyte, Neuroendocrine, Capillary Aerocyte, Platelet/Megakaryocyte",Bronchial Vessel 1,"Bronchial Vessel 1, Bronchial Vessel 2, Airway Smooth Muscle"
1683,1683,1683,1683,Lung,4,0.5,"COL1A2,LUM,DCN,CALD1,C1S",Fibroblasts,fibroblast,CL:0000057,fibroblast,"Myofibroblast, Adventitial Fibroblast, Alveolar Fibroblast, Basal, Proliferating Basal, Neuroendocrine, Vascular Smooth Muscle","Adventitial Fibroblast, Alveolar Fibroblast, Basal, Vascular Smooth Muscle",Adventitial Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Basal"
1684,1684,1684,1684,Lung,4,0.5,"TSPAN13,ADIRF,AGER,CAV1,FXYD3",AT1,type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Capillary Aerocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Bronchial Vessel 1, Bronchial Vessel 2","Alveolar Epithelial Type 1, Bronchial Vessel 1, Bronchial Vessel 2, B, Plasmacytoid Dendritic, Club, Capillary Aerocyte, Airway Smooth Muscle, Vascular Smooth Muscle, Plasma",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2"
1685,1685,1685,1685,Lung,4,0.5,"C11orf97,RP11-295M3.4,GSTA1,FAM229B,CD24",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,"Ciliated, Proximal Ciliated, Ciliated, Proximal Ciliated, B","Ciliated, Proximal Ciliated, Ciliated, Proximal Ciliated, Goblet, Platelet/Megakaryocyte",Ciliated,"Ciliated, Proximal Ciliated, Mucous"
1686,1686,1686,1686,Lung,4,0.5,"IGHA1,MS4A1,IGKC,CD37,LTB",B cell lineage,B cell,CL:0000236,b cell,"B, B, B, B, B",B,B,"B, Plasma"
1687,1687,1687,1687,Lung,4,0.5,"WFDC2,BPIFB1,CXCL17,CP,CEACAM6",Secretory,secretory cell,CL:0000151,secretory cell,"Goblet, Mucous, Serous, Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2","Differentiating Basal, Goblet, Mucous, Serous, Mesothelial, Platelet/Megakaryocyte, Goblet, Alveolar Epithelial Type 2, Ciliated, Goblet, Mucous, Bronchial Vessel 2, Platelet/Megakaryocyte, Club, Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2",Goblet,"Goblet, Mucous, Serous, Club"
1688,1688,1688,1688,Lung,4,0.5,"FCER1G,COTL1,S100A12,AIF1,CD14",Monocytes,monocyte,CL:0000576,macrophage/monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Monocyte","Mesothelial, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Bronchial Vessel 1, Myofibroblast, Mesothelial, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Vein, Capillary, Capillary Intermediate 1, Adventitial Fibroblast, Alveolar Fibroblast, Proliferating Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte",Monocyte,"Plasmacytoid Dendritic, Macrophage, Classical Monocyte"
1689,1689,1689,1689,Lung,4,0.5,"LTF,AZGP1,TCN1,SEC11C,PIGR",Submucosal Secretory,,,secretory cell,"Mucous, Serous, Serous, Plasma, Platelet/Megakaryocyte","Mucous, Serous, Mucous, Serous, Ionocyte, Neuroendocrine, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Serous, Club, Goblet, Mucous, Serous, Signaling Alveolar Epithelial Type 2, Platelet/Megakaryocyte",Serous,"Mucous, Serous, Alveolar Epithelial Type 2"
1690,1690,1690,1690,Lung,4,0.5,"CLDN5,CDH5,AQP1,IFI27,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,"Capillary Intermediate 2, Bronchial Vessel 1, Bronchial Vessel 2","Alveolar Epithelial Type 1, Capillary, Alveolar Epithelial Type 2, Alveolar Epithelial Type 1, Airway Smooth Muscle",Capillary Aerocyte,"Capillary, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2"
1691,1691,1691,1691,Lung,4,0.5,"GNG11,MMRN1,TM4SF1,SDPR,RAMP2",Lymphatic EC mature,,,endothelial cell,"Capillary Aerocyte, Platelet/Megakaryocyte, Lymphatic","Capillary Aerocyte, Lymphatic, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Capillary Aerocyte",Lymphatic,"Capillary, Mesothelial, Club"
1692,1692,1692,1692,Lung,4,0.5,"TFF3,CLDN5,IGFBP7,CCL21,GNG11",Lymphatic EC differentiating,,,endothelial cell,"Lymphatic, Goblet","Ionocyte, Capillary Aerocyte, Alveolar Epithelial Type 1, Lipofibroblast, Capillary Aerocyte",Lymphatic,"Ciliated, Lymphatic, Alveolar Epithelial Type 1"
1693,1693,1693,1693,Lung,4,0.5,"HLA-DMA,ITGB2,GPR183,MS4A6A,HLA-DRB1",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,"Macrophage, Myeloid Dendritic Type 2, Proliferating Macrophage","Alveolar Epithelial Type 2, CD8+ Naive T, Ionocyte, Proliferating Macrophage, Alveolar Epithelial Type 2",Dendritic,"Macrophage, Dendritic, Capillary, Alveolar Epithelial Type 2"
1694,1694,1694,1694,Lung,4,0.5,"IGFBP5,PRELP,CYR61,TPM2,SPARCL1",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,"Lymphatic, Alveolar Fibroblast, Airway Smooth Muscle","Ionocyte, Lymphatic, Basal, Airway Smooth Muscle, Lymphatic",Airway Smooth Muscle,"Alveolar Epithelial Type 1, Airway Smooth Muscle"
1695,1695,1695,1695,Lung,4,0.5,"C1orf186,HPGDS,RGS13,TPSAB1,GATA2",Mast cells,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Basophil/Mast 1, Basophil/Mast 2, Capillary",Basophil/Mast,"Basophil/Mast, Platelet/Megakaryocyte"
1696,1696,1696,1696,Lung,4,0.5,"DES,NEXN,PPP1R14A,ACTG2,FLNA",Fibromyocytes,,,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle, Platelet/Megakaryocyte","Airway Smooth Muscle, Alveolar Epithelial Type 1, Artery, Airway Smooth Muscle, Alveolar Epithelial Type 1",Airway Smooth Muscle,"Fibromyocyte, Airway Smooth Muscle, Vascular Smooth Muscle"
1697,1697,1697,1697,Lung,4,0.5,"TUBB,S100A16,HMGN1,ARPC1A,HMGN2",Lymphatic EC proliferating,,,endothelial cell,"Alveolar Epithelial Type 1, Basal, Proliferating Basal","Basal, Basal, Basal, Airway Smooth Muscle, Alveolar Epithelial Type 1",Basal,"Proliferating Basal, Basal"
1698,1698,1698,1698,Lung,4,0.5,"MMRN1,KALRN,SEMA3A,PKHD1L1,LDB2",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,"Lymphatic, Pericyte","Vein, Lymphatic, Lymphatic, Lymphatic",Lymphatic,"Capillary, Lymphatic, Alveolar Epithelial Type 1"
1699,1699,1699,1699,Lung,4,0.5,"LIMCH1,RBMS3,KHDRBS2,ST6GALNAC5,RAB11FIP1",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Alveolar Fibroblast, Lymphatic","Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1, Alveolar Epithelial Type 1",Alveolar Epithelial Type 1,"Capillary, Alveolar Epithelial Type 1, Proliferating Macrophage, Lipofibroblast"
1700,1700,1700,1700,Lung,4,0.5,"ZNF385B,ERBB4,AUTS2,ABCA3,ANK3",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Signaling Alveolar Epithelial Type 2,"Alveolar Epithelial Type 2, Ciliated, Signaling Alveolar Epithelial Type 2",Signaling Alveolar Epithelial Type 2,Signaling Alveolar Epithelial Type 2
1701,1701,1701,1701,Lung,4,0.5,"SSBP2,MACROD2,RBMS3,TP63,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Basal,"Basal, Proximal Basal, Alveolar Epithelial Type 1",Basal,Basal
1702,1702,1702,1702,Lung,4,0.5,"LRRIQ1,CDHR3,STK33,HYDIN,AGBL4",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated,"Ciliated, Proximal Ciliated",Ciliated,Ciliated
1703,1703,1703,1703,Lung,4,0.5,"KIAA1217,MACROD2,MECOM,SCGB3A2,SFTPB",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Alveolar Epithelial Type 2,"Capillary Intermediate 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Club",Signaling Alveolar Epithelial Type 2,Signaling Alveolar Epithelial Type 2
1704,1704,1704,1704,Lung,4,0.5,"MEF2C,FCHSD2,PDK1,ST6GAL1,PLCG2",Immune (B cell),B cell,CL:0000236,b cell,Plasma,"Vascular Smooth Muscle, Plasmacytoid Dendritic, Platelet/Megakaryocyte, Goblet, B, Signaling Alveolar Epithelial Type 2",Various Immune Cells,B
1705,1705,1705,1705,Lung,4,0.5,"B2M,ARHGAP15,KLRD1,PIP4K2A,AOAH",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural Killer,"Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary Intermediate 2, Pericyte, Mesothelial, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating Macrophage, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T, Natural Killer, Classical Monocyte, Intermediate Monocyte",Natural Killer Cells,CD4+ Naive T
1706,1706,1706,1706,Lung,4,0.5,"FYN,ARHGAP15,PARP8,BCL2,FKBP5",Immune (T cell),T cell,CL:0000084,t/nk cell,CD8+ Memory/Effector T,"Pericyte, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer, Natural Killer T, Ionocyte, CD4+ Naive T, Proliferating Basal, Ionocyte",Various Immune Cells,CD8+ Memory/Effector T
1707,1707,1707,1707,Lung,4,0.5,"TFRC,RNF149,FMNL2,SLC11A1,GPCPD1",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophage,"Lipofibroblast, Mesothelial, Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, OLR1+ Classical Monocyte, Intermediate Monocyte, Lymphatic, Mesothelial, Macrophage, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Neuroendocrine, Signaling Alveolar Epithelial Type 2, Plasmacytoid Dendritic, IGSF21+ Dendritic, Macrophage, Classical Monocyte, Intermediate Monocyte",Macrophage,Classical Monocyte
1708,1708,1708,1708,Lung,4,0.5,"SRGN,SAMSN1,SLC24A3,TPSAB1,KIT",Immune (mast cell),mast cell,CL:0000097,granulocyte,Basophil/Mast,"Macrophage, Proliferating Macrophage, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Artery, Basophil/Mast 1, Basophil/Mast 2, Bronchial Vessel 2",Basophil/Mast,Airway Smooth Muscle
1709,1709,1709,1709,Lung,4,0.5,"LPP,EBF1,INPP4B,CACNA1C,ACTA2",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Vascular Smooth Muscle,"Goblet, Signaling Alveolar Epithelial Type 2, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, IGSF21+ Dendritic, Bronchial Vessel 1, Vascular Smooth Muscle, Pericyte, CD4+ Memory/Effector T, CD4+ Naive T, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte.",Vascular Smooth Muscle,Vascular Smooth Muscle
1710,1710,1710,1710,Lung,4,0.5,"PTPRB,ST6GALNAC3,CALCRL,PTPRM,EPAS1",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2","Artery, Vein, Capillary",Capillary,"Vascular Smooth Muscle, Capillary, Artery, Vein"
1711,1711,1711,1711,Lung,4,0.5,"ARHGAP6,PLXDC2,SLIT2,RBMS3,PLEKHH2",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Capillary Intermediate 1","Capillary Intermediate 1, Artery, Adventitial Fibroblast, Alveolar Fibroblast",Capillary Intermediate 1,"Pericyte, Adventitial Fibroblast, Alveolar Fibroblast"
1712,1712,1712,1712,Lung,4,0.5,"CD74,CTSB,SRGN,SLC8A1,TBXAS1",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte","Macrophage, Capillary Aerocyte, Capillary Intermediate 1, Myeloid Dendritic Type 2","Macrophage, Basal, Artery, Vein, Capillary Aerocyte, Capillary Intermediate 1",Dendritic,"Macrophage, Proliferating Macrophage, Basal, Goblet, Mucous"
1713,1713,1713,1713,Lung,4,0.5,"EBF1,ADIPOQ,PLIN1,LPIN1,ACSL1",Adipocyte,fat cell,CL:0000136,fat cell,"B, Natural Killer T, CD4+ Memory/Effector T","Pericyte, CD4+ Memory/Effector T, Natural Killer T",B,"Ciliated, Neuroendocrine, CD4+ Memory/Effector T"
1714,1714,1714,1714,Lung,4,0.5,"AGER,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Vascular Smooth Muscle, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Club, Alveolar Epithelial Type 2"
1715,1715,1715,1715,Lung,4,0.5,"NKX2-1,SLC34A2",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,"Club, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 1,Signaling Alveolar Epithelial Type 2
1716,1716,1716,1716,Lung,4,0.5,"CD1c,FAS",B cell_memory,memory B cell,CL:0000787,b cell,"CD4+ Memory/Effector T, Capillary Aerocyte, Adventitial Fibroblast, Alveolar Fibroblast","Alveolar Epithelial Type 1, Adventitial Fibroblast, Alveolar Fibroblast, CD4+ Memory/Effector T, Natural Killer T",Natural Killer T,"Natural Killer T, CD4+ Memory/Effector T"
1717,1717,1717,1717,Lung,4,0.5,"FOXJ1,HYDIN,TUBA1A,FAM92B",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte","Ciliated, Proximal Ciliated, Capillary Aerocyte, Capillary Intermediate 1, Ciliated, Proximal Ciliated",Ciliated,"Ciliated, Capillary Aerocyte, Proximal Ciliated"
1718,1718,1718,1718,Lung,4,0.5,"BPIFA1,MUC5B,SCGB3A2",Club Epithelial,club cell,CL:0000158,epithelial cell,"Goblet, Mucous, Club, Signaling Alveolar Epithelial Type 2","Goblet, Mucous, Serous, Goblet, Mucous, Club, Signaling Alveolar Epithelial Type 2, Bronchial Vessel 2, Plasma, Platelet/Megakaryocyte",Goblet,"Goblet, Mucous, Serous, Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2"
1719,1719,1719,1719,Lung,4,0.5,"COL5A2,IL6,DCN,IGFBP3,DDR2,IGFBP5,COL4A1,VIM,CCN2,COL6A6,COL18A1,NEGR1",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Basal, Proximal Basal, Differentiating Basal, Goblet, Mucous, Artery","Myofibroblast, Artery, Vein, Bronchial Vessel 1, Adventitial Fibroblast, Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet, Mucous, Artery, Bronchial Vessel 2, Artery, Capillary",Basal,"Fibromyocyte, Alveolar Fibroblast, Myofibroblast, Basophil/Mast 1, Basophil/Mast 2"
1720,1720,1720,1720,Lung,4,0.5,"RELN,MMRN1,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,Lymphatic,Lymphatic,"Macrophage, Lymphatic"
