,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
954,954,954,954,954,2,Lung,1.0,"TCF4,GENE86,GENE43,CALCRL,PTPRM,GENE64,PTPRB,GENE52,GENE79,GENE56,GENE71,EGFL7,GENE72,LDB2,ST6GALNAC3,TIMP3,PECAM1,EPAS1,GENE23,GENE83",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115,Fibroblasts,CL:0000057,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,fibroblast,1,1,1,-1
955,955,955,955,955,2,Lung,1.0,"GENE26,GENE33,GENE88,GENE77,PLXDC2,GENE43,GENE82,GENE15,LAMA2,PLEKHH2,ARHGAP6,ROBO2,PRKG1,GENE14,SLIT2,GENE72,GENE25,LSAMP,RBMS3,RORA",Fibroblast,fibroblast,CL:0000057,Macrophages,CL:0000235,Macrophages,CL:0000235,Alveolar Macrophages,Monocytes,CL:0000583,CL:0000576,alveolar macrophage,monocyte,macrophage,macrophage,-1,-1,-1,-1
956,956,956,956,956,2,Lung,1.0,"TBXAS1,GENE27,SRGN,PLXDC2,ZEB2,PIK3R5,GENE18,SLC8A1,GENE45,GENE22,GENE93,CD74,GENE11,GENE87,GENE10,GENE29,GENE42,FKBP5,CHST11,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Monocytes,CL:0000576,Surfactant-producing cells,CL:0000157,Dendritic Cells,Platelets,CL:0000451,CL:0000233,dendritic cell,platelet,monocyte,surfactant secreting cell,-1,-1,-1,-1
957,957,957,957,957,2,Lung,1.0,"GENE26,GENE30,GENE61,GENE68,GENE70,FOXO1,GHR,ADIPOQ,GENE18,PLIN1,GENE46,EBF1,GENE45,PPARG,GENE10,ACSL1,GENE21,PLIN2,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,Epithelial Cells,CL:0000066,Immune cells,CL:0000738,T Cells,Fibroblasts,CL:0000084,CL:0000057,t cell,fibroblast,epithelial cell,leukocyte,-1,-1,13,-1
958,958,958,958,958,2,Lung,1.0,"GENE66,AGER,EMP2,GENE80,GENE12,GENE49,CAV1,PDPN,HOPX,GENE16",Alveolar Type I,type I pneumocyte,CL:0002062,Type I Alveolar Cells,CL:0002062,Type II alveolar cells,CL:0002063,Epithelial Cells,Epithelial cells,CL:0000066,CL:0000066,epithelial cell,epithelial cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 2 cell,3,3,0,-1
959,959,959,959,959,2,Lung,1.0,"GENE26,NKX2-1,GENE78,SLC34A2,LAMP3,SFTPC,GENE17,GENE60,SFTPB,GENE51",Alveolar Type II,type II pneumocyte,CL:0002063,Type II Alveolar Cells,CL:0002063,Type I alveolar cells,CL:0002062,Alveolar Type II Cells,Alveolar type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 1 cell,0,0,0,3
960,960,960,960,960,2,Lung,1.0,"GENE50,GENE55,CD24,GENE33,GENE84,CXCR3,CD1c,FAS,GENE14,CR2",B cell_memory,memory B cell,CL:0000787,Epithelial cells,CL:0000066,Alveolar macrophages,CL:0000583,Alveolar epithelial type II cells,Club cells,CL:0002063,CL:0000158,pulmonary alveolar type 2 cell,club cell,epithelial cell,alveolar macrophage,-1,-1,12,-1
961,961,961,961,961,2,Lung,1.0,"GENE19,TUBA1A,HYDIN,GENE67,FAM92B,GENE24,GENE17,FOXJ1,DNAH5,DNAI1,GENE84,DNAI2,CDHR3,GENE53,GENE64,GENE31",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Ciliated cells,CL:0000064,Ciliated epithelial cells,CL:0000067,Ciliated cells,Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated cell,ciliated epithelial cell,1,1,1,0
962,962,962,962,962,2,Lung,1.0,"GENE82,GENE9,SCGB3A2,GENE30,GENE27,GENE93,GENE37,SCGB1A1,BPIFA1,GENE77,SCGB3A1,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,Club cells,CL:0000158,Clara cells,CL:0000158,Club cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,0,0,0,0
963,963,963,963,963,2,Lung,1.0,"GENE19,GENE30,GENE8,GENE27,GENE90,NEGR1,COL4A1,GENE34,GENE75,GENE16,COL5A1,GENE15,GENE89,GENE12,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE6,GENE47,GENE65,HGF,COL18A1,COL6A3,GENE93,GENE17,FBLN1,DCN,GENE76,GENE2,SLIT2,FN1,GENE14,DDR2,GENE31,CCN2,IGFBP3,GENE3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE48,GENE92,GENE55,GENE73",Fibroblast,fibroblast,CL:0000057,Structural cells,CL:0000293,Neuroendocrine cells,CL:0000165,Basal cells,Airway basal cells,CL:0000646,CL:0002633,basal cell,respiratory basal cell,structural cell,neuroendocrine cell,-1,-1,-1,-1
964,964,964,964,964,2,Lung,1.0,"GENE9,RELN,GENE73,GENE30,FLT4,CCL21,GENE37,MMRN1,PROX1,LYVE1,GENE81,GENE83",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,Endothelial cells,CL:0000115,Lymphatic endothelial cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell,0,0,0,2
965,965,965,965,965,2,Lung,1.0,"GENE9,GENE39,LYZ,GENE98,GENE90,C1QA,GENE32,PTPRC,LYVE1,CD68,MSR1,GENE43,GENE51,SLC11A1,MERTK,CPM,GENE6,CD163,MS4A6A,GENE13,GENE54,GENE57,RBPJ,GENE78,MS4A4A,CD74,GENE24,GENE5,GENE11,CD36,GENE74,GENE38,GENE97,GENE31,MR1,CSF1R,MRC1,GENE81",Macrophage,macrophage,CL:0000235,Monocytes/Macrophages,CL:0000235,Mast cells,CL:0000097,Alveolar macrophages,Alveolar macrophages,CL:0000583,CL:0000583,alveolar macrophage,alveolar macrophage,macrophage,mast cell,-1,-1,0,-1
966,966,966,966,966,2,Lung,1.0,"KIT,HDC,GENE18,GENE86,GENE34,TPSB2,CD69,GENE85,FCER1A,GENE46,TPSAB1,GENE64",Mast Cell,mast cell,CL:0000097,Mast cells,CL:0000097,Basophils,CL:0000767,Mast cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,basophil,0,0,0,4
967,967,967,967,967,2,Lung,1.0,"GENE82,MYO1B,CSPG4,GENE69,GENE34,MCAM,GENE11,GENE29,GENE53,GENE96,GENE76,ACTA2,ANPEP,DES,PDGFRB,GENE55",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669,Smooth muscle cells,CL:0000192,Myofibroblast cells,Fibroblasts,CL:0000186,CL:0000057,myofibroblast cell,fibroblast,pericyte,smooth muscle cell,-1,10,0,-1
968,968,968,968,968,2,Lung,1.0,"GENE26,MYOCD,GENE70,SMTN,ACTG2,GUCY1A3,GENE100,GENE58,PALLD,ACTN1,VCL,DES,GENE13,GENE50,GENE54,GENE35,GENE91,GENE84,GUCY1B3,GENE76,ACTA2,GENE42,CNN1,TAGLN,GENE37,GENE99,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Fibroblasts,CL:0000057,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,fibroblast,0,0,0,-1
969,969,969,969,969,2,Lung,1.0,"GENE8,GENE98,GENE68,PTPRC,SKAP1,GENE100,GENE95,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,GENE45,CD3D,GENE54,GENE35,CD3G,GENE67,GENE57,GENE74,GENE2,CD247,TRBC1,GENE72,CD69",T cell,T cell,CL:0000084,T cells,CL:0000084,T cells,CL:0000084,T cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
970,970,970,970,970,2,Lung,1.0,"GENE30,NOSTRIN,VWF,EPHB4,GENE51,RAMP3,PTPRB,GENE22,CLDN5,GENE78,GENE5,BACE2,CD300LG,GENE59,GENE66,GENE72,LDB2,GENE25,PECAM1,GENE83",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,1,1,1,1
971,971,971,971,971,2,Lung,1.0,"GENE26,NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Alveolar Type 2 Cells,CL:0002063,Alveolar Type II cells,Alveolar epithelial cells type II,CL:0002063,CL:4040003,pulmonary alveolar type 2 cell,fetal pre-type II pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,0,1,0,0
972,972,972,972,972,2,Lung,1.0,"GENE44,IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Infiltrating Immune Cells,CL:0000738,Neutrophils,Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,leukocyte,0,0,0,3
973,973,973,973,973,2,Lung,1.0,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2,GENE89","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cells,CL:0000084,T Cells,CL:0000084,T cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,3,3,3,3
974,974,974,974,974,2,Lung,1.0,"GENE54,CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,T cells,CL:0000084,NK Cells,CL:0000623,Cytotoxic T cells,Cytotoxic T cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,t cell,natural killer cell,-1,-1,3,-1
975,975,975,975,975,2,Lung,1.0,"GENE63,GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural killer cells,CL:0000623,CD8+ Cytotoxic T Cells,CL:0000794,Natural Killer cells,Cytotoxic T cells,CL:0000623,CL:0000910,natural killer cell,cytotoxic t cell,natural killer cell,"CD8-positive, alpha-beta cytotoxic T cell",0,-1,0,-1
976,976,976,976,976,2,Lung,1.0,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2,GENE46",bronchial vessel endothelial cell,,,Pericytes,CL:0000669,Fibroblasts,CL:0000057,Activated Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,pericyte,fibroblast,-1,-1,-1,-1
977,977,977,977,977,2,Lung,1.0,"GENE45,ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
978,978,978,978,978,2,Lung,1.0,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP,GENE49",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Extracellular Matrix Components,CL:0000327,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,extracellular matrix secreting cell,-1,-1,-1,-1
979,979,979,979,979,2,Lung,1.0,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4,GENE13",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,0,0,0,0
980,980,980,980,980,2,Lung,1.0,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A,GENE6",basophil,basophil,CL:0000767,Mast cells,CL:0000097,Mast Cells,CL:0000097,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
981,981,981,981,981,2,Lung,1.0,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR,GENE38",classical monocyte,classical monocyte,CL:0000860,Myeloid cells,CL:0000763,Neutrophils,CL:0000775,Neutrophils,Monocytes,CL:0000775,CL:0000576,neutrophil,monocyte,myeloid cell,neutrophil,-1,1,3,-1
982,982,982,982,982,2,Lung,1.0,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2,GENE72",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
983,983,983,983,983,2,Lung,1.0,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1,GENE58",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated cells,CL:0000064,Fibroblasts,CL:0000057,Neural Cells,Neurons,CL:0002319,CL:0000540,neural cell,neuron,ciliated cell,fibroblast,10,10,2,8
984,984,984,984,984,2,Lung,1.0,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A,GENE17",dendritic cell,dendritic cell,CL:0000451,Dendritic cells,CL:0000451,Dendritic Cells,CL:0000451,Dendritic Cells,Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,dendritic cell,0,0,0,0
985,985,985,985,985,2,Lung,1.0,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1,GENE17",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club cells,CL:0000158,Clara Cells,CL:0000158,Club Cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,-1,-1,-1,-1
986,986,986,986,986,2,Lung,1.0,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2,GENE70",basal cell,basal cell,CL:0000646,Basal cells,CL:0000646,B Cells,CL:0000236,Basal Cells,Basal cells,CL:0000646,CL:0000646,basal cell,basal cell,basal cell,b cell,0,0,0,-1
987,987,987,987,987,2,Lung,1.0,"GENE88,JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma cells,CL:0000786,B Cells,CL:0000236,Plasma Cells,Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,b cell,0,0,0,4
988,988,988,988,988,2,Lung,1.0,"GENE31,CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cells,CL:0000236,Serous Cells,CL:0000313,Mature B cells,B cells,CL:0000785,CL:0000236,mature b cell,b cell,b cell,serous secreting cell,-1,0,0,-1
989,989,989,989,989,2,Lung,1.0,"GENE37,PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Serous cells,CL:0000313,Glandular Cells,CL:0000150,Salivary Gland cells,Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,serous secreting cell,glandular epithelial cell,-1,-1,2,-1
990,990,990,990,990,2,Lung,1.0,"GENE14,FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Alveolar macrophages,CL:0000583,Alveolar macrophages,Macrophages,CL:0000583,CL:0000235,alveolar macrophage,macrophage,macrophage,alveolar macrophage,-1,3,3,-1
991,991,991,991,991,2,Lung,1.0,"GENE75,FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Interstitital macrophages,CL:0000235,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,macrophage,2,2,2,-1
992,992,992,992,992,2,Lung,1.0,"GENE84,EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial Cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
993,993,993,993,993,2,Lung,1.0,"GENE27,RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Epithelial Cells,CL:0000066,Fibroblasts,CL:0000057,Ciliated cells,Epithelial cells,CL:0000064,CL:0000066,ciliated cell,epithelial cell,epithelial cell,fibroblast,10,3,3,9
994,994,994,994,994,2,Lung,1.0,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU,GENE95",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial Cells,CL:0000115,Smooth muscle cells,CL:0000192,Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,smooth muscle cell,3,3,3,-1
995,995,995,995,995,2,Lung,1.0,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS,GENE46",alveolar fibroblast,,,Fibroblasts,CL:0000057,Immune cells,CL:0000738,Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,leukocyte,-1,-1,-1,-1
996,996,996,996,996,2,Lung,1.0,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2,GENE63",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138,Smooth muscle cells,CL:0000192,Lymphatic endothelial cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,smooth muscle cell,0,0,0,-1
997,997,997,997,997,2,Lung,1.0,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN,GENE73",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth Muscle Cells,CL:0000192,Dendritic cells,CL:0000451,Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,dendritic cell,2,2,2,-1
998,998,998,998,998,2,Lung,1.0,"GENE33,AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid Dendritic Cells,CL:0000784,Pulmonary epithelial cells,CL:0000322,B cells / Plasma cells,B cells,CL:0000786,CL:0000236,plasma cell,b cell,plasmacytoid dendritic cell,pulmonary alveolar epithelial cell,-1,-1,0,-1
999,999,999,999,999,2,Lung,1.0,"GENE22,SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club Cells,CL:0000158,Club cells,CL:0000158,Club cells,Epithelial cells,CL:0000158,CL:0000066,club cell,epithelial cell,club cell,club cell,0,2,0,0
1000,1000,1000,1000,1000,2,Lung,1.0,"GENE82,ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial cells,CL:0000115,Lung Endothelial Cells,CL:1001567,Endothelial Cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,lung endothelial cell,3,3,3,1
1001,1001,1001,1001,1001,2,Lung,1.0,"GENE100,PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Smooth muscle cells,CL:0000192,"Fibroblasts, Smooth Muscle Cells",CL:0000192,Smooth Muscle Cells,Smooth muscle cells or Myofibroblasts,CL:0000192,CL:0000186,smooth muscle cell,myofibroblast cell,smooth muscle cell,smooth muscle cell,1,-1,1,1
1002,1002,1002,1002,1002,2,Lung,1.0,"GENE64,AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Nerve cells,CL:0000540,"Fibroblasts, Alveolar Cells",CL:0000583,Fibroblast Cells,Alveolar cells,CL:0000057,CL:0000583,fibroblast,alveolar macrophage,neuron,alveolar macrophage,-1,-1,9,-1
1003,1003,1003,1003,1003,2,Lung,1.0,"GENE68,COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Pericytes,CL:0000669,"Cardiomyocytes, Fibroblasts",CL:0000057,Smooth Muscle Cells,Smooth muscle cells or Myofibroblasts,CL:0000192,CL:0000186,smooth muscle cell,myofibroblast cell,pericyte,fibroblast,-1,-1,0,10
1004,1004,1004,1004,1004,2,Lung,1.0,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1,GENE70",mesothelial cell,mesothelial cell,CL:0000077,Mesothelial cells,CL:0000077,"Secretory Cells, Mucosal Cells",CL:0000485,Goblet Cells,Mucous cells,CL:0000160,CL:0000319,goblet cell,mucus secreting cell,mesothelial cell,mucosal type mast cell,-1,-1,0,-1
1005,1005,1005,1005,1005,2,Lung,1.0,"GENE51,AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Ionocytes,CL:0005006,"Fibroblasts, Chondrocytes",CL:0000138,Mesenchymal Stem Cells,Neuronal cells,CL:0000134,CL:0000006,mesenchymal stem cell,neuronal receptor cell,ionocyte,chondrocyte,1,-1,-1,-1
1006,1006,1006,1006,1006,2,Lung,1.0,"GENE8,FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Monocytes,CL:0000576,"Macrophages, Dendritic Cells",CL:0000451,Myeloid Cells,Myeloid cells,CL:0000763,CL:0000763,myeloid cell,myeloid cell,monocyte,dendritic cell,3,3,1,4
1007,1007,1007,1007,1007,2,Lung,1.0,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI,GENE20",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Secretory epithelial cells,CL:4030006,"Alveolar Macrophages, Clara Cells",CL:0000583,Pancreatic Acinar Cells,Club cells,CL:0002064,CL:0000158,pancreatic acinar cell,club cell,fallopian tube secretory epithelial cell,alveolar macrophage,-1,-1,-1,-1
1008,1008,1008,1008,1008,3,Lung,0.25,"ARHGEF26,LMO7,AGER,EMP2,RTKN2,GPRC5A,SPOCK2,GENE17,DST,SCEL,GENE96,LAMA3",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,"Club Cells, Goblet Cells",CL:0002370,Alveolar Epithelial Cells,Pneumocytes,CL:0000322,CL:0000322,pulmonary alveolar epithelial cell,pulmonary alveolar epithelial cell,pulmonary alveolar epithelial cell,respiratory goblet cell,1,1,1,-1
1009,1009,1009,1009,1009,3,Lung,0.25,"MS4A1,LINC00926,BLK,GENE40,SP140,CD79A,GENE56,BANK1,CD22,VPREB3,CD79B,ADAM28",B,B cell,CL:0000236,B cells,CL:0000236,"B cells, Plasma Cells",CL:0000786,B Cells,B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,plasma cell,0,0,0,-1
1010,1010,1010,1010,1010,3,Lung,0.25,"CLDN1,GENE47,S100A2,GENE51,KRT15,KRT5,FHL2,DST,KRT17,PERP,ITGA2,KRT19",Basal,basal cell,CL:0000646,Basal Cells,CL:0000646,"Type I alveolar epithelial cells, Type II alveolar epithelial cells, Basal cells",CL:0002062,Basal Epithelial Cells,Basal cells,CL:0002236,CL:0000646,basal epithelial cell of prostatic duct,basal cell,basal cell,pulmonary alveolar type 1 cell,-1,0,0,-1
1011,1011,1011,1011,1011,3,Lung,0.25,"CSF3R,S100A9,S100A8,CTSS,METTL9,GENE40,GENE5,CD99,VCAN,S100A12,FCN1,CD300E",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,Neutrophils,CL:0000775,"Neutrophils, Macrophages, Dendritic cells",CL:0000451,Neutrophils,Myeloid cells,CL:0000775,CL:0000763,neutrophil,myeloid cell,neutrophil,dendritic cell,-1,3,-1,4
1012,1012,1012,1012,1012,3,Lung,0.25,"CD2,MALAT1,BCL11B,GENE33,CD6,CAMK4,LEF1,TRAT1,IL7R,ITK,MAL,GENE53",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,"T cells, Regulatory T cells",CL:0000815,T cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,regulatory T cell,3,3,3,-1
1013,1013,1013,1013,1013,3,Lung,0.25,"GENE58,C20orf85,DNAH6,FAM92B,GENE60,RSPH1,CCDC170,CAPS,ZMYND10,CDHR3,SNTN,FANK1",Ciliated,ciliated cell,CL:0000064,Ciliated Epithelial Cells,CL:0000067,Bronchial epithelial cells,CL:0002328,Ciliated Cells,Not enough information to determine cell type,CL:0000064,CL:0000577,ciliated cell,type EC enteroendocrine cell,ciliated epithelial cell,bronchial epithelial cell,0,-1,-1,-1
